Assemblage_Name	1-1-1	1-0-0	3-8648691-3	3-3-6345254	2455755-1-2	4-1-2	0-1-0	1-1-2050263	0-4-4	2-7609570-3	1-1-1704371	4-1-2256315	3763183-1-2	2-2-0	9167433-3-3	990696-0-0	4-1-623510	2020126-0-0	4-1-3686080	3-3-4368035	2-4-3	3-9753152-3	0-6906076-0	3-0-4	8029965-1-2	2655142-2-0	2-0-0	1-2-4	3-3667-3	0-5095285-0	3-3-3	1-0-8737485	2240619-3-3	3-3-73085	1274646-0-0
assemblage-664-563	0	0	0	0	0	117	0	0	0	0	0	0	6	0	0	6	0	0	0	0	47	15	0	0	0	0	0	0	0	0	283	0	0	13	13
assemblage-448-250	31	112	0	0	0	25	0	0	10	0	0	0	0	6	0	3	0	21	0	0	8	0	0	7	0	56	15	30	0	25	115	22	0	0	14
assemblage-581-500	53	85	0	0	0	35	5	0	13	0	0	0	0	20	0	0	0	27	0	0	8	0	0	20	0	41	3	38	0	0	119	28	0	0	5
assemblage-591-544	0	0	0	0	0	44	0	0	0	0	0	0	11	0	6	13	0	0	0	0	82	77	0	0	0	0	0	0	0	0	224	0	0	35	8
assemblage-535-477	0	0	0	0	0	63	0	0	0	0	0	0	10	0	0	11	0	0	0	0	74	48	0	0	0	0	0	0	0	0	263	0	0	29	2
assemblage-579-537	30	50	0	0	0	95	0	16	0	0	0	0	0	0	0	18	0	9	0	0	37	0	0	0	0	23	0	0	13	22	179	0	0	0	8
assemblage-419-619	17	114	0	0	0	34	0	0	0	0	0	0	0	0	0	27	0	38	0	0	12	0	0	0	0	79	9	16	0	49	94	7	0	0	4
assemblage-664-814	14	14	0	0	23	146	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	16	0	0	0	0	0	0	13	0	214	0	0	0	28
assemblage-549-707	48	111	0	0	0	20	0	0	16	0	0	0	0	23	0	0	0	38	0	0	7	0	0	21	0	42	9	33	0	0	110	17	0	0	5
assemblage-630-432	21	92	0	0	0	45	0	5	0	0	0	0	0	0	0	56	0	39	0	5	16	0	0	0	0	41	0	6	7	32	131	0	0	0	4
assemblage-454-418	28	125	0	0	0	20	0	0	0	0	0	0	0	0	0	21	0	38	0	0	13	0	0	0	0	55	6	15	0	68	96	14	0	0	1
assemblage-463-453	12	31	0	0	10	106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	22	0	0	0	20	0	0	42	24	189	0	0	0	9
assemblage-722-650	11	40	0	0	6	91	0	0	0	0	0	0	0	0	0	0	5	0	0	0	36	20	0	0	0	8	0	0	57	18	204	0	0	0	4
assemblage-657-503	0	0	0	0	0	39	0	0	0	0	0	0	7	0	0	8	0	0	0	0	84	69	0	0	0	0	0	0	0	0	237	0	0	47	9
assemblage-569-331	21	97	0	0	0	62	0	5	0	0	0	0	0	0	0	63	0	45	0	9	16	0	0	0	0	46	0	0	4	20	106	0	0	0	6
assemblage-580-466	17	78	9	0	0	72	0	8	0	0	0	0	0	0	0	13	0	5	0	0	25	0	0	0	0	21	0	0	27	17	198	0	0	0	10
assemblage-344-439	17	23	0	0	12	109	0	0	0	0	0	0	0	0	0	7	7	0	0	0	47	23	0	0	0	16	0	0	25	17	197	0	0	0	0
