Assemblage_Name	2-1-480275	5773557-2-3	1-0-0	0-3-415814	1643217-1-0	2-1-5837927	1-3-9941389	0-3-3188427	1805105-561802-4	0-9542247-6447573	1-3-4326321	1-1770338-9941389	0-8401169-6733690	1-3-3412849	1805105-3-4	4-2-6083459	0-3-6733690	5055523-1-0	1-3-89308	4-2-4285661	1-3-4	4-7546888-3	2030087-1-0	0-918101-2	0-9262744-2	4-2-3	0-3-2	4-2574952-3	2788887-2-3	1-4932987-4	2-1-9444862	2-1-0	4-2-1443958	1435303-3-4	4-2-8858528	1-2547075-4	8143335-3-89308
assemblage-546-364	0	0	0	0	0	0	0	0	0	7	0	0	0	0	14	0	0	0	0	0	198	5	0	0	17	46	55	0	0	0	0	148	0	0	0	0	10
assemblage-499-459	0	0	0	0	0	0	0	14	0	2	0	0	0	0	0	0	0	0	0	0	124	0	0	15	0	64	49	5	0	0	0	196	0	0	0	11	20
assemblage-458-568	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	147	0	0	8	0	61	48	11	0	0	0	171	0	0	0	1	30
assemblage-551-626	0	0	0	0	0	0	0	7	0	20	0	0	0	0	5	0	0	0	0	0	111	0	0	16	0	53	57	6	0	0	0	189	0	0	0	17	19
assemblage-731-334	0	0	0	0	0	0	0	0	0	13	0	0	0	0	11	0	0	0	0	0	190	8	0	0	6	43	56	0	0	0	0	164	0	0	0	0	9
assemblage-645-438	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	138	0	0	0	23	97	103	0	0	0	0	111	0	0	0	0	28
assemblage-416-479	0	0	0	0	0	0	101	0	0	0	0	0	0	0	17	0	14	0	0	11	57	0	0	0	0	112	156	0	0	0	0	17	0	5	0	0	10
assemblage-663-438	0	0	0	0	0	0	129	0	0	0	0	0	0	0	20	0	0	0	0	31	54	0	0	0	0	114	121	0	0	0	0	4	0	16	0	0	11
assemblage-511-565	0	0	0	0	0	0	0	0	0	7	0	0	0	0	15	0	0	0	0	0	178	0	7	0	17	50	66	0	0	0	0	149	0	0	0	0	11
assemblage-521-511	0	0	8	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	130	0	0	0	0	142	58	10	0	0	0	125	0	0	0	0	6
assemblage-618-649	0	0	0	0	0	0	50	0	0	0	0	0	0	0	13	0	6	0	0	0	77	0	0	0	0	148	152	0	0	0	0	34	0	0	7	0	13
assemblage-305-539	0	0	0	0	0	0	16	0	0	0	0	0	0	15	0	0	0	0	0	0	116	0	0	0	10	140	93	0	0	0	0	78	0	0	17	0	15
assemblage-576-492	0	0	0	0	0	0	0	0	0	7	0	0	0	0	20	0	0	0	0	0	183	11	0	0	17	48	52	0	0	0	0	155	0	0	0	0	7
assemblage-454-498	5	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	125	0	0	12	0	75	36	9	0	0	0	192	0	0	0	0	33
assemblage-387-655	0	0	0	6	0	0	60	0	0	0	0	0	0	0	11	0	0	0	0	0	80	0	0	0	15	159	126	0	0	0	0	27	0	0	3	0	13
assemblage-565-418	0	0	0	0	0	0	0	0	0	12	0	0	0	0	14	0	0	0	0	0	201	4	0	0	11	44	48	0	0	0	0	145	0	0	0	0	21
assemblage-441-399	0	0	0	0	0	0	0	0	0	13	0	0	0	0	23	0	0	0	0	0	160	5	0	0	15	38	74	0	0	0	0	158	0	0	0	0	14
assemblage-659-658	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	120	0	0	0	24	84	91	0	0	0	0	146	0	0	0	0	27
assemblage-328-461	0	0	0	0	0	0	0	0	0	22	0	0	0	0	21	0	0	0	0	0	115	15	0	0	6	63	59	0	0	0	0	179	0	0	0	9	11
