Assemblage_Name	4301618-3-1	966978-2216770-3	2263114-8403351-3	5473498-3-4876038	4-6050819-0	9303804-4641444-3	1-3-4876038	3121009-4-3	1832580-1046559-3	4-1-2632959	8965143-0-3	6474371-4-3	7548594-3-1	966978-5872756-3	9491039-3-1	1-8789010-1	1-3-285272	9303804-4-1519138	1-4-6930233	31689-4-5910369	1-1676979-3	1-4-6273992	1-1443946-3	1-7032431-1	1-4551189-1	8330911-4-3	5007301-4-5910369	6618053-4693009-4876038	1-4-6744212	1-5668141-3	4328871-3-1	0-0-3	1-9113436-5910369	1-4-5910369	5680517-4-3	1-362613-3	9303804-4-3456253	7035065-3-1	1-4-1383148	6456539-4-5910369	1-4-5197198	1-4-5751523	2329216-0-3	8795687-4-3	1-5230202-3	2-2-1	152082-4-3	8251099-4-3	1-3-8164662	9707522-3-1	4-520309-0	1-3-9304164	1-3-1	2-8852973-1	1-3699611-3	2263114-4557883-3	1832580-4-3	1832580-1148622-3	1-4-3	5614429-3-1	4184380-4-3	1-4-7121227	1-4864416-1	3050237-4-3	1-147071-4876038	1-6041815-3	6618053-3-4876038	1-6073972-3	2524837-3820565-1	5075875-4-3	4-1-0	966978-4-3	152082-4-4563955	836909-4-3	2263114-4-3	1-4-2453527	1-3-5034828	6664822-4-3	9670416-6073972-3	1-3-8187886	9303804-4-3	1-5590524-1	4-5463324-0	312703-4-3
assemblage-387-565	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	111	0	0	0	0	0	210	0	0	0	0	0	0	0	0	33	0	0	11	0	0	0	27	0	0	0	0	0	36	0	0	38
assemblage-609-260	0	0	0	13	0	29	40	0	0	0	0	0	0	0	0	0	11	0	0	8	0	0	0	12	0	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	45	0	0	0	0	0	67	0	0	0	0	0	112	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	71	0	0	0	0	0	47	0	0	9
assemblage-500-400	0	0	0	0	0	7	34	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	68	0	0	0	0	0	0	0	0	0	0	0	0	47	0	0	0	0	0	70	0	0	5	0	0	90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	88	0	0	0	0	0	43	0	0	18
assemblage-496-588	0	0	0	0	0	0	14	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	3	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	202	0	0	0	19	0	100	0	0	0	0	0	0	0	0	17	0	0	8	0	0	0	33	0	0	0	0	0	43	0	0	35
assemblage-484-666	0	0	0	20	0	14	37	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	7	9	0	0	0	0	10	0	0	0	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	109	0	0	0	0	0	107	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44	0	0	0	0	0	55	0	0	37
assemblage-462-573	0	0	0	0	0	6	37	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	56	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	55	0	0	6	0	0	121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	93	0	0	0	0	0	59	0	0	14
assemblage-746-449	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	11	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	104	0	0	0	0	0	204	0	0	9	0	0	0	0	0	16	0	0	26	0	0	0	15	0	9	0	0	0	30	0	0	38
assemblage-362-460	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	21	0	8	0	0	0	0	0	0	0	0	0	0	10	9	0	0	0	0	0	0	110	0	0	0	0	0	228	0	0	8	0	8	0	0	0	9	0	0	26	0	0	0	17	0	0	0	0	0	17	0	0	22
assemblage-424-529	0	0	0	13	0	6	43	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	15	2	0	0	0	0	7	0	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	132	0	0	0	0	0	110	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39	0	0	0	0	0	53	0	0	26
assemblage-646-444	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	77	0	0	0	0	0	203	0	0	26	0	0	0	0	0	0	0	0	79	2	0	0	5	0	0	0	0	0	9	0	0	30
assemblage-315-462	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	5	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	86	0	0	0	0	0	235	0	0	5	0	11	0	0	0	10	0	0	28	0	0	0	28	0	13	0	8	0	18	0	0	26
assemblage-442-547	0	0	0	0	0	0	0	0	0	6	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	67	0	0	0	0	0	206	0	0	32	0	0	0	0	0	0	0	0	53	0	0	0	12	0	0	0	0	0	0	0	0	34
assemblage-462-580	0	0	0	0	0	8	60	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	45	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	96	0	0	6	0	0	91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	85	0	0	0	0	0	56	0	0	12
assemblage-520-613	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	152	0	0	0	0	0	172	0	0	0	0	0	0	0	0	48	0	0	18	0	0	0	18	0	0	0	0	0	31	8	0	23
assemblage-447-549	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	73	0	0	0	0	0	0	0	0	0	0	0	0	0	34	0	0	0	0	0	0	50	0	0	0	0	0	146	0	0	34	0	0	0	0	0	0	0	0	81	36	0	10	0	0	0	0	0	0	0	0	0	31
assemblage-619-552	0	0	0	8	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	9	0	0	0	43	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	146	0	0	0	5	0	123	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	10	0	0	0	0	0	46	0	0	29
assemblage-468-520	0	0	0	0	0	0	15	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	9	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	195	0	0	0	29	0	72	0	0	0	0	0	0	0	0	12	0	0	14	0	0	0	39	0	0	0	0	0	51	0	0	36
assemblage-481-478	0	0	0	17	0	7	37	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	8	19	0	0	0	0	6	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	124	0	0	0	0	0	94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56	0	0	0	0	0	64	0	0	29
assemblage-530-446	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	179	0	0	0	25	0	130	0	0	0	0	0	0	0	0	27	0	0	14	0	0	0	32	0	0	0	0	0	30	0	0	30
assemblage-326-573	0	0	0	0	0	0	23	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	179	0	0	0	18	0	97	0	0	0	0	0	0	0	0	20	0	0	2	0	0	0	47	0	0	0	0	0	56	0	0	23
assemblage-423-730	0	0	0	4	0	0	35	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	13	0	0	0	30	0	0	6	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	155	0	0	0	14	0	126	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	14	0	0	0	0	0	34	0	0	10
assemblage-631-375	0	0	0	0	0	8	51	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	53	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	78	0	0	8	0	0	87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111	0	0	0	0	0	43	0	0	13
assemblage-517-514	0	0	0	0	0	8	43	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	35	0	0	0	0	0	78	0	0	10	0	0	89	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	109	0	0	0	0	0	40	0	0	12
assemblage-543-670	0	0	0	13	0	17	25	0	0	0	0	0	0	0	0	0	4	0	0	18	0	0	0	5	9	0	0	0	0	14	0	0	0	36	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	122	0	0	0	0	0	98	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45	0	0	0	0	0	56	0	0	22
assemblage-556-482	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	107	0	0	0	17	0	170	0	0	0	0	0	0	0	0	29	0	0	19	0	0	0	65	0	0	0	0	0	40	0	0	16
assemblage-504-504	0	0	0	19	0	20	22	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	3	0	0	0	0	8	0	0	0	36	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	2	0	0	142	0	0	0	0	0	101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	0	0	0	0	0	70	0	0	28
assemblage-584-478	0	0	0	0	0	5	60	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	46	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	82	0	0	4	0	0	83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	103	0	0	0	0	0	52	0	0	25
assemblage-578-596	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	5	0	0	0	14	0	0	0	0	0	0	0	0	13	0	0	0	0	0	192	0	0	0	20	0	101	0	0	0	0	0	0	0	0	30	0	0	6	0	0	0	18	0	0	0	0	0	48	0	0	25
assemblage-548-431	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	126	0	0	0	0	0	227	0	0	0	0	0	0	0	0	31	0	0	13	0	0	0	13	0	0	0	0	0	33	0	0	31
assemblage-584-407	0	0	0	0	0	10	63	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	65	0	0	6	0	0	98	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	89	0	0	0	0	0	47	0	0	19
assemblage-539-470	0	0	0	12	0	27	55	0	0	0	0	0	0	0	0	0	8	0	0	15	0	0	0	15	0	0	0	0	0	0	0	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	73	0	0	8	0	0	108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	69	0	0	0	0	0	54	0	0	10
assemblage-392-436	0	0	0	11	0	15	40	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	75	0	0	4	0	0	142	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	77	0	0	0	0	0	44	0	0	23
assemblage-539-478	0	0	0	0	0	5	63	0	0	0	0	0	0	0	0	15	0	0	0	0	0	4	0	8	0	0	0	0	0	0	0	0	0	70	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	86	0	0	6	0	0	59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	91	0	0	0	0	0	61	0	0	8
assemblage-735-485	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	140	0	0	0	14	0	166	0	0	0	0	0	0	0	0	26	0	0	12	0	0	0	53	0	0	0	0	0	29	0	0	22
assemblage-414-450	0	0	0	0	0	7	58	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	65	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	64	0	0	5	0	0	90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	102	0	0	0	0	0	45	0	0	19
assemblage-511-498	0	0	0	14	0	13	21	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	5	11	0	0	0	0	7	0	0	0	36	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	142	0	0	0	0	0	74	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	36	0	0	0	0	0	92	0	0	28
assemblage-708-415	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	71	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	68	0	0	0	0	0	195	0	0	19	0	0	0	0	0	6	0	0	69	5	0	0	6	0	0	0	0	0	10	0	0	28
assemblage-494-424	0	0	0	11	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	8	0	0	0	42	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	130	0	0	0	14	0	134	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	26	0	0	0	0	0	42	0	0	31
assemblage-402-661	0	0	0	9	0	13	44	0	0	0	0	0	0	0	0	0	14	0	0	12	0	0	0	9	0	0	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	83	0	0	12	0	0	120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51	0	0	0	0	0	62	0	0	10
assemblage-490-273	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	7	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	121	0	0	0	0	0	212	0	0	12	0	7	0	0	0	7	0	0	33	0	0	0	22	0	6	0	0	0	11	0	0	19
assemblage-484-480	0	0	0	0	0	8	74	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	60	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	66	0	0	13	0	0	76	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0	0	0	0	0	52	0	0	14
assemblage-643-624	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	9	0	0	0	0	0	0	0	0	0	0	7	4	0	0	0	0	0	0	96	0	0	0	0	0	226	0	0	8	0	29	0	0	0	8	0	0	26	0	0	0	17	0	0	0	0	0	18	0	0	24
assemblage-517-425	0	0	0	13	0	19	53	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	42	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	98	0	0	5	0	0	111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55	0	0	0	0	0	47	0	0	19
assemblage-571-521	2	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	13	0	0	7	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	171	0	0	0	26	0	105	0	0	0	0	0	0	0	0	22	0	0	2	0	0	0	38	0	0	0	0	0	49	0	0	30
assemblage-575-628	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	112	0	0	0	0	0	226	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	25	0	0	0	0	0	31	0	0	48
assemblage-504-605	0	0	0	0	0	14	48	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	65	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	76	0	0	9	0	0	96	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	103	0	0	0	0	0	27	0	0	10
assemblage-505-604	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	0	11	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	102	0	0	0	0	0	206	0	6	13	0	9	0	0	0	9	0	0	25	0	0	0	15	0	6	0	0	0	34	0	0	16
assemblage-593-363	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	62	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	72	0	0	0	0	0	196	0	0	43	0	0	0	0	0	0	0	0	61	5	0	0	11	0	0	0	0	0	12	0	0	20
assemblage-494-568	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	48	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	31	0	0	0	0	0	183	0	0	29	0	0	0	0	0	0	0	0	86	42	0	0	0	0	0	0	0	0	7	0	0	33
assemblage-485-592	0	0	0	9	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	12	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	151	0	0	0	10	0	126	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	17	0	0	0	0	0	50	0	0	24
assemblage-401-274	0	0	0	12	0	0	31	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	51	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	147	0	0	0	10	0	126	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	15	0	0	0	0	0	32	0	0	28
assemblage-554-462	8	0	0	0	0	0	17	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	9	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	171	0	0	0	21	4	110	0	0	0	0	0	0	0	0	21	0	0	12	0	0	0	21	0	0	0	0	0	38	0	0	24
assemblage-586-332	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	6	0	0	20	0	0	0	0	0	0	45	0	0	0	0	0	182	0	0	34	0	0	0	0	0	0	0	0	95	29	0	0	0	0	0	0	0	0	0	0	0	26
assemblage-459-519	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	87	0	0	0	0	0	0	0	0	0	0	7	0	0	27	0	0	0	0	0	0	36	0	0	0	0	0	179	0	0	30	0	0	0	0	0	0	0	0	77	34	0	0	0	0	0	0	0	0	0	0	0	16
assemblage-407-621	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	178	0	0	0	20	0	113	0	0	0	0	0	0	0	0	21	0	0	10	0	0	0	55	0	0	0	0	0	32	0	0	43
assemblage-494-697	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	139	0	0	0	20	0	134	0	0	0	0	0	0	0	0	34	0	0	20	0	0	0	38	0	0	0	0	0	45	0	0	35
assemblage-614-342	0	0	0	0	0	2	54	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	57	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	65	0	0	5	0	0	77	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	107	0	0	0	0	0	62	0	0	11
assemblage-627-533	0	0	0	9	0	0	41	0	6	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	18	0	0	0	0	0	0	0	0	44	0	0	11	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	144	0	0	0	7	0	103	0	0	0	0	0	0	0	8	12	0	0	0	0	0	0	12	0	0	0	0	0	50	0	0	14
assemblage-559-406	0	0	0	0	0	0	40	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	49	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	79	0	0	8	0	0	80	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	114	0	0	0	0	0	56	0	0	22
assemblage-459-453	0	0	0	14	0	15	21	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	10	0	0	0	0	0	12	0	0	0	54	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	146	0	0	0	0	0	87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	0	0	0	0	0	54	0	0	21
assemblage-360-364	0	0	0	10	0	8	30	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	13	0	0	0	0	13	0	0	0	41	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	144	0	0	0	0	0	98	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43	0	0	0	0	0	66	0	0	19
assemblage-381-517	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	12	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	97	0	0	0	0	0	228	0	0	13	0	15	0	0	0	18	0	0	21	0	0	0	20	0	4	0	0	0	19	0	0	27
assemblage-469-395	0	0	0	18	0	15	41	0	0	0	0	0	0	0	0	0	15	0	0	6	0	0	0	21	0	0	0	0	0	0	0	0	0	42	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	76	0	0	9	0	0	82	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	68	0	0	0	0	0	65	0	0	13
assemblage-528-503	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	110	0	0	0	0	0	220	0	0	0	0	0	0	0	0	30	0	0	10	0	0	0	15	0	0	0	0	0	39	0	0	41
assemblage-636-465	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	9	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	106	0	0	0	0	0	196	0	0	12	0	11	0	0	0	8	0	0	29	0	0	0	29	0	0	0	0	0	25	0	0	29
assemblage-541-555	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	122	0	0	0	31	0	150	0	0	0	0	0	0	0	0	24	0	0	14	0	0	0	53	0	0	0	0	0	42	0	0	32
assemblage-541-557	0	0	0	18	0	13	48	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	47	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	76	0	0	0	0	0	116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	61	0	0	0	0	0	66	0	0	23
assemblage-540-418	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	69	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	69	0	0	0	0	0	204	0	0	28	0	0	0	0	0	0	0	0	57	5	0	0	0	0	0	0	0	0	4	0	0	37
assemblage-631-625	0	0	0	0	0	0	31	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	159	0	0	0	24	0	100	0	0	0	0	0	0	0	0	15	0	0	9	0	0	0	45	0	0	0	0	0	61	0	0	23
assemblage-483-389	0	0	0	19	0	21	29	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	18	13	0	0	0	0	12	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	133	0	0	0	0	0	90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0	0	0	0	0	65	0	0	26
assemblage-376-551	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	124	0	0	0	0	0	237	0	0	0	0	0	0	0	0	21	0	0	8	0	0	0	15	0	0	0	0	0	29	0	0	38
assemblage-364-569	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	12	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	113	0	0	0	0	0	227	0	0	7	0	14	0	0	0	11	0	0	31	0	0	0	13	0	0	0	0	0	8	0	0	34
assemblage-438-372	0	0	0	0	0	6	62	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	69	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	96	0	0	0	0	0	73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	81	0	0	0	0	0	45	0	0	13
assemblage-474-577	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	118	0	0	0	0	0	219	0	0	0	0	11	0	0	0	16	0	0	9	0	0	0	30	0	0	0	0	0	30	7	0	34
assemblage-313-642	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	64	0	0	0	0	0	0	0	0	0	0	6	0	0	31	0	0	0	0	0	0	36	0	0	0	0	0	152	0	0	28	0	0	0	0	0	0	0	0	85	54	0	0	0	0	0	0	0	0	0	0	0	30
