Assemblage_Name	8501377-4-4	1-0-0	4-6666364-2	0-4-2	1083166-2-3	6353971-0-2	2-4-7711776	4-3557695-2	4-0-2	3-1-2	9288241-0-2	2-4-7810713	7800318-3-2	5496186-4-3	2-8378216-3	2-4-3	4-0-6895366	4-2-1	7451169-0-2	4-0-6634758	3-4253551-3	1-2-4	8944643-4-3	4-0-945479	3-4-3	4-3-2	3-2-3	4065368-4-3	9475619-0-2	6783646-3-2
assemblage-508-408	0	20	0	0	0	0	0	0	205	13	0	0	0	0	0	78	0	0	0	0	0	0	0	0	0	38	138	0	0	8
assemblage-443-448	0	0	0	0	0	49	0	20	149	96	0	0	0	0	0	16	0	0	11	0	0	0	72	0	0	79	0	0	0	8
assemblage-441-558	0	0	0	0	0	59	0	9	164	90	0	0	0	0	0	19	0	0	16	0	0	0	77	0	0	59	0	0	0	7
assemblage-598-466	0	0	0	0	0	28	0	15	174	78	0	0	0	0	0	16	0	0	0	0	0	0	96	0	0	89	0	0	0	4
assemblage-413-336	0	0	0	0	0	32	0	13	157	112	0	0	0	0	0	10	0	0	0	0	0	0	100	0	0	73	0	0	0	3
assemblage-633-584	0	0	0	0	0	64	0	13	161	85	0	0	0	0	0	8	0	0	9	0	0	0	73	0	0	82	0	0	0	5
assemblage-562-542	0	0	0	0	0	65	0	14	171	89	0	0	0	0	0	11	0	0	12	0	0	0	53	0	0	77	4	0	0	4
assemblage-343-490	0	0	0	0	0	29	0	15	155	103	0	0	0	0	0	18	0	0	0	0	0	0	78	0	0	94	0	0	0	8
assemblage-424-495	0	21	0	0	0	0	0	0	203	12	0	0	0	0	0	94	0	0	0	0	0	0	0	0	0	33	127	0	0	10
assemblage-356-528	0	0	0	0	0	54	0	8	158	99	0	0	0	0	0	23	0	0	8	0	0	0	74	0	0	60	12	0	0	4
assemblage-445-476	0	30	0	0	0	0	0	0	222	20	0	0	0	0	0	75	0	0	0	10	0	0	0	0	0	40	98	0	0	5
assemblage-623-440	0	0	0	0	0	0	0	0	219	63	0	0	0	0	0	22	0	0	0	0	0	0	73	0	0	72	42	0	0	9
assemblage-665-452	2	3	0	34	0	0	0	0	99	14	0	7	0	0	0	108	0	31	0	0	0	0	0	0	35	32	116	0	12	7
assemblage-519-455	0	7	0	26	0	0	0	0	87	19	0	13	0	0	0	91	0	31	0	0	0	0	0	0	75	25	113	0	0	13
assemblage-300-435	0	29	0	0	0	0	0	0	191	2	0	0	0	0	0	83	0	23	0	0	0	0	0	0	11	38	122	0	0	1
assemblage-404-560	0	0	0	0	0	0	0	0	190	58	0	0	0	0	0	31	0	0	0	0	0	0	71	0	0	95	47	0	0	8
assemblage-525-433	0	4	0	19	0	0	0	0	83	21	0	0	0	0	0	107	0	39	0	0	0	0	0	0	51	38	118	0	0	20
assemblage-437-342	0	0	0	0	0	0	0	0	180	42	0	0	0	0	0	41	0	0	0	0	0	0	52	0	0	85	90	0	0	10
assemblage-337-459	0	26	0	0	0	0	0	0	251	16	0	0	0	0	0	66	0	8	0	0	0	0	0	0	0	43	84	0	0	6
assemblage-639-638	0	0	0	0	0	20	0	13	169	95	0	0	0	0	0	4	0	0	0	0	0	0	107	0	0	84	7	0	0	1
assemblage-470-468	0	26	0	0	0	0	0	0	231	13	0	0	0	0	0	60	0	6	0	0	0	0	0	0	0	58	102	0	0	4
assemblage-255-510	0	24	0	0	0	0	0	0	214	10	0	0	0	0	0	76	0	0	0	0	0	0	0	0	0	53	117	0	0	6
assemblage-530-477	0	4	0	10	0	0	0	0	158	0	0	0	0	0	0	133	0	18	0	0	0	0	0	0	40	25	108	0	0	4
assemblage-465-469	4	10	0	25	0	0	0	0	89	14	0	6	0	0	0	82	0	27	0	0	0	0	0	0	52	54	107	10	0	20
assemblage-465-544	0	0	0	0	0	24	0	22	156	105	0	0	0	0	0	8	0	0	0	0	0	0	78	9	0	91	0	0	0	7
assemblage-504-537	0	7	0	11	0	0	0	0	154	2	0	0	0	0	0	128	0	31	0	0	0	0	0	0	37	19	104	0	0	7
assemblage-429-313	0	0	0	0	0	44	0	5	167	106	0	0	0	0	0	17	0	0	12	0	0	0	75	0	0	66	0	0	0	8
assemblage-390-657	0	14	0	0	0	0	0	0	229	13	0	0	0	0	0	67	0	14	0	0	0	0	0	0	0	59	98	0	0	6
assemblage-576-508	0	30	0	0	0	0	0	0	219	21	0	0	0	0	0	83	0	5	0	0	0	0	0	0	0	38	102	0	0	2
assemblage-435-567	0	0	0	0	0	0	0	0	169	61	0	0	0	0	0	27	0	0	0	0	0	0	70	0	0	68	95	0	0	10
assemblage-586-500	0	17	0	0	0	0	0	0	213	21	0	0	0	0	0	79	0	7	0	0	0	0	0	0	0	47	106	0	0	10
assemblage-435-407	0	16	0	0	0	0	0	0	203	19	0	0	0	0	0	70	0	41	0	0	0	0	0	0	13	49	86	0	0	3
assemblage-513-505	0	16	0	14	0	0	0	0	88	21	0	12	0	0	0	82	0	32	0	0	0	0	0	0	57	43	113	0	0	22
assemblage-662-471	0	0	0	0	0	34	0	17	129	115	0	0	0	0	0	11	0	0	0	0	0	0	113	0	0	78	3	0	0	0
assemblage-607-312	0	5	0	0	0	0	0	0	224	41	0	0	0	0	0	29	0	0	0	0	0	0	13	0	0	45	130	0	0	13
assemblage-494-373	0	28	0	0	0	0	0	0	192	14	0	0	0	0	0	84	0	0	0	0	0	0	7	0	0	29	140	0	0	6
assemblage-491-463	0	11	0	15	0	0	0	0	69	16	0	21	7	0	0	91	0	23	0	0	0	0	0	0	49	61	118	0	0	19
assemblage-489-624	0	7	0	0	0	0	0	0	194	48	0	0	0	0	0	49	0	0	0	0	0	0	69	0	0	55	77	0	0	1
assemblage-444-552	0	0	0	0	0	0	0	0	228	78	0	0	0	0	0	29	0	0	0	0	0	0	52	0	0	90	21	0	0	2
assemblage-684-458	0	0	0	0	0	26	0	20	147	98	0	0	0	0	0	17	0	0	0	0	0	0	70	0	0	113	0	0	0	9
assemblage-653-581	0	26	0	0	0	0	0	0	236	11	0	0	0	0	0	62	0	10	0	0	0	0	0	0	0	61	90	0	0	4
assemblage-593-417	0	0	0	0	0	23	0	13	146	95	0	0	0	0	0	14	0	0	0	0	0	0	86	0	0	112	0	0	0	11
assemblage-561-413	0	4	0	0	0	0	0	0	225	38	0	0	0	0	0	49	0	0	0	8	0	0	16	0	0	48	105	0	0	7
assemblage-557-369	0	0	0	0	0	56	0	14	170	75	0	0	0	0	0	17	0	0	21	0	0	0	69	0	0	70	6	0	0	2
assemblage-522-513	0	0	0	0	0	22	0	10	168	101	0	0	0	0	0	10	0	0	0	0	0	0	74	0	0	101	10	0	0	4
assemblage-615-413	0	16	0	0	0	0	0	0	225	14	0	0	0	0	0	61	0	0	0	0	0	0	0	0	0	62	112	0	0	10
assemblage-498-583	0	11	0	0	0	0	0	0	220	4	0	0	0	0	0	84	0	0	0	0	0	0	0	0	0	52	111	0	0	18
assemblage-588-576	0	15	0	0	0	0	0	0	208	14	0	0	0	0	0	85	0	0	0	0	0	0	0	0	0	52	118	0	0	8
assemblage-353-362	0	7	0	24	0	0	0	0	81	17	0	7	0	0	0	107	0	15	0	0	0	0	0	0	52	53	122	4	0	11
assemblage-532-742	0	0	0	0	0	0	0	0	187	45	0	0	0	0	0	31	0	0	0	0	0	0	59	0	0	94	76	0	0	8
assemblage-534-591	0	0	0	0	9	0	0	0	203	47	0	0	0	0	0	23	0	0	0	0	0	0	65	0	0	89	61	0	0	3
assemblage-333-495	0	10	0	0	0	0	0	0	215	6	0	0	0	0	0	69	0	36	0	0	0	0	0	0	21	51	89	0	0	3
assemblage-550-679	0	20	0	0	0	0	0	0	241	17	0	0	0	0	0	59	0	6	0	0	0	0	0	0	0	56	95	0	0	6
assemblage-511-353	0	9	0	0	0	0	0	0	243	35	0	0	0	0	0	29	0	0	0	0	0	0	24	0	0	36	114	0	0	10
assemblage-540-375	0	3	0	15	0	0	0	0	92	20	0	7	0	0	0	85	0	27	0	0	0	0	0	0	44	52	135	0	8	12
assemblage-542-538	0	10	0	7	0	0	0	0	153	10	0	0	0	0	0	131	0	19	0	0	0	0	0	0	30	17	116	0	0	7
assemblage-510-526	0	0	0	0	0	0	0	0	168	75	0	0	0	0	0	40	0	0	0	0	0	0	57	0	0	84	68	0	0	8
assemblage-461-558	0	29	0	0	0	0	0	0	188	25	0	0	0	0	0	89	0	27	0	0	0	0	0	0	13	39	87	0	0	3
assemblage-230-538	0	0	0	0	0	3	0	0	190	70	0	0	0	0	0	16	0	0	0	0	0	0	62	0	0	96	57	0	0	6
assemblage-634-469	0	23	0	0	0	0	0	0	258	11	0	0	0	0	0	66	0	9	0	0	0	0	0	0	0	54	75	0	0	4
assemblage-464-478	0	13	0	0	0	0	0	0	218	20	0	0	0	0	0	72	0	13	0	0	0	0	0	0	0	47	111	0	0	6
assemblage-604-694	0	30	0	0	0	0	0	0	216	19	0	0	0	0	0	68	0	0	0	0	0	0	0	0	0	40	115	0	0	12
assemblage-575-668	0	9	0	13	0	0	0	0	163	13	0	0	0	0	0	116	0	28	0	0	0	0	0	0	33	16	104	0	0	5
assemblage-513-609	0	31	0	0	0	0	0	0	184	8	0	0	0	0	0	90	0	34	0	0	0	0	0	0	7	52	91	0	0	3
assemblage-509-331	0	6	0	0	0	0	0	0	234	43	0	0	0	0	0	43	0	0	0	0	0	0	20	0	0	36	117	0	0	1
assemblage-573-436	0	0	0	0	0	0	0	0	198	57	0	0	0	0	0	39	0	0	0	0	0	0	85	0	0	80	38	0	0	3
assemblage-535-556	6	4	0	32	0	0	0	0	68	11	0	6	0	0	0	110	0	31	0	0	0	0	0	0	56	35	119	8	0	14
assemblage-687-637	0	12	0	0	0	0	0	0	195	55	0	0	0	0	0	37	0	0	0	0	0	0	20	0	0	39	138	0	0	4
assemblage-393-549	0	10	0	24	0	0	0	0	104	14	0	7	0	0	0	84	0	25	0	0	0	0	0	0	42	41	137	0	0	12
assemblage-433-681	0	7	0	22	0	0	0	0	93	10	0	15	0	0	0	105	0	32	0	0	0	0	0	0	58	28	114	4	0	12
assemblage-561-368	0	7	0	10	0	0	0	0	146	6	0	0	0	0	0	111	0	38	0	0	0	0	0	0	34	26	121	0	0	1
assemblage-518-554	0	0	0	0	0	28	0	21	164	64	0	0	0	0	0	21	0	0	0	0	0	0	93	0	0	108	0	0	0	1
assemblage-467-392	0	6	0	0	0	0	0	0	210	54	0	0	0	0	0	35	0	0	0	0	0	0	22	0	0	45	123	0	0	5
assemblage-485-380	0	21	0	0	0	0	0	0	219	10	0	0	0	0	0	87	0	6	0	0	0	0	3	0	0	52	94	0	0	8
assemblage-487-465	0	23	0	0	0	0	0	0	205	8	0	0	0	0	0	80	0	47	0	0	0	0	0	0	18	38	80	0	0	1
assemblage-485-386	0	6	0	9	0	0	0	0	145	11	0	7	0	0	0	132	0	22	0	0	0	0	0	0	34	16	117	0	0	1
assemblage-509-612	12	10	0	10	0	0	0	0	69	18	0	7	0	0	0	119	0	25	0	0	0	0	0	0	57	36	119	6	0	12
assemblage-531-470	0	0	0	0	0	55	0	20	166	84	0	0	0	0	0	20	0	0	20	0	0	0	58	0	0	66	0	0	0	11
assemblage-562-460	0	0	0	0	0	68	0	12	170	82	0	0	0	0	0	12	0	0	11	0	0	0	78	0	0	63	0	0	0	4
assemblage-358-519	0	18	0	0	0	0	0	0	225	10	0	0	0	0	0	65	0	0	0	0	0	0	0	0	0	83	89	0	0	10
assemblage-538-547	0	12	0	0	0	0	0	0	237	22	0	0	0	0	0	70	0	15	0	0	0	0	0	0	0	52	88	0	0	4
assemblage-544-495	0	0	0	0	0	22	0	24	125	99	0	0	0	0	0	16	0	0	0	0	0	0	106	0	0	99	0	0	0	9
assemblage-324-504	0	7	0	0	0	0	0	0	212	49	0	0	0	0	0	45	0	0	0	0	0	0	17	0	0	37	128	0	0	5
assemblage-532-375	0	0	0	0	0	64	0	15	152	102	0	0	0	0	0	16	0	0	13	0	0	0	62	0	0	69	0	0	0	7
assemblage-702-733	0	14	0	0	0	0	0	0	200	27	0	0	0	0	0	82	0	4	0	0	0	0	0	0	0	58	111	0	0	4
assemblage-525-380	0	13	0	0	0	0	0	0	201	39	0	0	0	0	0	45	0	0	0	0	0	0	18	0	0	54	128	0	0	2
assemblage-424-443	0	26	0	0	0	0	0	0	216	13	0	0	0	0	0	100	0	23	0	0	0	0	0	0	9	26	87	0	0	0
assemblage-620-558	0	0	0	0	0	48	0	7	163	87	0	0	0	0	0	12	0	0	15	0	0	0	66	0	0	93	0	0	0	9
assemblage-596-533	0	0	0	0	0	0	0	0	199	53	0	0	0	0	0	18	0	0	0	0	0	0	95	0	0	73	57	0	0	5
assemblage-386-549	0	1	0	0	0	0	0	0	189	69	0	0	0	0	0	29	0	0	0	0	0	0	67	0	0	75	66	0	0	4
assemblage-341-494	0	16	0	0	0	0	0	0	244	17	0	0	0	0	0	64	0	11	0	0	0	0	0	0	0	52	93	0	0	3
assemblage-427-494	0	20	0	0	0	0	0	0	217	15	0	0	0	0	0	82	0	21	0	0	0	0	0	0	13	42	87	0	0	3
assemblage-646-432	0	22	0	0	0	0	0	0	269	16	0	0	0	0	0	59	0	10	0	0	0	0	0	0	0	38	83	0	0	3
assemblage-572-671	0	23	0	0	0	0	0	0	197	29	0	0	0	0	0	80	0	0	0	0	0	0	0	0	0	44	117	0	0	10
assemblage-621-505	0	23	0	0	0	0	0	0	241	6	0	0	0	0	0	68	0	16	0	0	0	0	0	0	0	48	93	0	0	5
assemblage-330-531	0	3	0	10	0	0	0	0	175	10	0	0	0	0	0	116	0	21	0	0	0	0	0	0	46	16	94	0	0	9
assemblage-527-553	0	11	0	0	0	0	0	0	218	43	0	0	0	0	0	25	0	0	0	0	0	0	20	0	0	51	126	0	0	6
assemblage-387-565	0	24	0	0	0	0	0	0	230	14	0	0	0	0	0	69	0	14	0	0	0	0	0	0	0	56	87	0	0	6
