Assemblage_Name	2-2868464-0	3334519-3-6583487	591085-3-7687979	2-4-944367	3387575-3-0	2171709-4-4	3-1-1	6690248-4-4323475	0-3802564-0	6690248-1684119-6203179	6690248-4-7397968	6690248-4-2	2-4-8675704	196116-4-7397488	262884-3-7687979	9966828-3-9764935	5500215-4-7501264	0-5439944-0	8098215-4-7397488	5286544-0-3	4-1830476-3	2564925-0-4751432	0-871089-0	4359799-4-4	260539-4-2	0-4-2	5513236-4-7397488	8511820-1-1	9476987-0-0	3334519-7708364-0	3334519-3-8246647	0-3-770454	4407389-4-4	2-4-9536064	4-0-9286420	2-5844722-0	2-0-0	0-3600479-0	0-3-0	3-1-7246196	126469-0-0	5500215-4-2	5671639-1-1730157	2-4-7021305	3747969-3-3	2-5922847-148946	2-4-1910252	3334519-2242214-0	2-4-1750298	2-9647367-0	1-3-7687979	5671639-1-1	2403504-4-2	8854338-4-4	1-3-2543661	2-9142920-4	6690248-3584389-6203179	6935400-1-1	5160504-0-0	5671639-1-7786448	5671639-1-2372850	348820-3-0	1-3-3	0-2-3454453	7693441-4-4	1-3-5741454	5500215-4-7397488	0-4836616-0	8135503-4-2	0-2-4	6690248-4-6203179	2-4-9523066	6608838-3-150812	9733990-4-9656703	3500984-3-2543661	3334519-3-3431795	9733990-4-4	6209585-4-6203179	8728641-4-9720976	4-0-3	1-7405205-3	5500215-4-656607	2-1385578-4	1-3-4	5500215-5663814-7397488	2-4-4	3334519-5913771-0	3334519-3-0	1-3-3139491	1821898-1-1	8055589-0-0	1575557-3-0	3334519-8872341-0	2564925-0-0	2903639-3-0	7778027-3-2543661
assemblage-395-421	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	7	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52	0	17	23	0	0	0	17	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	30	0	0	18	41	0	0	0	23	0	0	0	0	0	0	0	0	6	0	0	0	0	0	71	0	93	0	0	0	12	0	3	0	38
assemblage-489-343	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	10	36	0	43	0	7	29	0	0	0	12	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	35	0	0	0	30	0	0	0	24	0	0	0	0	0	0	0	0	36	0	0	0	0	0	96	0	55	0	0	0	0	0	0	0	35
assemblage-627-462	0	0	0	0	0	0	10	0	0	0	0	6	0	0	0	0	0	0	0	0	9	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	18	0	56	0	0	116	7	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	26	0	0	0	49	0	0	0	0	13	0	13	0	0	0	0	0	0	0	0	0	40	0	0	0	16	0	46	0	0	0	0	0	0	0	0	0	46
assemblage-584-383	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	30	0	0	4	0	0	0	0	0	0	0	0	19	59	0	0	7	0	15	0	0	0	0	0	0	0	0	10	83	0	0	0	15	0	0	0	0	0	0	19	0	0	0	0	6	0	0	35	0	115	0	0	0	0	0	0	0	65
assemblage-546-364	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	4	0	6	0	0	32	0	75	0	0	82	0	0	0	7	0	0	0	0	0	38	0	0	0	0	0	0	0	0	0	0	32	0	0	6	7	0	0	0	12	0	0	0	0	0	0	0	0	62	0	0	0	0	0	61	0	32	0	0	0	0	0	0	0	35
assemblage-499-459	0	0	0	0	0	0	6	8	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	32	0	53	0	0	96	0	0	9	0	0	0	0	0	0	38	0	0	0	0	0	0	12	0	0	0	44	0	0	0	0	42	0	13	0	0	0	0	0	0	0	0	0	20	0	0	0	8	0	69	0	0	0	0	0	0	0	0	0	37
assemblage-458-568	0	0	0	0	0	0	14	0	0	0	0	3	0	0	0	0	0	0	0	0	7	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	22	0	53	0	0	114	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	35	0	0	0	33	0	0	0	0	16	0	20	0	0	0	0	0	0	0	0	0	49	0	0	0	28	0	35	0	0	0	0	0	0	0	0	0	32
assemblage-551-626	0	0	0	0	0	0	11	18	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	28	0	45	0	0	94	0	0	5	0	0	0	0	0	0	64	0	0	0	0	0	0	16	0	0	0	31	0	0	0	0	31	0	11	0	0	0	0	0	0	0	0	0	10	0	0	0	11	0	67	0	0	0	0	0	0	0	0	0	40
assemblage-731-334	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	5	0	0	27	0	73	0	0	74	0	0	0	14	0	0	0	0	0	45	0	0	0	1	0	0	0	0	0	0	35	0	0	0	7	0	0	0	10	0	0	0	0	0	0	0	0	53	0	0	0	0	0	61	0	35	0	0	0	0	0	0	0	49
assemblage-645-438	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	5	21	0	49	0	6	34	0	0	0	17	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	26	0	0	0	43	0	0	0	19	0	0	0	0	0	0	0	8	18	4	0	0	0	0	108	0	65	0	0	0	0	0	0	0	27
assemblage-416-479	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	22	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	22	49	0	0	5	0	15	0	0	0	0	0	0	0	0	9	71	0	0	0	23	0	0	0	0	0	0	11	0	0	0	0	10	0	0	41	0	110	0	0	0	0	0	11	0	54
assemblage-663-438	0	6	9	0	8	0	0	0	0	0	0	0	17	0	0	0	11	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	33	0	0	13	0	0	0	0	0	0	0	0	18	58	0	0	19	0	4	0	0	0	0	0	0	0	0	10	65	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	10	0	0	14	0	81	0	0	0	0	11	0	0	78
assemblage-511-565	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	15	0	4	0	0	43	0	59	0	0	85	0	0	0	5	0	0	0	0	0	36	0	0	0	0	0	0	0	0	0	0	24	0	0	0	17	0	0	0	21	0	0	0	0	0	0	0	0	56	0	0	0	0	0	49	0	32	0	0	0	0	0	0	0	48
assemblage-521-511	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	53	4	42	0	0	60	5	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	23	0	0	0	22	0	0	0	0	10	0	29	0	8	0	0	0	0	0	0	0	31	0	0	0	46	0	60	0	0	0	0	0	0	0	0	0	28
assemblage-618-649	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	8	0	0	0	0	0	53	0	12	17	0	0	0	0	0	0	0	0	10	52	0	0	4	0	0	0	0	0	0	0	3	0	0	11	63	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45	0	116	0	0	0	0	0	20	0	39
assemblage-305-539	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	14	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	5	0	0	43	0	22	33	0	0	0	8	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	22	0	0	18	27	0	0	0	24	0	0	0	0	0	0	0	0	9	0	0	0	0	0	83	0	93	0	0	0	12	0	5	0	34
assemblage-576-492	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	10	0	0	0	0	37	0	70	0	0	63	0	0	0	5	0	0	0	0	0	45	0	0	0	1	0	0	0	0	0	0	39	0	0	6	11	0	0	0	11	0	0	0	0	0	6	0	0	54	0	0	0	0	0	72	0	28	0	0	0	0	0	0	0	34
assemblage-454-498	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	31	0	68	0	0	111	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	29	0	0	0	48	0	0	0	0	9	0	20	0	0	0	0	0	0	0	0	0	35	0	0	0	19	0	42	0	0	0	0	0	0	0	0	0	36
assemblage-387-655	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	6	0	14	0	0	0	0	0	0	0	0	6	0	0	0	0	0	46	0	29	13	0	0	0	0	0	0	0	0	10	46	0	0	0	0	0	0	0	0	0	0	0	0	0	12	44	0	0	0	24	0	0	0	0	0	0	5	0	0	0	0	17	0	0	61	0	109	0	0	0	0	0	17	0	34
assemblage-565-418	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	9	0	0	23	0	65	0	0	81	0	0	0	11	0	0	0	0	0	46	0	0	0	4	0	0	0	0	0	0	29	0	0	9	18	0	0	0	17	0	0	0	0	0	0	0	0	50	0	0	0	0	0	50	0	36	0	0	0	0	0	0	0	29
assemblage-441-399	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	8	0	0	19	0	67	0	0	77	0	0	0	10	0	0	0	0	0	56	0	0	0	6	0	0	0	0	0	0	25	0	0	5	11	0	0	0	15	0	0	0	0	0	5	0	0	54	0	0	0	0	0	66	0	41	0	0	0	0	0	0	0	19
assemblage-659-658	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	6	0	0	0	7	25	0	60	0	8	33	0	0	0	21	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	42	0	0	0	24	0	0	0	16	0	0	0	0	0	0	0	5	24	0	0	0	0	0	100	0	62	0	0	0	0	0	0	0	24
assemblage-328-461	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	11	0	0	24	0	66	0	0	98	0	0	9	0	0	0	0	0	0	49	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	41	0	0	0	0	0	97	0	16	0	0	0	0	0	0	0	33
assemblage-405-561	4	0	0	0	0	0	34	0	0	0	0	0	0	0	0	3	0	0	0	0	12	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	51	5	44	0	0	70	6	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	28	0	0	0	32	0	0	0	0	8	0	42	0	0	0	0	0	0	0	0	0	20	0	0	0	54	0	31	0	0	0	0	0	0	0	0	0	25
assemblage-392-423	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	8	0	0	33	0	68	0	0	68	0	0	0	7	0	0	0	0	0	48	0	0	0	4	0	0	0	0	0	0	21	0	0	0	15	0	0	0	13	0	0	0	0	0	0	0	0	77	0	0	0	0	0	63	0	24	0	0	0	0	0	0	0	39
assemblage-662-436	0	0	0	0	0	0	20	0	0	0	0	10	0	0	0	0	0	0	0	0	8	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	28	0	41	0	0	111	7	0	0	0	0	0	0	0	0	38	0	0	0	0	0	0	36	0	0	0	51	0	0	0	0	11	0	27	0	0	0	0	0	0	0	0	0	27	0	0	0	10	0	39	0	0	0	0	0	0	0	0	0	33
assemblage-342-496	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	11	0	0	0	0	0	56	0	27	7	0	0	0	0	0	0	0	0	7	33	0	0	0	0	0	0	0	0	0	0	0	0	0	15	54	0	0	0	27	0	0	0	0	3	0	7	0	0	0	0	9	0	0	53	0	107	0	0	0	0	0	17	0	55
assemblage-496-480	0	0	0	0	0	0	11	9	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	50	0	43	0	0	108	0	0	8	0	0	0	0	0	0	48	0	0	0	0	0	0	10	10	0	0	31	0	0	0	0	18	0	10	0	0	0	0	0	0	0	0	0	23	0	0	0	8	0	76	0	0	0	0	0	0	0	0	0	22
assemblage-577-441	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	7	0	0	40	0	25	32	0	0	0	10	0	0	0	0	5	24	0	0	0	0	0	0	0	0	0	0	31	0	0	7	40	0	0	0	9	0	13	0	0	0	0	0	0	6	0	0	0	0	0	89	0	83	0	0	0	14	0	18	0	32
assemblage-425-523	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	6	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	11	0	0	52	0	39	21	0	0	0	9	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	20	0	0	18	26	0	0	0	21	0	0	0	0	0	0	0	0	11	0	0	0	0	0	78	0	90	0	0	0	7	0	13	0	23
assemblage-473-507	0	0	0	0	0	0	9	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	31	0	39	0	0	105	0	3	0	0	0	0	0	0	0	63	0	0	0	0	0	0	12	0	0	0	42	0	0	0	0	7	0	18	0	0	0	0	0	0	0	0	0	21	0	0	0	9	0	82	0	0	0	0	0	0	0	0	0	40
assemblage-448-485	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	4	0	0	45	0	53	0	0	60	0	0	0	14	0	0	0	0	0	41	0	0	0	9	0	0	0	0	0	0	27	0	0	5	7	0	0	0	15	0	0	0	0	0	12	0	0	60	0	0	0	0	0	67	0	40	0	0	0	0	0	0	0	26
assemblage-566-327	5	0	0	0	0	0	28	0	0	0	0	0	0	0	0	10	0	0	0	0	16	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	38	19	46	0	0	45	5	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	31	0	0	0	28	0	0	0	0	10	0	25	0	6	0	0	0	0	0	0	0	36	0	0	0	44	0	49	0	0	0	0	0	0	0	0	0	22
assemblage-385-572	5	0	0	0	0	0	19	0	0	0	0	0	0	0	0	8	0	0	0	0	19	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	53	10	44	0	0	54	6	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	28	0	0	0	26	0	0	0	0	0	0	36	0	0	0	0	0	0	0	0	0	31	0	0	0	40	0	50	0	0	0	0	0	0	0	0	0	38
assemblage-450-482	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	8	0	0	33	0	52	0	0	66	0	0	13	0	0	0	0	0	0	57	0	0	0	0	0	0	0	0	0	0	33	0	0	0	0	20	0	8	0	0	0	0	0	0	0	0	0	38	0	0	0	0	0	108	0	16	0	0	0	0	0	0	0	41
assemblage-519-486	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	5	0	8	26	0	67	0	0	66	0	0	0	13	0	0	0	0	0	39	0	0	0	7	0	0	0	0	0	0	33	0	0	0	16	0	0	0	20	0	0	4	0	0	0	0	0	42	0	0	0	0	0	74	0	37	0	0	0	0	0	0	0	37
assemblage-330-439	0	0	0	0	0	0	0	0	4	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	6	0	0	0	5	36	0	66	0	10	24	0	0	0	25	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	33	0	0	0	26	0	0	0	14	0	0	0	0	0	0	0	6	18	0	0	0	0	0	95	0	55	0	0	0	0	0	0	0	27
assemblage-687-461	0	0	0	0	0	0	9	17	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	37	0	37	0	0	100	0	0	0	0	0	0	0	0	0	45	0	0	0	0	0	0	12	0	0	0	56	0	0	0	0	22	0	6	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	88	0	0	0	0	0	0	0	0	0	42
assemblage-478-510	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	13	0	0	0	0	0	45	0	22	7	0	0	0	6	0	0	0	0	9	38	0	0	0	0	0	0	0	0	0	0	0	0	0	24	52	0	0	0	26	0	0	0	0	7	0	0	0	0	0	0	9	0	0	68	0	90	0	0	0	0	0	21	0	48
assemblage-410-427	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	16	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	23	57	0	0	6	0	15	0	0	0	0	0	0	0	0	5	72	0	0	0	20	0	0	0	0	0	0	12	0	0	0	0	10	0	0	45	0	112	0	0	0	0	7	20	0	36
assemblage-372-614	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	4	0	27	0	0	0	0	0	0	0	0	8	0	0	0	0	0	53	0	26	11	0	0	0	0	0	0	0	0	4	53	0	0	6	0	0	0	0	0	0	0	8	0	0	9	50	0	0	0	31	0	0	0	0	6	0	4	0	0	0	0	0	0	0	38	0	101	0	0	0	0	0	16	0	37
assemblage-330-618	0	0	0	0	13	0	0	0	0	0	0	0	19	0	0	0	6	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	25	0	0	10	0	0	0	0	0	0	0	0	16	96	0	0	14	0	7	0	0	0	0	0	0	0	0	6	74	0	0	0	0	0	0	0	28	0	0	5	0	0	0	0	7	0	0	25	0	70	0	0	0	0	14	0	0	55
assemblage-611-453	0	0	0	0	0	0	9	13	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	46	0	29	0	0	85	0	0	5	0	0	0	0	0	0	64	0	0	0	0	0	0	8	0	0	0	29	0	0	0	0	25	0	16	0	0	0	0	0	0	0	0	0	24	0	0	0	8	0	93	0	0	0	0	0	0	0	0	0	26
assemblage-455-462	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	63	0	20	6	0	0	0	7	0	0	0	0	0	27	0	0	0	5	0	0	0	0	0	0	22	0	0	12	33	0	0	0	31	0	9	0	0	0	0	0	0	6	0	0	0	0	0	70	0	85	0	0	0	8	0	9	0	52
assemblage-470-542	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	36	0	80	0	0	66	0	0	0	5	0	0	0	0	0	37	0	0	0	8	0	0	0	0	0	0	29	0	0	8	12	0	0	0	14	0	0	0	0	0	0	0	0	58	0	0	0	0	0	60	0	33	0	0	0	0	0	0	0	36
assemblage-494-612	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	7	0	0	0	6	31	0	48	0	7	33	0	0	0	14	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	26	0	0	0	18	0	0	0	9	0	0	0	0	0	0	0	10	22	0	0	0	0	0	94	0	79	0	0	0	0	0	0	0	41
assemblage-558-490	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	11	24	0	43	0	12	35	0	0	0	30	0	0	0	0	0	27	0	0	0	4	0	0	0	0	3	0	27	0	0	0	27	0	0	0	8	0	0	0	0	0	0	0	3	11	0	0	0	0	0	100	0	74	0	0	0	0	0	0	0	28
assemblage-513-431	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	13	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	12	56	0	0	69	5	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	26	0	0	0	22	0	0	0	0	8	0	31	0	5	0	0	0	0	0	0	0	26	0	0	0	36	0	68	0	0	0	0	0	0	0	0	0	32
assemblage-607-536	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	6	0	0	0	0	21	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	56	5	42	0	0	52	13	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	19	0	0	0	40	0	0	0	0	5	5	23	0	0	0	0	0	0	0	0	0	26	0	0	0	52	0	39	0	0	0	0	0	0	0	0	0	39
assemblage-627-483	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	7	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39	0	24	19	0	0	0	12	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	34	0	0	18	46	0	0	0	15	0	0	0	0	0	0	0	0	7	0	0	0	0	0	87	0	78	0	0	0	13	0	0	0	46
assemblage-339-595	0	0	0	0	0	0	14	0	0	0	0	13	0	0	0	0	0	0	0	0	4	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	21	0	50	0	0	110	7	0	0	0	0	0	0	0	0	39	0	0	0	0	0	0	32	0	0	0	61	0	0	0	0	15	0	9	0	0	0	0	0	0	0	0	0	37	0	0	0	14	0	40	0	0	0	0	0	0	0	0	0	30
assemblage-326-635	0	0	0	0	8	0	0	0	0	0	0	0	24	0	0	0	6	0	6	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	34	0	0	12	0	0	0	0	0	0	0	0	8	71	0	0	15	0	5	0	0	0	0	0	0	0	0	7	76	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	9	0	0	6	0	85	0	0	0	0	23	4	0	65
assemblage-417-583	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	8	0	0	31	0	61	0	0	100	0	0	17	0	0	0	0	0	0	55	0	0	0	0	0	0	0	0	0	0	25	0	0	0	10	17	0	5	0	0	0	0	0	0	0	0	0	34	0	0	0	0	0	88	0	8	0	0	0	0	0	0	0	37
assemblage-581-624	0	0	0	0	0	0	12	11	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	35	0	38	0	0	102	0	0	6	0	0	0	0	0	0	58	0	0	0	0	0	0	16	0	0	0	29	0	0	0	0	24	0	10	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	79	0	0	0	0	0	0	0	0	0	52
assemblage-641-508	0	0	0	0	0	0	11	0	0	0	0	4	0	0	0	0	0	0	0	0	11	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	20	0	58	0	0	118	11	0	0	0	0	0	0	0	0	35	0	0	0	0	0	0	41	0	0	0	54	0	0	0	0	10	0	16	0	0	0	0	0	0	0	0	0	33	0	0	0	8	0	37	0	0	0	0	0	0	0	0	0	30
assemblage-451-444	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	46	0	0	4	0	0	0	0	0	0	0	0	13	51	0	0	3	0	5	0	0	0	0	0	0	0	0	3	62	0	0	0	20	0	0	0	0	0	0	15	0	0	0	0	8	0	0	52	0	153	0	0	0	0	0	9	0	44
assemblage-598-648	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	7	0	0	0	10	24	0	49	0	7	31	0	0	0	16	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	26	0	0	0	32	0	0	0	11	0	0	0	0	0	0	0	10	24	10	0	0	0	0	99	0	63	0	0	0	0	0	0	0	35
assemblage-433-652	0	0	0	0	0	0	8	0	0	0	0	15	0	0	0	0	0	0	0	0	8	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	19	0	50	0	0	101	8	0	0	0	3	0	0	0	0	32	0	0	0	0	0	0	33	0	0	0	58	0	0	0	0	12	0	19	0	0	0	0	0	0	0	0	0	44	0	0	0	22	0	30	0	0	0	0	0	0	0	0	0	31
assemblage-635-480	0	0	0	0	0	0	7	7	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	34	0	59	0	0	98	0	0	0	0	0	0	0	0	0	58	0	0	0	0	0	0	14	0	0	0	26	0	0	0	0	18	0	18	0	0	0	0	0	0	0	0	0	35	0	0	0	1	0	79	0	0	0	0	0	0	0	0	0	29
assemblage-534-385	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	11	0	48	0	26	16	0	0	0	11	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	38	0	0	9	49	0	0	0	16	0	0	0	0	0	0	0	0	3	0	0	0	0	0	82	0	87	0	0	0	9	0	5	0	30
assemblage-514-397	0	0	0	0	0	0	17	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	28	0	49	0	0	100	5	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	30	0	0	0	56	0	0	0	0	14	0	17	0	0	0	0	0	0	0	0	0	47	0	0	0	17	0	52	0	0	0	0	0	0	0	0	0	34
assemblage-491-522	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	10	0	0	41	0	60	0	0	75	0	0	0	11	0	0	0	0	0	42	0	0	0	5	0	0	0	0	0	0	18	0	0	7	17	0	0	0	8	0	0	0	0	0	0	0	0	50	0	0	0	0	0	99	0	17	0	0	0	0	0	0	0	31
assemblage-596-549	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	3	0	12	0	0	0	0	0	48	0	17	12	0	0	0	0	0	0	0	0	11	48	0	0	0	0	0	0	0	0	0	0	0	0	0	13	61	0	0	0	30	0	0	0	0	0	0	5	0	0	0	0	7	0	0	52	0	98	0	0	0	0	0	15	0	48
assemblage-477-268	0	0	0	0	0	0	21	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	43	0	49	0	0	93	0	0	0	0	0	0	0	0	0	45	0	0	0	0	0	0	12	0	0	0	44	0	0	0	0	22	0	10	0	0	0	0	0	0	0	0	0	17	0	0	0	3	0	78	0	0	0	0	0	0	0	0	0	35
assemblage-294-555	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	11	39	0	62	0	5	39	0	0	0	14	0	0	0	0	0	22	0	0	0	0	0	0	0	0	5	0	22	0	0	3	18	0	0	0	16	0	0	0	0	0	0	0	5	17	0	0	0	0	0	98	0	65	0	0	0	0	0	0	0	38
