Assemblage_Name	2-7748413-143682	1-8856005-4496511	5938661-2-2	2-6128381-3	8273525-7621349-3	2-1266365-3	1674078-2-1	1-2220108-1	7011820-3-7078637	5651021-7194410-1270782	2-7885305-1270782	5827985-3-8190683	6396597-2-3	3-2338383-3	2-4-2493388	9413295-5713577-1270782	6248735-6128381-3	9104846-4-143682	4-837673-6423603	4-8592483-1	4-8626599-3	3-2-3	1-2-4335505	3-8185073-3	4-6724181-3	1464827-3-0	4-2-1500939	3231876-4-3	3559313-1-3	6652238-7621349-3	9413295-4-9333619	5100994-4-1270782	7367320-2-3	2-4-143682	2-737407-143682	5827985-3-0	2-4-3	4-2-7353485	4-8990699-1	4-2-9480375	1-2-1	4-2-2765993	4-3-0	1260061-4-143682	7192562-837673-7483800	2-2-1	2-4-6916402	0-787345-2	4-2-8413664	4-6104783-3	2-8340330-3	3849597-1-3	4-2-1064316	6652238-6272890-3	4-837673-3	2-7194410-1270782	0-2-2	2-4-2856861	2-2170712-143682	9413295-4-1270782	5138994-2-1	4-2-3	4-2-1	3559313-1-5258562	2-7882508-143682	2-2-7072932	2-4-1270782	1-2-4496511	6147432-2-3	5827985-3-7078637	9263013-2-3	2-4-8024483	2-4242436-3	2-7868930-3	4960978-3-5653739	2-8927348-143682	4-2-7538358	4-0-4	4960978-3-2	4-2-7776328	2433045-3-8190683	6396597-2-5533167	4-9679683-4	2-4-4968652	4-2-590978	6652238-7621349-441427	4-2-1901796
assemblage-618-649	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	17	104	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	193	95	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	8	0	0	0	0	50
assemblage-305-539	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	78	0	10	8	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	11	0	0	0	0	0	0	211	110	0	0	0	0	0	4	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	39
assemblage-576-492	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	74	0	0	89	0	0	0	15	0	0	0	0	0	8	0	0	0	0	0	0	0	0	16	0	0	0	0	0	170	52	0	0	0	9	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	37
assemblage-454-498	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	33	0	0	0	32	0	30	53	0	0	0	32	0	28	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	20	0	77	29	0	0	0	46	10	0	0	0	0	0	0	14	0	0	0	13	0	0	0	0	0	0	5	55
assemblage-387-655	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	13	108	0	0	0	0	3	0	0	5	0	0	10	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	198	84	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	48
assemblage-565-418	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	79	0	7	80	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	7	0	0	0	153	56	0	0	0	9	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	32
assemblage-441-399	0	0	0	0	1	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	69	0	7	110	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	5	0	0	0	149	49	0	0	0	6	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	33
assemblage-659-658	0	0	0	0	11	0	0	0	0	0	0	4	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56	0	5	57	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	191	116	0	0	0	1	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	31
assemblage-328-461	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	9	0	0	0	0	81	0	18	92	0	0	0	23	0	7	0	0	0	9	0	0	0	0	0	0	0	0	23	0	0	0	0	0	84	28	0	0	0	32	0	0	0	0	0	0	0	18	0	0	0	4	0	0	0	0	0	0	0	51
assemblage-405-561	0	0	0	0	0	0	0	0	0	0	10	0	0	0	4	0	0	0	0	0	0	7	0	0	0	0	0	0	34	16	0	0	0	15	0	36	51	0	0	0	23	0	51	0	0	0	0	0	0	0	0	0	0	0	0	5	17	0	0	13	0	31	32	0	0	0	69	0	0	0	0	0	0	0	10	0	0	12	17	0	0	0	0	0	0	8	39
assemblage-392-423	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	94	0	0	81	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	10	0	0	0	143	65	0	0	0	8	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	40
assemblage-662-436	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	24	0	0	0	23	0	22	53	0	0	0	29	0	35	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	38	0	63	21	0	0	0	44	15	0	0	0	0	0	0	12	0	0	0	12	0	0	0	0	0	0	0	48
assemblage-342-496	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	8	101	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	227	71	0	4	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	11	0	0	0	0	53
assemblage-496-480	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	15	12	0	0	0	76	0	19	72	0	0	0	29	0	26	0	0	0	0	0	0	0	0	9	0	0	0	24	0	0	0	14	0	73	10	0	0	0	26	0	0	0	0	0	0	0	19	0	0	0	6	0	0	0	0	0	0	14	44
assemblage-577-441	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	76	0	17	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	210	108	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	43
assemblage-425-523	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	72	0	8	12	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	11	0	0	0	0	0	0	194	119	0	0	0	0	0	9	0	0	0	0	0	0	0	12	0	0	0	0	4	0	0	0	0	35
assemblage-473-507	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	9	0	0	0	67	0	23	80	0	0	0	29	0	30	0	0	0	8	0	0	0	0	6	0	0	0	21	0	0	0	30	0	63	10	0	0	0	28	0	0	0	0	0	0	0	24	0	0	0	2	0	0	0	0	0	0	10	33
assemblage-448-485	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	77	0	7	76	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	152	72	0	0	0	8	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	65
assemblage-566-327	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	11	0	0	0	8	0	0	24	26	0	0	0	8	0	35	40	0	0	0	36	0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	6	0	32	37	0	0	0	76	17	0	0	0	0	0	0	0	0	0	18	20	0	0	0	0	0	0	0	46
assemblage-385-572	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	11	0	0	0	0	0	0	24	25	0	0	0	14	0	45	45	0	0	0	31	0	57	0	0	0	0	0	0	0	0	0	0	0	0	8	8	0	0	7	0	35	29	0	0	0	57	4	0	0	0	0	0	0	0	0	0	8	18	0	0	0	0	0	0	0	59
assemblage-450-482	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	2	0	0	0	0	120	0	22	89	0	0	0	28	0	5	0	0	0	8	0	0	0	0	0	0	0	0	26	0	0	0	0	5	67	24	0	0	0	26	0	0	0	0	0	0	0	8	8	0	0	16	10	0	0	0	0	0	0	21
assemblage-519-486	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	74	0	2	80	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	8	0	0	0	144	65	0	0	0	16	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	24
assemblage-330-439	0	0	0	0	0	0	0	0	0	0	0	4	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56	0	6	37	0	0	0	7	0	0	0	0	0	0	0	0	0	3	0	0	0	14	0	0	4	0	0	0	187	114	0	0	0	7	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	43
assemblage-687-461	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	22	15	0	0	0	57	0	13	67	0	0	0	22	0	38	0	0	0	8	0	0	0	0	5	0	0	0	9	0	0	0	19	0	101	14	0	0	0	28	0	0	0	0	0	0	0	15	0	0	0	10	0	0	0	0	0	0	14	32
assemblage-478-510	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	11	101	0	0	0	0	5	0	0	4	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	215	82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	37
assemblage-410-427	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	155	0	0	0	0	0	0	0	6	0	0	5	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	195	67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24
assemblage-372-614	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	10	122	0	0	0	0	7	0	0	0	0	0	6	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	197	69	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	10	0	0	0	0	51
assemblage-330-618	0	0	0	0	0	0	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	205	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	170	27	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	25
assemblage-611-453	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	24	9	0	0	0	56	0	18	82	0	0	0	23	0	37	0	0	0	10	0	0	0	0	8	0	0	0	18	0	0	0	5	0	74	10	0	0	0	29	0	0	0	0	0	0	0	39	0	0	0	0	0	0	0	0	0	0	11	30
assemblage-455-462	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	92	0	4	7	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	8	0	0	0	0	0	0	174	131	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	41
assemblage-470-542	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	8	0	0	0	0	0	76	0	5	100	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37	0	7	0	0	0	126	62	0	0	0	12	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	23
assemblage-494-612	0	0	0	0	9	0	0	0	0	0	0	2	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45	0	14	53	0	0	0	5	0	0	0	0	0	0	0	0	0	6	0	0	0	9	0	0	0	0	0	0	163	137	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	32
assemblage-558-490	0	0	0	0	0	0	0	0	0	0	0	9	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	68	0	16	33	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	16	0	0	0	0	0	0	165	109	0	0	0	10	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	46
assemblage-513-431	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	9	0	0	0	7	0	0	23	17	0	0	0	14	0	46	46	0	0	0	21	0	62	0	0	0	0	0	0	0	0	0	0	0	0	9	9	0	0	6	0	33	35	0	0	0	71	13	0	0	0	0	0	0	0	0	0	10	11	0	0	0	0	0	0	0	47
assemblage-607-536	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	10	0	0	0	0	0	0	23	35	0	0	0	6	0	27	57	0	0	0	29	0	54	0	0	0	0	0	0	0	0	0	0	0	0	11	4	0	0	5	0	38	27	0	0	0	82	4	0	0	0	0	0	0	0	0	0	8	14	0	0	0	0	0	0	0	44
assemblage-627-483	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	62	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	202	141	0	0	0	0	0	10	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	38
assemblage-339-595	0	0	5	4	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	21	0	0	0	45	0	16	47	0	0	0	20	0	40	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	26	0	62	27	0	0	0	56	13	0	0	0	0	0	0	14	0	0	0	22	0	0	0	0	0	0	2	44
assemblage-326-635	0	0	0	0	0	0	46	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	184	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	168	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	32
assemblage-417-583	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	10	0	0	0	0	88	0	17	82	0	0	0	30	0	0	0	0	0	9	0	0	0	0	0	0	0	0	23	0	0	0	0	0	63	40	0	0	0	15	0	0	0	0	0	0	0	29	0	0	0	12	5	0	0	0	0	0	0	61
assemblage-581-624	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	26	11	0	0	0	69	0	16	81	0	0	0	30	0	37	0	0	0	0	0	0	0	0	4	0	0	0	12	0	0	0	16	0	82	4	0	0	0	16	0	0	0	0	0	0	0	16	0	0	0	8	0	0	0	0	0	0	9	45
assemblage-641-508	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	22	0	0	0	39	0	22	47	0	0	0	30	0	19	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	15	0	60	23	0	0	0	58	22	0	8	0	0	0	0	22	0	0	0	15	0	0	0	0	0	0	6	55
assemblage-451-444	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	141	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	204	66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22
assemblage-598-648	0	0	0	0	0	0	0	0	0	0	0	8	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55	0	5	69	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	161	119	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	47
assemblage-433-652	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	27	0	0	0	46	0	22	52	0	0	0	27	0	27	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	19	0	38	27	0	0	0	56	16	0	0	0	0	0	0	24	0	0	0	20	0	0	0	0	0	0	5	57
assemblage-635-480	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	7	0	0	0	58	0	28	93	0	0	0	23	0	45	0	0	0	8	0	0	0	0	9	0	0	0	16	0	0	0	17	0	72	11	0	0	0	16	0	0	0	0	0	0	0	19	0	0	0	3	0	0	0	0	0	0	9	34
assemblage-534-385	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	82	0	7	10	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	4	0	0	0	0	0	0	207	101	0	0	0	0	0	8	0	0	0	0	0	0	0	21	0	0	0	0	10	0	0	0	0	37
assemblage-514-397	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	20	0	0	0	52	0	23	43	0	0	0	22	0	34	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	25	0	55	27	0	0	0	60	21	0	0	0	0	0	0	11	0	0	0	20	0	0	0	0	0	0	6	34
assemblage-491-522	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	71	0	6	90	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	11	0	0	0	140	49	0	0	0	18	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	37
assemblage-596-549	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	8	115	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	217	84	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	53
assemblage-477-268	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	16	14	0	0	0	52	0	20	95	0	0	0	28	0	32	0	0	0	8	0	0	0	0	6	0	0	0	4	0	0	0	19	0	71	9	0	0	0	25	6	0	0	0	0	0	0	25	0	0	0	6	0	0	0	0	0	0	15	28
assemblage-294-555	0	0	0	0	7	0	0	0	0	0	0	9	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	61	0	12	56	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	187	106	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	40
assemblage-422-456	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	7	0	0	0	0	89	0	9	97	0	0	0	37	0	7	0	0	0	6	0	0	0	0	0	0	0	0	25	0	0	0	0	0	80	32	0	0	0	17	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	48
assemblage-545-414	0	0	0	0	6	0	0	0	0	0	0	10	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56	0	9	40	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	5	0	0	0	0	0	187	114	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	52
assemblage-541-414	5	0	0	0	3	0	0	0	0	0	0	10	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	59	0	5	67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	159	136	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40
assemblage-488-656	0	0	0	0	7	0	0	0	0	0	0	10	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	59	0	11	36	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	8	0	0	8	0	0	0	162	137	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	37
assemblage-389-410	0	0	4	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	24	0	0	0	35	0	12	51	0	0	0	24	0	32	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	32	0	82	19	0	0	0	51	20	0	0	0	0	0	0	15	0	0	0	8	0	0	0	0	0	0	5	39
assemblage-345-403	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	8	0	0	0	62	0	17	77	0	0	0	46	0	34	0	0	0	3	0	0	0	0	3	0	0	0	13	0	0	0	16	0	86	16	0	0	0	26	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	8	41
assemblage-483-276	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	6	0	0	0	0	101	0	11	89	0	0	0	51	0	0	0	0	0	7	0	0	0	0	0	0	0	0	24	0	0	0	0	0	60	31	0	0	0	37	0	0	0	0	0	0	0	11	0	0	0	3	0	0	0	0	0	0	0	55
assemblage-598-540	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	80	0	7	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	182	143	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	57
assemblage-508-408	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	9	0	0	0	0	0	79	0	14	67	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	10	0	0	0	153	63	0	0	0	11	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	32
assemblage-443-448	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	202	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	149	33	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	27
assemblage-441-558	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	190	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	188	39	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	26
assemblage-598-466	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	5	0	0	5	0	0	0	0	0	0	0	0	0	0	0	10	124	0	0	0	0	0	0	0	3	0	0	8	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	214	74	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22
assemblage-413-336	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	6	0	0	7	0	0	0	0	0	0	0	0	0	0	0	10	140	0	0	0	0	0	0	0	9	0	0	12	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	192	67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23
assemblage-633-584	0	0	0	0	0	0	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	219	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	159	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	32
assemblage-562-542	0	0	0	0	0	0	47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	192	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	190	17	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	29
assemblage-343-490	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	18	155	0	0	0	0	0	0	0	5	0	0	12	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	167	84	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34
assemblage-424-495	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	69	0	7	76	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	150	58	0	0	0	8	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	43
assemblage-356-528	0	0	0	0	0	0	44	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	183	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	175	38	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	22
assemblage-445-476	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	84	0	5	74	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	6	0	0	0	161	65	0	0	0	10	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	32
assemblage-623-440	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	7	115	0	0	0	0	8	0	0	9	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	189	86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	40
assemblage-665-452	0	0	0	0	0	0	0	0	0	0	11	0	0	0	12	0	0	0	0	0	0	4	0	0	0	0	0	0	22	21	0	0	0	16	0	35	39	0	0	0	16	0	65	0	0	0	0	0	0	0	0	0	0	0	0	7	10	0	0	11	0	40	31	0	0	0	72	6	0	0	0	0	0	0	8	0	0	10	14	0	0	0	3	0	0	0	47
