Assemblage_Name	2-6345292-4	3-0-1415202	2-1-5349841	3530954-1-1	580235-3-0	3-2623277-4	3-1-1	3031050-1-3	2-8246421-3	2-4034816-1	2-1-8555	2820048-3-7665263	4-3-4327620	2-8481056-1	2-1-2	2-1-3	2-1-1	4-8100764-0	6587182-3-0	3-2-2	1-1-9139356	1-1-1	2-9716358-1	3-0-9549029	3-2-1	3067872-0-4	2-1-7341837	2-1-8773733	2-1-7693678	4-3-0	4-3-5736744	2-2-2	4-3-9853763	1175756-1-1	2-2-7747954	7733678-0-4	3-7012255-4	474928-8078794-1	2-2853887-1	2-7020053-2	2-4340492-3	2681821-0-9549029	87464-1-1	4-3-1194034	474928-1-1	8884271-3-0	1-4-4	2019335-0-9549029	4-3-5517995	2-1-922797	2-3769745-3	2-167703-3	3601545-3-0	2-1-1655286	4-3-9180618	2866778-1-1	4-3-7665263	4444638-1-1	2-1-4766266	3-0-4	2-1-2944784	4-3-1248306	1-7793523-1	6358459-6345292-4	2984880-3-0	6358459-6345292-5573865	2-1-120722
assemblage-613-581	0	0	0	0	0	4	0	0	0	0	0	0	0	0	76	8	132	0	0	0	0	103	0	0	0	0	0	0	0	77	0	25	0	0	8	0	0	0	0	0	0	0	0	0	32	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27
assemblage-503-562	0	0	0	0	0	0	0	0	0	0	0	0	0	0	104	0	204	0	0	0	0	24	0	0	0	0	0	0	0	102	0	19	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11
assemblage-396-594	0	0	0	0	0	0	18	0	0	0	0	0	0	0	100	24	82	0	0	4	0	29	0	0	0	0	0	0	0	41	0	24	17	0	0	0	0	0	0	0	0	0	8	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	79	9	0	0	25	0	0	23
assemblage-345-414	0	0	0	0	0	0	14	0	0	0	0	0	0	0	78	21	70	0	0	13	0	31	0	0	10	0	0	0	0	51	0	32	1	0	0	0	0	0	0	0	0	0	37	0	0	0	7	0	0	0	0	0	0	0	0	0	14	0	0	79	0	0	0	27	0	0	15
assemblage-365-367	0	0	0	0	0	0	14	0	0	0	0	0	0	0	120	67	84	0	0	0	0	45	0	0	0	0	0	0	0	37	0	8	0	0	0	0	0	0	0	0	0	0	0	0	45	0	20	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	18	0	0	0	13
assemblage-553-459	0	0	0	0	0	0	0	0	0	0	7	0	0	6	120	0	202	0	0	0	0	27	0	0	0	0	0	0	0	85	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15
assemblage-471-212	0	0	0	0	0	0	12	0	0	0	0	0	0	0	91	15	124	0	0	0	0	65	0	0	0	0	0	0	0	22	0	25	8	0	0	12	0	0	0	0	0	0	0	0	0	0	40	0	0	0	0	0	0	0	0	0	0	0	0	51	13	0	0	5	0	0	17
assemblage-505-378	0	0	0	0	0	0	0	0	0	0	0	0	0	0	86	13	90	0	0	0	0	90	0	0	0	0	0	0	0	95	0	42	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37
assemblage-589-392	0	0	0	0	0	0	0	0	0	0	0	0	0	0	104	5	149	0	0	0	0	51	0	0	0	0	0	0	0	104	0	30	0	0	0	0	0	0	0	0	0	0	0	0	39	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11
assemblage-648-407	0	0	0	0	0	0	9	0	0	0	0	0	0	0	104	8	126	0	0	0	0	59	0	0	0	0	0	0	0	30	0	31	0	0	0	17	0	0	0	0	0	0	0	0	0	0	51	0	0	0	0	0	0	0	0	0	0	0	0	48	6	0	0	0	0	0	11
assemblage-626-554	0	0	0	0	0	0	12	0	0	0	0	0	0	0	103	17	62	0	0	10	0	37	0	0	0	0	0	0	0	54	0	21	22	0	0	0	0	0	0	0	0	0	11	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	56	17	0	0	41	0	0	16
assemblage-531-387	0	0	0	0	0	0	0	0	0	0	10	0	0	0	133	0	187	0	0	0	0	13	0	0	0	0	0	0	0	102	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23
assemblage-383-552	0	0	0	0	0	0	0	0	0	0	7	0	0	0	106	0	256	0	0	0	0	10	0	0	0	0	0	0	0	69	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	22
assemblage-525-530	0	0	0	0	0	0	4	0	0	0	0	0	0	0	123	65	113	0	0	0	0	37	0	0	0	0	0	0	0	47	0	10	0	0	0	0	0	0	0	0	0	0	0	0	40	0	19	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	4	0	0	0	12
assemblage-543-450	0	0	0	0	0	0	29	0	8	0	0	0	0	0	105	41	120	0	0	0	0	44	0	0	0	0	0	0	0	22	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	61	0	0	0	0	0	0	0	0	0	0	0	0	37	0	0	0	0	0	0	21
assemblage-365-560	0	0	0	0	0	0	6	0	0	5	0	0	0	0	128	29	85	0	0	0	0	42	0	0	0	0	0	0	0	71	0	40	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	17	0	0	0	0	0	0	0	0	0	0	13	0	0	6	0	0	0	28
assemblage-696-222	0	0	0	0	0	0	0	0	0	0	0	0	0	0	85	12	178	0	0	0	0	55	0	0	0	0	0	0	0	86	0	38	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16
assemblage-393-475	0	0	0	0	0	0	22	0	0	0	0	0	0	0	115	26	80	0	0	12	0	31	0	0	0	0	0	0	0	32	0	23	14	0	0	0	0	0	0	0	0	0	8	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	68	8	0	0	10	7	9	18
assemblage-703-427	0	0	0	0	0	0	24	0	0	0	0	0	0	0	120	56	118	0	0	0	0	27	0	0	0	0	0	0	0	18	0	33	0	0	0	1	0	0	0	0	0	0	0	0	0	0	61	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	18
assemblage-394-542	0	0	0	0	0	10	0	0	0	0	0	0	0	0	58	7	107	0	0	0	0	132	0	0	0	0	0	0	0	99	0	30	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31
assemblage-619-342	0	0	0	0	0	0	0	0	0	0	0	0	0	0	75	11	104	0	0	0	0	96	0	0	0	0	0	0	0	100	0	13	0	0	0	0	0	0	0	0	0	0	0	0	40	0	0	10	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24
assemblage-681-571	0	0	0	0	0	0	0	0	0	0	0	0	0	0	109	0	194	0	0	0	0	8	0	0	0	0	0	0	0	106	0	29	0	0	0	0	0	0	0	0	0	0	0	5	34	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9
assemblage-534-324	0	0	0	0	0	0	18	0	0	0	0	0	0	0	116	73	107	0	0	0	0	24	0	0	0	0	0	0	0	16	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	77	0	0	0	0	0	0	0	0	0	0	5	0	30	0	0	0	0	0	0	14
assemblage-665-539	0	0	0	0	0	0	9	0	0	0	0	0	0	0	95	13	129	0	0	0	0	31	0	0	0	0	0	0	0	34	0	60	0	0	0	7	0	0	0	0	0	0	0	0	0	0	47	0	0	0	0	0	0	0	0	0	0	0	0	54	7	0	0	0	0	0	14
assemblage-621-693	0	0	0	0	0	0	0	0	0	0	0	0	0	0	84	18	93	0	0	0	0	90	0	0	0	0	0	0	0	89	0	28	0	0	0	0	0	0	0	0	0	0	0	0	38	0	0	5	19	0	0	0	0	0	0	0	0	0	0	8	0	0	4	0	0	0	24
assemblage-349-494	0	0	0	0	0	14	0	0	0	0	0	0	0	0	63	11	121	0	0	0	0	106	0	7	0	0	0	0	0	96	0	25	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18
assemblage-580-655	0	0	0	0	0	0	0	0	0	0	9	0	0	0	100	0	222	0	0	0	0	36	0	0	0	0	0	0	0	80	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	15
assemblage-582-447	0	0	0	0	0	0	0	0	0	0	0	0	0	0	133	45	101	0	0	0	0	51	0	0	0	0	0	0	0	65	0	29	0	0	0	0	0	0	0	0	0	0	0	0	33	0	0	0	5	0	0	0	0	0	0	0	0	0	0	6	0	0	4	0	0	0	28
assemblage-390-620	0	0	0	0	0	0	17	0	0	0	0	0	0	0	105	22	71	0	0	6	0	34	0	0	0	0	0	0	0	44	0	21	11	0	0	0	0	0	0	0	0	0	21	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	69	14	0	0	26	0	0	26
assemblage-543-638	0	0	0	0	0	0	0	0	0	0	0	0	0	0	76	15	100	0	0	0	0	96	0	0	0	0	0	0	0	103	0	36	0	0	0	0	0	0	6	0	0	0	0	0	38	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18
assemblage-645-556	0	0	0	0	0	0	14	0	0	0	0	0	0	0	124	6	92	0	0	0	0	31	0	0	0	4	0	0	0	27	0	17	18	0	0	0	0	0	0	0	0	0	5	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	70	19	0	0	36	0	0	15
assemblage-515-587	0	0	0	0	0	0	0	0	0	0	0	0	0	0	125	33	107	0	0	0	0	49	0	0	0	0	0	0	0	66	0	38	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	4	11	0	0	0	0	0	0	0	0	0	0	8	0	0	9	0	0	0	19
assemblage-523-494	0	0	0	0	0	0	19	0	0	0	0	0	0	0	66	23	57	0	0	12	0	30	0	0	14	0	0	0	0	59	0	21	0	0	0	0	0	0	0	0	0	0	25	0	0	0	15	0	0	0	0	0	0	0	0	0	23	0	0	81	1	0	0	44	0	0	10
assemblage-392-572	6	0	0	0	0	0	13	0	0	0	0	0	0	0	73	24	86	0	0	23	0	39	0	0	9	0	0	0	0	54	0	22	0	0	0	0	0	0	0	0	0	0	13	0	0	0	3	0	0	0	0	0	0	0	0	0	9	0	0	90	0	0	0	26	0	0	10
assemblage-575-573	0	0	0	0	0	0	0	0	0	0	0	0	0	0	90	6	159	0	0	0	0	37	0	0	0	0	0	0	0	121	0	39	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23
assemblage-524-415	0	0	0	0	0	0	0	0	0	0	0	0	0	0	133	30	86	0	0	0	0	38	0	0	0	0	0	0	0	85	0	40	0	0	0	0	0	0	0	0	0	0	0	0	43	0	0	0	7	0	0	0	0	0	0	0	0	0	0	6	0	0	14	0	0	0	18
assemblage-489-537	0	0	0	0	0	0	0	0	0	8	0	0	0	0	127	35	98	0	0	0	0	37	0	4	0	0	0	0	0	80	0	23	0	0	0	0	0	0	0	0	0	0	0	0	42	0	0	0	6	0	0	0	0	0	0	0	0	0	0	13	0	0	9	0	0	0	18
assemblage-392-579	0	0	0	0	0	0	0	0	0	0	0	0	0	0	97	12	167	0	0	0	0	40	0	0	0	0	0	0	0	121	0	29	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10
assemblage-551-726	0	0	0	0	0	0	0	0	0	0	0	0	0	0	117	0	198	0	0	0	0	27	0	0	0	0	0	0	0	104	0	15	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14
assemblage-478-397	0	0	0	0	0	0	0	0	0	0	0	0	0	0	102	11	150	0	0	0	0	37	0	0	0	0	0	0	0	118	0	35	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19
assemblage-462-633	0	0	0	0	0	0	0	0	0	0	0	0	0	0	71	8	129	0	0	0	0	115	0	0	0	0	0	0	0	98	0	21	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	4	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21
assemblage-524-551	0	0	0	0	0	14	0	0	0	0	0	0	0	0	73	13	96	0	0	0	0	100	0	0	0	0	0	0	0	85	0	33	0	0	0	0	0	0	0	0	0	0	0	0	38	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25
assemblage-269-372	0	0	0	0	0	0	11	0	0	0	0	0	0	0	97	22	87	0	0	0	0	26	0	0	0	6	0	0	0	35	0	18	8	0	0	0	0	0	0	0	0	0	5	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	84	31	0	0	32	0	3	18
assemblage-452-335	0	0	0	0	0	0	23	0	0	0	0	0	0	0	109	53	124	0	0	0	0	26	0	0	0	0	0	0	0	19	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	68	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	15
assemblage-433-587	0	0	0	0	0	0	0	0	0	0	0	0	0	0	123	0	237	0	0	0	0	10	0	0	0	0	0	0	0	84	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25
assemblage-510-497	0	0	0	0	0	0	0	0	0	0	0	0	0	0	91	13	130	0	0	0	0	108	0	0	0	0	0	0	0	74	0	19	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30
assemblage-327-510	0	0	0	0	0	0	11	0	0	0	0	0	0	0	63	18	77	0	0	14	0	39	0	0	17	0	0	0	0	53	0	17	0	0	0	0	0	0	0	0	0	0	39	0	0	0	10	0	0	0	0	0	0	0	0	0	15	0	0	75	0	0	0	24	0	0	28
assemblage-550-443	0	0	0	0	0	0	17	0	0	0	0	0	0	0	100	92	102	0	0	0	0	33	0	0	0	0	0	0	0	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	21	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	13	0	0	0	18
assemblage-544-701	0	0	0	0	0	0	0	0	0	0	0	0	0	0	102	0	190	0	0	0	0	36	0	0	0	0	0	0	0	102	0	30	0	0	0	0	0	0	0	0	0	0	0	3	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16
assemblage-522-470	0	0	0	0	0	0	12	0	0	0	0	0	0	0	102	19	90	0	0	9	0	35	0	0	0	0	0	0	0	30	0	16	11	0	0	0	0	0	0	0	0	0	8	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	78	15	0	0	37	0	0	23
assemblage-678-696	0	0	0	0	0	0	0	0	0	0	0	0	0	0	81	12	162	0	0	0	0	52	0	0	0	0	0	0	0	120	0	27	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22
assemblage-430-391	0	0	0	0	0	0	0	0	0	0	0	0	0	0	105	0	194	0	0	0	0	35	0	0	0	0	0	0	0	95	0	24	0	0	0	0	0	0	0	7	0	0	0	0	28	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9
assemblage-499-597	0	0	0	0	0	0	0	0	0	0	0	0	0	0	128	30	104	0	0	0	0	53	0	0	0	0	0	0	0	73	0	34	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	3	0	0	0	0	0	0	0	0	0	0	6	0	0	14	0	0	0	26
assemblage-499-594	0	0	0	0	0	0	0	0	0	0	6	0	0	0	123	0	222	0	0	0	0	19	0	0	0	0	0	0	0	85	0	23	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	11
assemblage-605-626	0	0	0	0	0	0	19	0	11	0	0	0	0	0	110	50	116	0	0	0	0	33	0	0	0	0	0	0	0	15	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	81	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	15
assemblage-368-461	0	0	0	0	0	0	16	0	0	0	0	0	0	0	98	36	108	0	0	0	0	49	0	0	0	0	0	0	0	22	0	39	0	0	0	12	0	0	0	0	0	0	0	0	0	0	51	0	0	0	0	0	0	0	0	0	0	0	0	41	5	0	0	8	0	0	15
assemblage-332-527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	124	31	103	0	0	0	0	34	0	7	0	0	0	0	0	90	0	24	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	20	0	0	0	31
assemblage-368-468	0	0	0	0	0	0	0	0	0	0	8	0	0	0	135	0	176	0	0	0	0	19	0	0	0	0	0	0	0	100	0	29	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25
assemblage-426-380	0	0	0	0	0	0	6	0	0	0	0	0	0	0	74	15	80	0	0	18	0	46	0	0	13	0	0	0	0	77	0	26	0	0	0	0	0	0	0	0	0	0	24	0	0	0	7	0	0	0	0	0	0	0	0	0	13	0	0	69	0	0	0	20	0	0	12
assemblage-288-459	0	0	0	0	0	0	10	0	0	0	0	0	0	0	128	80	97	0	0	0	0	51	0	0	0	0	0	0	0	45	0	4	0	0	0	0	0	0	0	0	0	0	0	0	27	0	18	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	7	0	0	0	12
assemblage-649-515	0	0	0	0	0	0	34	0	5	0	0	0	0	0	115	59	102	0	0	0	0	27	0	0	0	0	0	0	0	15	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	82	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	7
assemblage-419-395	0	0	0	0	0	0	0	0	0	0	0	0	0	0	113	10	150	0	0	0	0	45	0	0	0	0	0	0	0	112	0	38	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14
assemblage-634-495	0	0	0	0	0	0	0	0	0	0	0	0	0	0	99	0	232	0	0	0	0	20	0	0	0	0	0	0	0	76	0	17	0	0	0	0	0	0	0	0	0	0	0	0	34	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14
assemblage-440-473	0	0	0	0	0	0	11	0	0	0	0	0	0	0	118	62	103	0	0	0	0	30	0	0	0	0	0	0	0	34	0	8	0	0	0	0	0	0	0	0	0	0	0	0	41	0	25	0	0	0	0	0	0	0	0	0	0	0	0	43	0	0	4	0	0	0	21
assemblage-348-555	0	0	0	0	0	0	0	0	0	0	0	0	0	0	99	11	97	0	0	0	0	96	0	0	0	0	0	0	0	117	0	17	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28
assemblage-555-586	0	0	0	0	0	0	0	0	0	0	0	0	0	0	109	10	160	0	0	0	0	36	0	0	0	0	0	0	0	91	0	37	0	0	0	0	0	0	0	0	0	0	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20
assemblage-599-337	0	0	0	0	0	0	0	0	0	0	0	0	0	0	89	11	114	0	0	0	0	102	0	0	0	0	0	0	0	94	0	18	0	0	0	0	0	0	0	0	0	0	0	0	34	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24
assemblage-605-444	0	0	0	0	0	0	13	0	0	0	0	0	0	0	66	27	129	0	0	0	0	58	0	0	0	0	0	0	0	21	0	46	7	0	0	0	0	0	0	0	0	0	0	0	0	0	49	0	0	0	0	0	0	0	0	0	0	0	0	63	9	0	0	0	0	0	12
assemblage-535-409	0	0	0	0	0	0	0	0	0	0	0	0	0	8	137	0	217	0	0	0	0	14	0	0	0	0	0	0	0	75	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	18
assemblage-520-586	0	0	0	0	0	0	0	0	0	0	11	0	0	12	135	0	207	0	0	0	0	7	0	0	0	0	0	0	0	81	0	17	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	15
assemblage-425-380	0	0	0	0	0	0	9	0	0	0	0	0	0	0	89	13	87	0	0	5	0	34	0	0	0	0	0	0	0	23	0	22	27	0	0	0	0	0	0	0	0	0	12	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	80	19	0	0	43	0	0	11
assemblage-415-358	0	0	0	0	0	0	12	0	0	0	0	0	0	0	95	14	103	0	0	0	0	64	0	0	0	0	0	0	0	32	0	44	0	0	0	16	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	62	7	0	0	0	0	0	21
assemblage-438-651	0	0	0	0	0	0	14	0	0	0	0	0	0	0	70	29	58	0	0	16	0	44	0	0	8	0	0	0	0	56	0	14	0	0	0	0	0	0	0	0	0	0	27	0	0	0	18	0	0	0	0	0	0	0	0	0	12	0	0	93	7	0	0	12	0	0	22
assemblage-564-613	0	0	0	0	0	0	15	0	0	0	0	0	0	0	90	28	91	0	0	0	0	32	0	0	0	0	0	0	0	40	0	24	10	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	65	20	0	0	41	0	0	31
assemblage-606-385	0	0	0	0	0	0	23	0	0	0	0	0	0	0	85	20	134	0	0	0	0	42	0	0	0	0	0	0	0	23	0	33	0	0	0	14	0	0	0	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	50	10	0	0	8	0	0	8
assemblage-528-554	0	0	0	0	0	0	0	0	0	0	0	0	0	0	91	5	185	0	0	0	0	60	0	0	0	0	0	0	0	94	0	26	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22
assemblage-407-486	0	0	0	0	0	0	8	0	0	0	0	0	0	0	76	31	85	0	0	0	0	44	0	0	0	8	0	0	0	46	0	30	11	0	0	0	0	0	0	0	0	0	5	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	72	14	0	0	13	0	18	16
assemblage-540-521	0	0	0	0	0	0	19	0	0	0	0	0	0	0	118	75	86	0	0	0	0	48	0	0	0	0	0	0	0	22	0	8	0	0	0	0	0	0	0	0	0	0	0	0	48	0	17	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	8	0	0	0	21
assemblage-467-475	0	0	0	0	0	0	38	0	0	0	0	0	0	0	115	35	105	0	0	0	0	42	0	0	0	0	0	0	0	16	0	29	0	0	0	10	0	0	0	0	0	0	0	0	9	0	65	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	9
assemblage-491-505	0	0	0	0	0	0	0	0	0	0	0	0	0	0	86	9	139	0	0	0	0	38	0	0	0	0	0	0	0	112	0	78	0	0	0	0	0	0	0	0	0	0	0	0	20	1	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	12
assemblage-620-556	0	0	0	0	0	0	0	0	0	0	0	0	0	0	76	0	209	0	0	0	0	21	0	0	0	0	0	0	0	114	0	13	0	0	0	0	0	0	0	0	0	0	0	6	44	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9
assemblage-479-543	0	0	0	0	0	0	19	0	0	0	0	0	0	0	120	23	72	0	0	9	0	36	0	0	0	0	0	0	0	37	0	20	11	0	0	0	0	0	0	0	0	0	10	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	68	12	0	0	25	0	6	15
assemblage-444-611	0	0	0	0	0	0	0	0	0	0	0	0	0	0	84	23	112	0	0	0	0	99	0	0	0	0	0	0	0	104	0	25	0	0	0	0	0	0	0	0	0	0	0	0	27	7	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11
assemblage-562-454	0	0	0	0	0	0	0	0	0	0	0	0	0	0	108	0	200	0	0	0	0	12	0	0	0	0	0	0	0	83	0	32	0	0	0	0	0	0	0	0	0	0	0	1	44	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7
assemblage-389-481	0	0	0	0	0	11	0	0	0	0	0	0	0	0	74	16	102	0	0	0	0	81	0	0	0	0	0	0	0	101	0	23	0	0	0	0	0	0	0	0	0	0	0	0	45	0	0	14	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19
assemblage-531-500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	116	8	156	0	0	0	3	38	0	0	0	0	0	0	0	91	0	36	0	0	0	0	0	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	11
assemblage-433-512	0	0	0	0	0	0	20	0	10	0	0	0	0	0	96	61	112	0	0	0	0	33	0	0	0	0	0	0	0	26	0	25	0	0	0	0	0	0	0	0	0	0	0	0	5	0	76	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	7
assemblage-348-558	0	0	0	0	0	3	0	0	0	0	0	0	0	0	73	15	97	0	0	0	0	89	0	0	0	0	0	0	0	107	0	45	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	5	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25
assemblage-495-537	0	0	0	0	0	0	0	0	0	0	0	0	0	0	87	0	221	0	0	0	0	15	0	0	0	0	0	0	0	104	0	23	0	0	0	0	0	0	0	0	0	0	0	6	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22
assemblage-395-626	0	0	0	0	0	0	15	0	0	0	0	0	0	0	88	21	85	0	0	0	0	85	0	0	0	0	0	0	0	18	0	41	0	0	0	8	0	0	0	0	0	0	0	0	0	0	55	0	0	0	0	0	0	0	0	0	0	0	0	54	6	0	0	0	0	0	24
assemblage-456-495	0	0	0	0	0	0	7	0	0	0	0	0	0	0	107	70	109	0	0	0	0	46	0	0	0	0	0	0	0	37	0	19	0	0	0	0	0	0	0	0	0	0	0	0	32	0	18	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	10	0	0	0	14
assemblage-581-468	0	0	0	0	0	0	0	0	0	11	0	0	0	0	122	44	76	0	0	0	0	40	0	6	0	0	0	0	0	89	0	34	0	0	0	0	0	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	4	0	0	0	32
assemblage-634-403	0	0	0	0	0	0	29	0	7	0	0	0	0	0	113	56	114	0	0	0	0	50	0	0	0	0	0	0	0	17	0	8	0	0	0	0	0	0	0	0	0	0	0	0	8	0	59	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	16
assemblage-634-715	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101	22	171	0	0	0	0	32	0	0	0	0	0	0	0	103	0	20	0	0	0	0	0	0	0	0	0	0	0	0	23	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17
