Assemblage_Name	0-3-5960757	1-5670622-2	4267247-2-2	9331227-1489243-702450	0-3-1914634	1-4-1034851	4-6560864-3	1084405-1-9410831	4-9332730-3	9326259-1-9410831	668899-0-1	4083542-6678262-4	0-4895173-8246569	0-1-9410831	4-1-3	0-8364436-4	6746964-3-4	9331227-0-389080	4083542-331682-4	9331227-1489243-3911688	4083542-3-4	0-1-2	7191688-3-4	0-1-6737455	4083542-7220265-4	4953351-3-1	887133-3-1	5626659-1-9410831	1-2-7951770	1-2-6888927	0-3-3596329	2594983-1-9410831	4083542-3-6747246	0-2-1	0-3-8246569	2198857-3-5960757	3718048-3-4	1-1731409-2	4083542-9842609-6747246	1-3-1	2012216-3-4	0-1-1236168	4387694-3-4	9331227-0-9548052	2-0-1	4-1-5112150	9331227-0-7771250	0-6144828-1	9331227-0-6713014	2910737-0-9548052	0-3-4	8782577-9443837-3	9331227-1489243-9548052	1-5936326-2	0-5512196-1	4387694-3-854309	4083542-3-6994675	1-2-2	1-2-4	2238867-2-2	1-4-2	1-3-50275	0-1-7415835	2-5080591-1	2-0-7673815	1-9183806-2	0-1825020-9410831	4-9443837-3	1940309-2-1	2-117042-1	1-7517211-2	4-1093652-3	2-0-9548052	4123760-5936326-2
assemblage-571-521	5	0	0	0	0	18	0	0	39	0	0	0	23	74	30	15	0	0	0	0	0	0	0	0	0	0	47	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	51	0	0	0	0	0	0	124	0	14	8	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31
assemblage-575-628	0	0	0	0	0	0	0	0	34	0	0	0	0	28	53	8	0	0	0	0	0	29	0	0	0	0	16	0	0	0	0	0	0	7	17	0	0	0	0	0	0	0	0	60	39	0	0	0	0	0	118	0	0	19	10	0	0	35	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	8
assemblage-504-605	0	0	0	0	0	0	0	0	21	0	0	0	0	65	24	0	0	0	0	0	55	0	7	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	14	26	0	0	0	0	26	0	126	0	43	0	0	20	0	12	0	0	0	0	0	0	0	0	0	37	0	0	0	0	0	17
assemblage-505-604	0	0	0	0	0	0	0	0	16	0	0	0	0	45	46	8	0	0	0	0	0	17	0	0	0	0	11	0	0	4	0	0	0	18	0	0	0	0	0	0	0	0	0	41	94	0	0	9	0	0	102	0	0	24	11	0	0	30	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	11
assemblage-593-363	0	0	0	0	0	0	0	0	5	0	0	0	0	49	51	0	0	0	0	0	0	11	0	0	0	0	6	0	7	10	0	0	0	13	0	0	0	0	0	9	0	0	0	35	96	0	0	4	0	0	90	0	0	13	0	0	0	67	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	17
assemblage-494-568	0	0	0	0	0	0	0	0	0	0	0	0	0	30	39	0	0	0	0	0	0	22	0	13	0	0	0	0	8	0	0	0	0	14	0	0	0	0	0	12	0	0	0	24	60	0	0	0	0	0	25	0	0	14	0	0	0	159	0	0	37	0	0	0	0	0	0	0	0	0	0	0	9	34
assemblage-485-592	0	0	0	0	0	0	0	0	24	0	0	0	5	44	15	0	0	0	0	0	30	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	59	0	0	0	0	0	0	215	0	26	0	0	0	0	19	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	17
assemblage-401-274	0	0	0	0	0	0	0	0	12	0	0	0	3	32	33	0	0	0	0	0	23	0	0	0	0	0	39	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	50	0	0	0	0	0	0	213	0	32	0	0	0	0	19	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	11
assemblage-554-462	5	0	0	0	9	8	0	0	48	0	0	0	16	74	33	12	0	0	0	0	5	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	0	0	0	0	0	0	152	0	11	10	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14
assemblage-586-332	0	0	0	0	0	0	0	0	0	0	0	0	0	34	55	0	0	0	0	0	0	26	0	22	0	0	0	0	8	0	0	0	0	16	0	0	0	0	0	15	0	0	0	16	62	0	0	0	0	0	34	0	0	19	0	0	0	135	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	29
assemblage-459-519	0	0	0	0	0	0	0	0	0	0	0	0	0	43	49	0	0	0	0	0	0	13	0	9	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	14	0	0	0	25	97	0	0	0	0	0	22	0	0	8	0	0	0	131	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	47
assemblage-407-621	20	0	0	0	0	0	0	0	48	0	0	0	0	19	31	10	0	0	0	0	0	12	0	0	0	0	41	0	0	0	0	0	0	12	2	0	0	0	0	0	0	6	0	67	20	0	0	0	0	0	125	0	0	12	0	0	0	55	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	12
assemblage-494-697	5	0	0	0	0	0	0	0	33	0	0	0	0	31	45	23	0	0	0	0	0	8	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	65	18	0	0	0	0	0	133	0	0	24	0	0	0	52	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	26
assemblage-614-342	0	0	0	0	0	0	0	0	18	0	0	0	0	52	16	0	0	0	0	0	49	0	13	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	9	18	0	0	0	0	34	0	120	0	61	0	0	9	0	17	0	0	0	0	0	0	0	0	0	45	0	0	0	8	0	14
assemblage-627-533	0	0	0	0	0	0	0	0	18	0	0	0	8	34	28	0	0	0	0	0	16	0	0	0	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	42	0	0	0	0	0	0	220	0	29	0	0	0	0	20	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	14
assemblage-559-406	0	0	0	0	0	0	0	0	23	0	0	0	0	55	12	0	0	0	0	0	69	0	16	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	15	17	0	0	0	0	25	0	111	0	44	0	0	10	0	29	0	0	0	0	0	0	0	0	0	52	0	0	0	0	0	7
assemblage-459-453	0	0	0	0	0	0	0	0	9	0	0	0	0	20	12	0	0	0	0	0	49	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	69	0	0	0	0	0	0	134	0	58	0	0	0	9	51	0	0	0	0	0	0	0	0	0	45	0	0	0	0	0	9
assemblage-360-364	0	0	0	0	0	0	0	0	14	0	0	0	0	26	16	0	0	0	0	0	47	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	44	0	0	0	0	0	9	166	0	54	0	0	0	13	39	0	0	0	0	0	0	0	0	0	37	0	0	0	0	0	10
assemblage-381-517	0	0	0	0	0	0	0	0	12	0	0	0	0	27	49	11	0	0	0	0	0	7	0	0	0	0	9	0	0	0	0	0	0	24	7	0	0	0	0	0	0	0	0	60	79	0	0	10	0	0	120	0	0	11	16	0	0	23	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	12
assemblage-469-395	0	0	0	0	0	0	0	0	14	0	0	0	0	24	9	0	0	0	0	0	48	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	16	38	0	0	0	0	7	0	146	0	70	0	0	0	0	25	0	0	0	0	0	0	0	0	0	66	0	0	0	0	0	25
assemblage-528-503	0	0	0	0	0	0	0	0	32	0	0	0	0	45	51	7	0	0	0	0	0	23	0	0	0	0	22	0	0	0	0	0	0	10	14	0	0	0	0	0	0	0	0	61	40	0	0	0	0	0	107	0	0	21	7	0	0	41	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	8
assemblage-636-465	0	0	0	0	0	0	0	0	25	0	0	0	0	39	42	8	0	0	0	0	0	8	0	0	0	0	17	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	52	81	0	0	8	0	0	74	0	0	21	14	0	0	53	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	18
assemblage-541-555	4	0	0	0	0	0	0	0	48	0	0	0	0	38	39	4	0	0	0	0	0	13	0	0	0	0	55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	71	5	0	0	0	0	0	125	0	10	15	0	0	0	56	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	13
assemblage-541-557	0	0	0	0	0	0	0	0	27	0	0	0	0	21	12	0	0	0	0	0	54	0	4	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	15	65	0	0	0	0	16	0	117	0	56	0	0	0	0	33	0	0	0	0	0	0	0	0	0	54	0	0	0	0	0	18
assemblage-540-418	0	0	0	0	0	0	0	0	5	0	0	0	0	44	49	0	0	0	0	0	0	4	0	0	0	0	3	0	8	4	0	0	0	16	0	0	0	0	0	0	0	0	0	62	87	0	0	6	0	0	101	0	0	7	0	0	0	89	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	4
assemblage-631-625	12	0	0	0	0	18	0	0	31	0	0	0	11	62	60	0	0	0	0	0	10	0	0	0	0	0	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42	0	0	0	0	0	0	143	0	21	9	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16
assemblage-483-389	0	0	0	0	0	0	0	0	16	0	0	0	0	23	17	0	0	0	0	0	46	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	70	0	0	0	0	0	6	114	0	55	0	0	0	11	64	0	0	0	0	0	0	0	0	0	38	0	0	0	0	0	9
assemblage-376-551	0	0	0	0	0	0	0	0	32	0	0	0	0	13	73	7	0	0	0	0	0	6	0	0	0	0	26	0	0	0	0	0	0	10	16	0	0	0	0	0	0	0	0	76	51	0	0	0	0	0	94	0	0	11	7	0	0	44	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	7
assemblage-364-569	0	0	0	0	0	0	0	0	10	0	0	0	0	20	74	4	0	0	0	0	0	22	0	0	0	0	12	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	39	101	0	0	4	0	0	79	0	0	17	21	0	0	44	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	11
assemblage-438-372	0	0	0	0	0	0	0	0	4	0	0	6	0	78	23	0	0	0	4	0	59	0	11	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	9	28	0	0	0	0	36	0	95	7	50	0	0	5	0	29	0	0	0	0	0	0	0	0	0	47	0	0	0	0	0	5
assemblage-474-577	0	0	0	0	0	0	0	0	36	0	0	0	0	25	56	20	0	0	0	0	0	26	0	0	0	0	13	0	0	0	0	0	0	8	12	0	0	0	0	0	0	0	0	65	54	0	0	0	0	0	94	0	0	18	0	0	0	43	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	8
assemblage-313-642	0	0	0	0	0	0	0	0	0	0	0	0	0	35	52	0	0	0	0	0	0	15	0	14	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	31	0	0	0	21	64	0	0	0	0	0	23	0	0	22	0	0	0	124	0	0	34	0	0	0	0	5	0	0	0	0	0	0	8	32
assemblage-445-389	0	0	0	0	0	0	0	0	21	0	0	0	0	18	5	0	0	0	16	0	55	0	6	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	6	54	0	0	0	0	3	0	152	0	50	0	0	0	6	28	0	0	0	0	0	0	0	0	0	70	0	0	0	0	0	3
assemblage-610-367	0	0	0	0	0	0	0	0	7	0	0	0	0	42	17	0	0	0	0	0	39	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	57	0	0	0	0	0	8	128	0	45	0	0	0	3	59	0	0	0	0	0	0	0	0	0	48	0	0	0	0	0	14
assemblage-635-521	0	0	0	0	0	0	0	0	11	0	0	0	9	56	22	0	0	0	0	0	19	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	53	0	0	0	0	0	0	219	0	32	6	0	0	0	22	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	7
assemblage-454-506	0	0	0	0	0	0	0	0	9	0	0	0	0	33	17	0	0	0	0	0	48	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	45	0	0	0	0	0	0	158	0	48	0	0	0	6	37	0	0	0	0	0	0	0	0	0	48	0	0	0	0	0	22
assemblage-617-450	14	0	0	0	0	0	0	0	49	0	0	0	10	51	48	0	0	0	0	0	6	0	0	0	0	0	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0	0	0	0	0	0	163	0	22	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30
assemblage-508-652	0	0	0	0	0	0	0	0	8	0	0	0	0	31	51	8	0	0	0	0	0	9	0	0	0	0	4	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	52	87	0	0	0	0	0	92	0	0	21	5	0	0	67	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	17
assemblage-510-424	0	0	0	0	0	0	0	0	43	0	0	0	0	16	51	3	0	0	0	0	0	11	0	0	0	0	24	0	0	0	0	0	0	12	15	0	0	0	0	0	0	0	0	64	29	0	0	0	0	0	121	0	0	35	5	0	0	37	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	1
assemblage-700-366	0	0	0	0	0	0	0	0	6	0	0	0	0	67	9	0	0	0	0	0	72	0	16	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	19	29	0	0	0	0	18	0	111	0	78	0	0	8	0	14	0	0	0	0	0	0	0	0	0	33	0	0	0	0	0	13
assemblage-391-442	0	0	0	0	0	0	0	0	5	0	0	0	0	46	42	0	0	0	0	0	0	5	0	0	0	0	9	0	0	7	0	0	0	15	0	0	0	0	0	0	0	0	0	56	86	0	0	7	0	0	101	0	0	18	0	0	0	64	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	23
assemblage-537-564	0	0	0	0	0	0	0	0	37	0	0	0	0	25	40	8	0	0	0	0	0	17	0	0	0	0	13	0	0	0	0	0	0	7	16	0	0	0	0	0	0	0	0	72	52	0	0	0	0	0	110	0	0	17	11	0	0	41	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	6
assemblage-472-392	0	0	0	0	0	0	0	0	0	0	0	0	0	31	50	0	0	0	0	0	0	17	0	17	0	0	0	0	9	0	0	0	0	22	0	0	0	0	0	21	0	0	0	32	78	0	0	0	0	0	16	0	0	15	0	0	0	127	0	0	20	0	0	0	0	10	0	0	0	0	0	0	0	35
assemblage-446-389	0	0	0	0	0	0	0	0	9	0	0	0	0	40	45	0	0	0	0	0	0	11	0	0	0	0	9	0	0	11	0	0	0	31	0	0	0	0	0	0	0	0	0	46	67	0	0	0	0	0	76	0	0	18	8	0	0	65	0	9	39	0	0	0	0	0	0	0	0	0	0	0	0	16
assemblage-486-541	0	0	0	0	0	0	0	0	0	0	0	0	0	35	61	0	0	0	0	0	0	30	0	4	0	0	0	0	15	0	0	0	0	21	0	0	0	0	0	12	0	0	0	23	86	0	0	0	0	0	19	0	0	18	0	0	0	112	0	0	25	0	0	0	0	0	0	0	0	0	0	0	6	33
assemblage-613-581	0	0	0	0	0	0	0	0	17	0	0	0	0	41	51	0	0	0	0	0	14	9	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55	0	0	0	0	0	0	186	0	39	0	0	0	0	26	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	17
assemblage-503-562	0	0	0	0	0	0	0	0	40	0	0	0	0	11	18	0	0	0	7	0	55	0	0	0	0	0	0	4	0	0	0	0	14	0	0	0	0	0	0	0	0	0	32	52	0	0	0	0	6	0	111	0	55	0	0	0	8	36	0	0	0	0	0	0	0	0	0	44	0	0	0	0	0	7
assemblage-396-594	0	0	0	0	0	0	0	0	15	0	0	0	0	52	60	0	0	0	0	0	0	15	0	0	0	0	6	0	9	7	0	0	0	9	0	0	0	0	0	0	0	0	0	33	81	0	0	7	0	0	92	0	0	13	0	0	0	68	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	17
assemblage-345-414	0	0	0	0	0	0	0	0	0	0	0	0	0	59	69	0	0	0	0	0	0	12	0	16	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	7	0	0	0	16	81	0	0	0	0	0	43	0	0	14	0	0	0	117	0	0	21	0	0	0	0	8	0	0	0	0	0	0	5	11
assemblage-365-367	10	0	0	0	0	0	0	0	30	0	0	0	0	48	39	0	0	0	0	0	0	12	0	0	0	0	47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	63	6	0	0	0	0	0	137	0	0	9	0	0	0	54	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	37
assemblage-553-459	0	0	0	0	0	0	0	0	12	0	0	0	0	68	32	0	0	0	0	0	65	0	5	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	29	0	110	0	47	0	0	9	0	25	0	0	0	0	0	0	0	0	0	59	0	0	0	0	0	23
assemblage-471-212	0	0	0	0	0	0	0	0	5	0	0	0	0	28	41	14	0	0	0	0	0	13	0	0	0	0	14	0	0	0	0	0	0	24	5	0	0	0	0	0	0	0	0	54	78	0	0	0	0	0	100	0	0	20	8	0	0	48	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	23
assemblage-505-378	0	0	0	0	0	0	0	0	19	0	0	0	0	27	24	0	0	0	0	0	20	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	81	0	0	0	0	0	0	182	0	42	11	0	0	0	24	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	21
assemblage-589-392	0	0	0	0	0	0	0	0	14	0	0	0	0	19	17	0	0	5	0	0	44	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	54	0	0	0	0	0	0	174	0	58	0	0	0	5	26	0	0	0	0	0	0	0	0	0	50	0	0	0	0	0	3
assemblage-648-407	0	0	0	0	0	0	0	0	9	0	0	0	0	30	50	0	0	0	0	0	0	15	0	0	0	0	12	0	0	7	0	0	0	17	0	0	0	0	0	0	0	0	0	50	80	0	0	5	0	0	90	0	0	31	12	0	0	43	0	0	41	0	0	0	0	0	0	0	0	0	0	0	0	8
assemblage-626-554	0	0	0	0	0	0	0	0	8	0	0	0	0	53	42	0	0	0	0	0	0	12	0	0	0	0	0	0	21	9	0	0	0	13	0	0	0	0	0	5	0	0	0	30	103	0	0	0	0	0	84	0	0	16	0	0	0	48	0	0	27	0	0	0	0	0	9	0	0	0	0	0	0	20
assemblage-531-387	0	0	0	0	0	0	0	0	17	0	0	0	0	68	14	0	0	0	0	0	52	0	9	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	5	23	0	0	0	0	43	0	116	0	44	0	0	10	0	24	0	0	0	0	0	0	0	0	0	49	0	0	0	0	0	20
assemblage-383-552	0	0	0	0	0	0	0	0	13	0	0	0	0	59	11	0	0	0	0	0	77	0	11	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	12	29	0	0	0	0	35	0	114	0	35	0	0	9	0	37	0	0	0	0	0	0	0	0	0	34	0	0	0	0	0	17
assemblage-525-530	6	0	0	0	0	0	0	0	32	0	0	0	0	29	36	7	0	0	0	0	0	20	0	0	0	0	46	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	59	19	0	0	0	0	0	138	0	0	11	0	0	0	56	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	22
assemblage-543-450	0	0	0	0	0	0	0	0	27	0	0	0	0	13	63	13	0	0	0	0	0	11	0	0	0	0	17	0	0	0	0	0	0	13	16	0	0	0	0	0	0	0	0	56	35	0	0	0	0	0	129	0	0	26	10	0	0	48	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	3
assemblage-365-560	8	0	0	0	7	10	0	0	34	0	0	0	14	96	52	17	0	0	0	0	6	0	0	0	0	0	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	120	0	21	12	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10
assemblage-696-222	0	0	0	0	0	0	0	0	6	0	0	0	0	19	17	0	0	0	0	0	43	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	80	0	0	0	0	0	16	162	0	38	0	0	0	8	53	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	6
assemblage-393-475	0	0	0	0	0	0	0	0	0	0	0	0	0	53	48	0	0	0	0	0	0	9	0	0	0	0	6	0	5	0	0	0	0	9	0	0	0	0	0	0	0	0	0	53	89	0	0	2	0	0	80	0	0	23	0	0	0	78	0	0	21	0	0	0	0	8	0	0	0	0	0	0	0	16
assemblage-703-427	0	0	0	0	0	0	0	0	48	0	0	0	0	25	36	8	0	0	0	0	0	16	0	0	0	0	11	0	0	0	0	0	0	11	14	0	0	0	0	0	0	0	0	57	49	0	0	0	0	0	140	0	0	20	7	0	0	45	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	4
assemblage-394-542	0	0	0	0	0	0	0	0	13	0	0	0	11	44	25	0	0	0	0	0	14	0	0	0	0	0	27	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	56	0	0	0	0	0	0	203	0	40	8	0	0	0	20	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	9
assemblage-619-342	0	0	0	0	0	7	0	0	15	0	0	0	7	44	20	0	0	0	0	0	24	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	72	0	0	0	0	0	0	213	0	23	0	0	0	0	11	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	11
assemblage-681-571	0	0	0	0	0	0	0	0	21	0	0	0	0	11	6	0	0	0	8	0	57	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	10	49	0	0	0	0	12	0	140	0	47	0	0	0	14	43	0	0	0	0	0	0	0	0	0	57	0	0	0	0	0	16
assemblage-534-324	0	0	0	0	0	0	0	0	28	0	0	0	0	27	31	15	0	0	0	0	0	6	0	0	0	0	31	0	0	0	0	0	0	6	16	0	0	0	0	0	0	0	0	64	46	0	0	0	0	0	106	0	0	42	0	0	0	45	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	8
assemblage-665-539	0	0	0	0	0	0	0	0	9	0	0	0	0	36	52	12	0	0	0	0	0	16	0	0	0	0	14	0	0	8	0	0	0	34	0	0	0	0	0	0	0	0	0	43	89	0	0	0	0	0	80	0	0	29	13	0	0	21	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	20
assemblage-621-693	0	0	0	0	0	0	0	0	17	0	0	0	9	27	33	0	0	0	0	0	15	0	0	0	0	0	21	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	63	0	0	0	0	0	0	215	0	43	0	0	0	0	22	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	9
assemblage-349-494	0	0	0	0	0	0	0	0	16	0	0	0	5	39	20	0	0	0	0	0	29	5	0	0	0	0	40	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	56	0	0	0	0	0	0	181	0	27	0	0	0	0	36	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	9
assemblage-580-655	0	0	0	0	0	0	0	0	23	0	0	0	0	47	18	0	0	0	0	0	71	0	9	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	12	20	0	0	0	0	35	0	93	0	52	0	0	8	0	25	0	0	0	0	0	0	0	0	0	50	0	0	0	0	0	29
assemblage-582-447	5	0	0	0	5	5	0	0	41	0	0	0	16	64	42	8	0	0	0	0	7	0	0	0	0	0	55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	163	0	21	9	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10
assemblage-390-620	0	0	0	0	0	0	0	0	6	0	0	0	0	66	42	0	0	0	0	0	0	4	0	0	0	0	6	0	8	5	0	0	0	8	0	0	0	0	0	0	0	0	0	37	111	0	0	0	0	0	79	0	0	6	0	0	0	78	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	18
assemblage-543-638	0	0	0	0	0	0	0	0	23	0	0	0	6	37	20	0	0	0	0	0	17	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	49	0	0	0	0	0	0	186	0	51	0	0	0	0	29	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	21
assemblage-645-556	0	0	0	0	0	0	0	0	15	0	0	0	0	51	44	0	0	0	0	0	0	9	0	0	0	0	3	0	14	5	0	0	0	20	0	0	0	0	0	0	0	0	0	45	89	0	0	6	0	0	100	0	0	12	0	0	0	64	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	10
assemblage-515-587	6	0	0	0	9	19	0	0	19	0	0	0	17	94	42	0	0	0	0	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	0	0	0	0	0	0	140	0	13	9	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25
assemblage-523-494	0	0	5	0	0	0	0	0	0	0	0	0	0	49	48	0	0	0	0	0	0	26	0	10	0	0	0	0	9	0	0	0	0	20	0	0	0	0	0	13	0	0	0	31	76	0	0	0	0	0	42	0	0	18	0	0	0	106	0	0	17	0	0	0	0	4	0	0	0	0	0	0	4	22
assemblage-392-572	0	0	0	0	0	0	0	0	0	0	0	0	0	49	44	0	0	0	0	0	0	15	0	13	0	0	0	0	7	0	0	0	0	15	0	0	0	0	0	9	0	0	0	24	90	0	0	0	0	0	39	0	0	26	0	0	0	118	0	0	26	0	0	0	0	0	0	0	0	0	0	0	6	19
assemblage-575-573	0	0	0	0	0	0	0	0	14	0	0	0	0	29	5	0	0	0	0	0	51	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	72	0	0	0	0	0	0	159	0	56	0	0	0	7	38	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	10
assemblage-524-415	2	0	0	0	0	16	0	0	34	0	0	0	12	66	33	0	0	0	0	0	0	0	0	0	0	0	55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0	0	0	0	0	0	166	0	22	16	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22
assemblage-489-537	10	0	0	0	9	11	0	0	26	0	0	0	9	77	48	10	0	0	0	0	0	0	0	0	0	0	41	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	27	0	0	0	0	0	0	151	0	20	7	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16
assemblage-392-579	0	0	0	0	0	0	0	0	7	0	0	0	0	22	15	0	0	0	0	0	58	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	71	0	0	0	0	0	0	142	0	58	0	0	0	4	63	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	13
assemblage-551-726	0	0	0	0	0	0	0	0	24	0	0	0	0	16	10	0	0	0	6	0	58	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	18	46	0	0	0	0	0	0	122	0	66	0	0	0	10	26	0	0	0	0	0	0	0	0	0	75	0	0	0	0	0	18
assemblage-478-397	0	0	0	0	0	0	0	0	6	0	0	0	0	36	7	0	0	0	0	0	53	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	41	0	0	0	0	0	0	145	0	55	0	0	0	19	44	0	0	0	0	0	0	0	0	0	47	0	0	0	0	0	12
