Assemblage_Name	3-6915375-3425672	2296482-6227519-4	0-3-2240381	8005751-3-2215282	9013434-3-2	3-9128119-7232205	2296482-2339232-2824817	8005751-1323706-2	476599-9128119-4	7981660-9128119-4	8005751-3-4946565	2296482-9128119-4	3-0-4061783	8847594-3-2	9927667-2339232-7575552	3-0-6126536	9234571-6809356-2	5589605-9128119-4	3-9128119-2033213	3-9128119-4	0-7094553-2	3-2534465-2033213	3-0-9123974	3-9128119-2993172	3-3-4	3-7012766-4927235	6752042-3-4	3-718755-4	9406288-7094553-2	9776744-9128119-4	8005751-4457601-2	8637441-3-2	7885065-7012766-3540347	1676545-0-9123974	2285082-3-2	2694393-9128119-2993172	8990404-4897635-4	3-7678504-4	8005751-3-3060356	0-3-2	3235735-3-2	3-3100211-9123974	8096519-0-9123974	9703314-9128119-2033213	3-1954271-9123974	8134551-9128119-2993172	3-6915375-8507101	3-7012766-1666950	2296482-2339232-5316439	6196345-0-9123974	3-6915375-9123974	3-9541985-4	2285082-3-4838360	6028079-3-2	0-3836131-2	1026308-3-2	2655522-3-7484703	3-7835468-4	1-3-2	8005751-128647-2	5658753-6809356-2	455679-3-2	7064852-7094553-2	0-5129739-2	3-4048700-4	3-9476931-4	3-7012766-3540347	0-7094553-6782001	3-8720548-4	3-9128119-3035960	3-7012766-9539940	2285082-3946709-2	8005751-3-2	0-8443246-2	3-9484726-4	3-8144779-4	6321321-3-2	5658753-3-2	2285082-3-8093917	4249390-3-2	2285082-3-5887355	3-4897635-4	3-7012766-3277342	3-7012766-4	3-1925274-4	3-9128119-8114804	2655522-3-2	2296482-2339232-7575552	3824571-3-2	7298950-3-2	2296482-2339232-4	0-3-3800990	2655522-3-4151371	3356941-0-9123974	0-3787253-2	0-3-2125924	9073317-3-2	8005751-3-8386654	3-9128119-2642772	3-9517199-9123974
assemblage-770-637	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	42	0	0	0	0	0	0	0	0	0	0	81	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	234	0	0	0	0	0	0	0	0	0	0	65	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	24
assemblage-527-667	0	0	0	0	61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101	0	0	129	0	0	0	0	0	0	0	0	0	0	24	17	0	0	0	0	75	0	0	0	0	0	0	0	0	0	6	30	0	0	4	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	26
assemblage-722-263	0	0	0	0	0	0	0	0	52	0	0	0	0	0	0	0	0	0	0	7	6	0	88	0	0	0	46	0	0	0	0	0	0	0	16	0	0	0	0	136	0	0	0	0	0	0	0	0	0	0	57	0	0	0	0	0	0	0	0	0	0	8	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	0	0	0	0	0	0	12
assemblage-956-316	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	107	0	0	4	0	0	0	0	0	0	0	0	0	0	0	222	0	0	0	0	134	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19
assemblage-443-206	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	26	261	20	0	41	10	0	0	0	0	0	0	0	0	0	0	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	21	0	0	0	0	8	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14
assemblage-900-315	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	144	102	15	0	60	28	0	0	0	0	0	22	0	0	0	0	87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9
assemblage-952-290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	127	0	0	9	0	0	0	0	0	0	0	0	0	0	0	209	0	0	0	0	114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	13
assemblage-250-249	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45	0	0	0	8	0	0	0	3	0	0	0	0	7	0	14	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	243	0	0	0	0	0	0	0	0	20	0	96	0	0	0	22	0	0	10	0	0	0	0	0	0	0	0	23
assemblage-166-517	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	96	0	5	0	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	173	0	0	0	0	0	0	0	0	0	0	75	0	0	0	17	0	0	25	0	0	0	0	0	0	0	0	15
assemblage-100-530	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111	0	0	0	0	0	0	0	0	0	0	0	0	52	0	134	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	113	0	0	0	33	0	0	11	0	0	0	0	0	0	0	0	16
assemblage-420-124	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44	87	67	0	76	0	0	0	36	0	0	0	0	0	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55	0	0	8	0	0	0	0	0	0	0	0	0	0	74	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5
assemblage-468-361	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	4	0	250	0	0	0	35	0	0	0	0	0	0	0	0	0	0	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	29	0	0	0	0	0	0	0	0	11	0	9	0	0	0	0	0	0	73	0	0	0	0	0	0	0	0	14
assemblage-836-963	0	0	40	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	10	0	0	93	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	6	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	44	0	0	0	0	0	0	0	0	56	0	0	0	0	0	54	0	0	0	74	0	0	10
assemblage-237-898	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	114	25	79	0	50	0	0	0	39	0	0	0	0	0	0	0	95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26
assemblage-903-174	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	22	107	0	40	0	0	0	0	0	0	0	0	0	0	0	158	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	76	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37	0	0	0	0	0	0	29
assemblage-818-106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39	0	0	0	0	0	0	0	0	0	0	6	0	21	0	254	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	21
assemblage-370-178	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	26	25	0	103	0	0	0	57	0	0	0	0	0	0	0	90	0	0	0	0	97	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	23
assemblage-235-258	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	80	0	0	0	0	0	0	0	0	14	0	254	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23
assemblage-860-803	0	0	0	0	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	92	0	0	147	0	0	0	0	0	0	0	0	0	0	28	12	0	0	0	0	64	0	0	0	0	0	0	0	0	0	11	54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	23
assemblage-252-252	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	103	0	9	0	0	0	0	0	0	0	0	40	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	164	0	0	0	0	0	0	0	0	11	0	69	0	0	0	18	0	0	26	0	0	0	0	0	0	0	0	9
assemblage-951-307	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	106	0	0	9	0	0	0	0	0	0	0	0	0	0	0	237	0	0	0	0	118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	8
assemblage-876-300	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44	71	74	0	89	0	0	0	16	0	0	0	0	0	0	0	61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	61	0	0	7	0	0	0	0	0	0	0	0	0	0	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9
assemblage-884-180	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	5	0	50	55	44	0	81	0	0	0	26	0	0	0	0	0	0	0	90	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	0	0	0	0	0	0	28
assemblage-238-250	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	91	0	0	0	0	0	0	0	0	20	0	274	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9
assemblage-164-524	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	72	0	0	0	4	0	0	0	0	0	0	0	0	23	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	10	0	0	0	0	0	0	0	0	9	0	0	0	0	0	108	0	0	0	0	0	0	0	0	9	0	153	0	0	0	7	0	0	53	0	0	0	0	0	0	0	0	9
assemblage-447-675	0	0	0	0	0	0	0	45	0	0	0	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	227	0	0	0	0	0	0	0	0	0	0	75	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	14
assemblage-784-763	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	41	0	0	0	72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	91	0	0	0	0	0	0	0	0	0	0	259	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18
assemblage-891-302	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	129	28	74	0	33	0	0	0	34	0	0	0	0	0	0	0	87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31
assemblage-805-423	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	107	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	181	0	0	0	0	0	0	0	0	0	0	165	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18
assemblage-427-762	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	13	249	20	0	39	10	0	0	0	0	0	0	0	0	0	0	72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	23	0	0	0	0	7	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24
assemblage-590-275	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	84	0	0	0	7	0	0	0	0	0	0	0	0	37	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	11	0	0	0	0	0	0	0	0	4	0	0	0	0	0	96	0	0	0	0	0	0	0	0	5	0	123	0	0	0	6	0	0	54	0	0	0	0	0	0	0	0	12
assemblage-876-781	0	0	0	0	56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	94	0	0	106	0	0	0	0	0	0	0	0	0	0	28	14	0	0	0	0	102	0	0	0	0	0	0	0	0	0	9	35	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	24
assemblage-386-420	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	80	73	55	0	82	7	0	0	11	0	0	0	0	0	0	0	55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	0	0	30	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19
assemblage-821-743	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	69	0	0	0	15	0	0	0	0	0	0	0	0	25	0	107	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	97	0	0	0	0	0	0	0	0	0	0	145	0	0	0	19	0	0	7	0	0	0	0	0	0	0	0	11
assemblage-715-242	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	49	13	0	131	0	0	0	0	0	0	0	0	0	0	0	103	0	0	0	0	54	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	7
assemblage-598-280	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	106	0	0	0	0	0	0	0	0	0	0	38	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	168	0	0	0	0	0	0	0	0	7	0	65	0	0	0	23	0	0	30	0	0	0	0	0	0	0	0	14
assemblage-502-692	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	83	48	0	50	64	0	0	0	0	0	0	0	0	0	0	9	5	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	119	0	0	0	0	0	0	0	0	0	0	62	0	12	0	0	0	0	8	0	0	0	0	0	0	0	0	8
assemblage-950-266	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	125	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	187	0	0	0	0	0	0	0	0	0	0	151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12
assemblage-100-545	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	24	0	0	0	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	89	0	0	0	0	0	0	5	0	0	0	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22
assemblage-907-307	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	94	72	0	87	0	0	0	20	0	0	0	0	0	0	0	58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	0	0	0	0	0	0	0	0	0	0	0	0	0	61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19
assemblage-762-622	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	6	0	33	0	246	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	109	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	20
assemblage-593-283	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44	0	0	0	16	0	0	0	3	0	0	0	0	12	0	19	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	225	0	0	0	0	0	0	0	0	18	0	89	0	0	0	38	0	0	11	0	0	0	0	0	0	0	0	19
assemblage-420-142	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	53	11	0	186	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	95	0	0	102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13
assemblage-260-895	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	48	26	0	171	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	88	0	0	116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14
assemblage-279-744	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	113	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	198	0	0	0	0	0	0	0	0	0	0	134	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24
assemblage-236-225	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	0	0	31	0	0	0	0	0	0	0	0	9	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	144	0	0	0	0	0	0	0	0	12	0	146	0	0	0	11	0	0	27	0	0	0	0	0	0	0	0	24
assemblage-670-680	0	0	0	47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	28	0	0	0	0	0	0	35	0	12	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	184	0	0	0	0	0	0	0	0	0	0	85	0	0	0	14	0	0	46	0	0	0	0	0	0	0	0	13
assemblage-687-581	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	80	20	21	7	184	0	0	0	22	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	21
assemblage-375-849	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	78	0	0	0	0	0	0	0	0	0	0	47	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	165	0	0	0	0	0	0	0	0	8	0	80	0	0	0	25	0	0	29	0	0	0	0	0	0	0	0	15
assemblage-791-421	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	13	0	238	0	0	0	32	0	0	0	0	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	40	0	0	0	0	0	0	0	0	7	0	13	0	0	0	0	0	0	79	0	0	0	0	0	0	0	0	17
assemblage-478-871	0	0	0	0	0	0	0	0	54	0	0	0	0	0	0	0	0	0	24	68	0	0	163	0	0	0	0	0	0	0	0	0	0	0	40	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	74	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	10
assemblage-912-154	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	92	23	14	8	179	0	0	0	34	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	31
assemblage-1005-716	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	10	265	28	0	35	10	0	0	0	0	0	0	0	0	0	0	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36
assemblage-256-256	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	64	0	17	0	0	0	0	0	0	0	0	0	13	0	0	0	0	275	0	0	0	0	0	0	0	0	0	0	0	0	0	34	0	0	0	0	18	0	0	0	0	3	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20
assemblage-513-685	0	0	0	0	0	0	0	0	47	0	0	0	0	0	0	0	0	0	0	15	5	0	99	0	0	0	47	0	0	0	0	0	0	0	21	0	0	0	0	131	0	0	0	0	0	0	0	0	0	0	51	0	0	0	0	0	0	0	0	0	0	1	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51	0	0	0	0	0	0	20
assemblage-476-875	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	8	0	64	0	0	0	0	0	0	0	0	32	0	0	126	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	38	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	54	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	68	0	0	0	0	0	0	12
assemblage-156-401	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	19	15	0	67	0	0	0	61	0	0	0	0	0	0	0	94	0	0	0	0	126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	28
assemblage-661-568	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	23	0	120	29	25	0	54	0	0	0	76	0	0	0	0	0	0	0	67	0	0	0	0	0	0	0	0	0	15	0	9	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	20
assemblage-402-413	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	49	9	0	179	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	110	0	0	97	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15
assemblage-213-390	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	91	8	37	0	188	0	0	0	23	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	24
assemblage-908-785	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	90	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	234	0	0	0	0	0	0	0	0	0	0	71	0	0	0	0	0	0	21	0	0	0	0	0	0	4	0	9
assemblage-693-664	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	25	0	0	0	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	73	0	0	0	0	0	0	12	0	0	0	275	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17
