Assemblage_Name	8394063-7396097-3178558	1065185-2-3178558	7716709-509677-3178558	8430450-0-7325161	2-3-3	0-2-7702362	7716709-2-7484031	1065185-2091009-3178558	0-5760208-3178558	7716709-2-7438644	3-1-5501719	1912869-0-7325161	8578563-2-3178558	0-4033112-3178558	8394063-2-3178558	3316739-2-3178558	3-0-7325161	5480085-2-3178558	7716709-509677-7782289	3-6924760-3	0-7460613-3	1077223-2-3	8264902-2-3178558	1065185-7533089-3178558	7716709-1278219-3178558	198410-2-3178558	0-5365442-3178558	3-1-3	7716709-2-3178558	0-2-9699868	3-0-5812077	5903570-2-3178558	0-2-9050331	0-2-3	3-9578521-3	7716709-6495035-3178558	6812621-6608093-3178558	0-2-6306112	0-2-5129779	0-2-6533423	3-0-3	2-8079100-3	0-2-1293023	4-2-4	0-927510-3178558	7716709-3424785-3178558	2023147-2-3178558	0-3652087-3178558	7070057-2-3178558	5950684-5478521-3178558	0-927510-7288001	5950684-2-3178558	1020964-2-3	0-2-8340380	7716709-8213020-3178558	7716709-3670663-3178558	0-5558546-3178558	0-2-3178558	3-2-3	0-2791421-3178558	0-1107122-3178558	0-7121026-3178558	1286756-2-3178558	9392915-2-3178558	6812621-3424785-3178558	5806108-2-3178558
assemblage-757-617	0	18	107	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	107	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	255	0	0	0	0	0	0	0	7
assemblage-891-310	0	43	0	0	0	0	0	0	0	0	0	0	0	0	64	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	14	0	0	0	0	335	0	0	0	0	0	0	0	13
assemblage-370-847	0	159	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	172	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	13	0	0	0	109	0	0	0	0	0	0	4	7
assemblage-861-791	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	26	0	0	0	0	0	0	0	0	0	0	168	0	0	0	0	0	57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	233	0	0	0	0	0	0	0	10
assemblage-147-401	0	0	0	0	0	0	0	0	0	0	0	63	0	0	16	0	68	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	15	0	0	0	29	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	248	0	0	0	0	0	0	0	7
assemblage-388-860	0	159	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	192	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0	0	0	0	11	0	0	0	78	0	0	0	0	0	0	5	6
assemblage-106-951	0	0	0	0	10	0	0	0	0	0	0	0	0	0	12	0	16	0	0	0	0	0	0	0	0	0	0	101	0	0	0	0	0	107	0	0	0	0	0	0	12	10	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	186	3	0	0	0	0	0	0	13
assemblage-267-745	0	75	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	32	0	0	0	0	0	0	0	0	0	0	230	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0	0	0	0	58	0	0	0	0	0	0	35	4
assemblage-410-885	0	0	0	0	0	0	0	0	17	0	17	21	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	113	0	0	0	0	0	0	21	64	0	0	0	0	176	0	0	0	0	0	0	0	13
assemblage-149-384	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	56	84	0	0	0	0	81	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	29	0	0	0	0	182	0	0	0	0	0	0	0	18
assemblage-490-497	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	64	90	0	0	0	0	72	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	29	0	0	0	0	198	0	0	0	0	0	0	0	11
assemblage-803-471	0	19	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	317	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	116	0	0	0	0	0	0	0	4
assemblage-102-526	0	115	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	273	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	67	0	0	0	0	0	0	0	0	44	0	0	0	0	0	0	0	1
assemblage-262-256	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	0	0	0	0	339	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64	26	0	0	0	0	0	0	4
assemblage-974-263	0	141	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	261	0	0	0	0	0	0	0	13
assemblage-673-671	0	26	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	294	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37	0	0	0	0	0	0	0	0	126	0	0	0	0	0	0	0	2
assemblage-423-115	0	36	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	78	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	87	55	0	0	0	0	208	0	0	0	0	0	0	0	6
assemblage-526-705	0	12	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	3	0	0	0	0	0	205	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	7	44	0	0	0	0	200	0	0	0	0	0	0	4	4
assemblage-187-516	0	76	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	255	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46	0	0	0	0	0	0	0	0	118	0	0	0	0	0	0	0	5
assemblage-457-369	0	126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	196	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	117	0	0	0	0	0	0	33	11
assemblage-402-869	0	0	0	0	0	0	0	0	0	0	18	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	111	0	0	0	0	0	0	33	69	0	0	0	0	202	0	0	0	0	0	0	0	14
assemblage-281-720	0	70	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	180	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	223	0	0	0	0	0	0	0	14
assemblage-786-478	0	38	9	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	284	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	140	0	0	0	0	0	0	0	0
assemblage-272-732	0	158	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	14	0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	259	0	0	0	0	0	0	0	7
assemblage-254-263	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56	0	0	0	0	0	334	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	61	25	0	0	0	0	0	0	18
assemblage-517-700	0	46	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	11	0	0	0	0	0	0	98	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	27	89	0	0	0	0	192	0	0	0	0	0	0	0	6
assemblage-670-582	0	0	0	0	0	0	0	0	0	0	22	0	0	0	38	0	0	0	0	0	0	0	0	0	0	0	0	5	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	61	0	0	0	0	0	17	8	36	0	0	0	0	291	0	0	0	0	0	0	0	12
assemblage-896-310	0	90	0	0	0	0	0	0	0	0	20	0	0	0	66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	287	0	0	0	0	0	0	0	14
assemblage-536-381	3	0	0	0	0	0	0	0	0	0	0	0	0	0	125	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	116	0	0	0	0	0	0	38	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	163	0	0	0	0	0	8	0	21
assemblage-380-183	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	32	0	0	9	0	0	0	0	0	0	0	65	0	0	0	0	0	69	0	0	0	0	0	0	0	0	0	13	68	0	0	0	0	0	0	0	0	0	0	0	0	200	0	0	0	0	0	0	0	14
assemblage-383-199	0	0	0	0	0	0	0	0	0	0	41	0	0	0	0	0	34	0	0	15	0	0	0	0	0	0	0	53	1	0	0	0	0	74	0	0	0	0	0	0	0	0	0	15	50	0	0	0	0	0	0	0	0	0	0	0	0	205	0	0	0	0	0	0	0	12
assemblage-397-865	0	0	0	0	0	0	0	0	0	0	8	0	0	0	44	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	58	0	0	0	0	0	13	6	51	0	0	0	0	287	0	0	0	0	0	0	0	16
assemblage-121-967	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	39	0	0	0	0	0	0	0	0	0	0	311	0	0	0	0	0	0	9	0	0	0	0	0	23	0	0	55	0	0	0	0	0	0	0	0	0	0	0	0	0	44	0	0	0	0	0	0	0	11
assemblage-521-357	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	142	0	0	0	0	0	0	0	0	0	0	84	0	0	0	0	0	66	0	0	0	0	0	0	8	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	187	0	0	0	0	0	0	0	5
assemblage-473-354	0	159	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	5	0	0	267	0	0	0	0	0	0	0	5
assemblage-409-893	0	11	0	0	0	0	0	0	0	0	0	58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	82	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	55	69	0	0	0	0	185	0	0	0	0	4	0	0	18
assemblage-488-508	11	0	0	0	0	0	0	0	0	0	0	0	0	0	45	0	0	0	0	0	0	0	0	0	0	7	0	65	8	0	0	0	0	7	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	71	0	0	0	0	0	268	0	0	0	0	0	0	0	6
assemblage-948-296	0	0	0	0	15	0	0	0	0	0	0	0	0	0	52	0	0	0	0	0	0	0	0	0	0	0	0	52	0	0	0	0	0	29	0	0	0	0	0	0	37	35	11	0	0	0	0	0	0	0	0	0	0	0	0	0	5	259	0	0	0	0	0	0	0	5
assemblage-475-384	0	159	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	244	0	0	0	0	0	0	0	20
assemblage-488-504	0	0	0	0	0	0	0	0	0	0	0	49	0	0	27	0	79	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	17	0	0	0	27	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	251	0	0	0	0	0	0	0	4
assemblage-522-357	0	0	0	0	0	0	0	0	0	0	0	0	0	0	117	0	13	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	120	0	0	0	0	0	0	44	7	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	153	0	0	0	0	0	13	0	12
assemblage-176-500	0	14	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	329	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39	0	0	0	0	0	0	0	0	67	0	0	0	0	0	0	25	7
