Assemblage_Name	4190785-3-3	4-6128896-1	7046310-6128896-1	1-2-8014973	3-3-0	3732756-3-3	1-2-1070760	4-1623457-9463376	8092783-2-2	5099164-3-3	2-2-2	3-3-9975612	5099164-3-4585574	6644800-2-4	1-3200419-4	5099164-6027271-3	9120205-358908-2	2-358908-2	5462354-3-3	3-3-5088491	2-6089979-2	5099164-3-2804441	469667-3-3	779463-2-2	2-124689-2	5992486-358908-2	4-6128896-6760771	4-8496054-1	1-7261277-8014973	1-2-4	798089-6128896-9463376	4-3-3	4-6128896-9463376	2-9000280-2
assemblage-181-190	0	0	0	0	76	0	0	0	0	94	81	0	0	0	0	0	0	180	0	0	0	0	0	0	0	0	0	0	0	55	0	7	0	7
assemblage-168-953	0	0	0	0	20	0	0	0	0	360	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	53	0	0	0	0	40	0	0	5
assemblage-990-345	0	0	0	63	26	0	0	0	0	373	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	9
assemblage-549-750	0	9	0	8	81	0	0	0	0	59	0	0	0	0	0	0	0	249	0	0	0	0	0	0	0	0	0	0	0	20	27	0	40	7
assemblage-480-335	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	476	0	10	0	7
assemblage-535-559	0	0	0	6	62	0	0	0	0	288	0	0	0	0	0	0	0	72	0	0	0	0	0	0	0	58	0	0	0	0	12	0	0	2
assemblage-183-166	0	171	0	0	0	0	0	0	0	80	58	0	0	0	0	0	0	69	0	0	0	0	0	0	0	0	0	0	0	110	0	0	0	12
assemblage-176-599	0	0	0	7	21	0	0	0	0	417	0	0	0	0	0	0	0	28	16	0	0	0	0	0	0	0	0	0	0	0	4	0	0	7
assemblage-924-289	0	0	0	68	67	0	0	0	0	90	30	0	0	0	0	0	0	43	0	0	0	0	0	0	0	0	0	0	0	0	199	0	0	3
assemblage-235-847	0	13	0	0	21	0	0	0	0	115	31	0	0	0	0	0	0	161	0	0	0	0	0	0	0	0	0	0	0	115	19	0	25	0
assemblage-298-582	0	0	0	58	29	0	0	0	0	363	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	37	0	0	3
assemblage-172-188	0	40	0	0	6	0	0	0	0	94	18	0	0	0	0	0	0	43	0	0	0	0	0	0	0	0	23	0	0	256	0	11	0	9
assemblage-299-556	0	0	0	93	108	0	0	0	0	97	18	0	0	0	0	6	0	29	0	0	0	0	0	0	0	0	0	0	0	0	146	0	0	3
assemblage-809-471	0	0	0	10	35	0	0	0	0	287	9	0	0	0	0	0	0	85	0	0	0	0	0	0	0	0	0	0	0	58	10	0	0	6
assemblage-183-592	0	0	0	16	56	0	0	0	0	266	0	0	0	0	0	0	0	136	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	6
assemblage-870-401	0	0	0	32	130	0	0	0	0	34	41	0	0	0	0	0	0	82	0	0	0	0	0	0	0	0	0	0	0	95	83	0	0	3
assemblage-299-553	0	0	0	50	29	0	0	0	0	369	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	33	0	0	3
assemblage-267-236	0	0	0	0	61	0	6	0	0	222	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	0	130	0	2
assemblage-690-252	0	0	0	0	125	0	0	0	0	359	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12
