Assemblage_Name	6349062-7920436-0	2-1-2664632	1-7920436-6535541	1297752-2873961-3	6591116-2739135-5004866	1-1018382-0	5591452-2369364-9255484	0-7742839-1	1332230-4-0	354614-1-3	1-6940686-3178728	5145200-4-1673095	1-5251785-0	0-2739135-3378644	1-7920436-7262875	1-7920436-136004	1274094-4-2	5145200-4-4715376	2-1-3	1-7920436-7947985	1-7920436-0	5145200-4-4	0-2739135-2601566	2-4958385-7553768	1805691-2739135-3378950	5129979-2739135-5004866	8939216-7920436-0	1805691-2739135-3092803	5591452-4-9255484	1319474-2739135-1010068	8027056-3-0	3022637-2739135-3378644	2-2873961-3	8629590-7920436-0	3828703-4-4	5142217-2739135-2601566	2-4-9255484	164075-7920436-0	9346635-0-3	4268353-1-3	0-9374967-3378644	3981406-9374967-3378644	0-4-817574	2-355584-3	0-2739135-8102714	5129979-7988295-5004866	2-3903223-3	0-8423919-3378644	2-1272255-9255484	0-3-1	2-4-2	1-3-8990347	2924079-2739135-5004866	0-2739135-5004866	1-7920436-4349311	1-7920436-434506	4108404-2739135-5004866	0-3-1626920	2-1285146-3	2-599623-3	2-7197223-9255484	1-7011336-6749352	2928093-2739135-2601566	7668362-4-1177497	5145200-7387741-4	1-5098800-0	1-7920436-4187675	7409344-2739135-5004866	2-4837244-2	1319474-2739135-5004866	2-4440899-3	1805691-2739135-3509437	1-3-0	7006178-4-2	0-4-9261765	1-1542851-0	1805691-2739135-5004866	2-2782970-3	1613713-4-9255484	2-1-2215043	1-7011336-7947985	1-7920436-9518674	1-7920436-4288571	6079632-2739135-5004866	2-7639880-2	841380-5096954-0	9564360-2873961-3	2-2119885-0	2-3205738-3	2639426-2739135-5004866	2-9636894-0	2-4-3112858	9217657-2739135-5004866	1-8710573-0	1805691-2739135-7986263	2-4-7542920	841380-7920436-0	0-4-4	1-7920436-884377	1319474-5431899-5004866	2-1-1443850	8939216-5861261-0	2-1890555-2	0-2739135-3497234	951336-4-2	4421288-1-3	5145200-9316798-4	2-4-8086785	1-8075443-0	2-4-0	1-4187268-0	1319474-9006749-5004866	9118688-4958385-7553768	2-4831194-0	2092987-4-2
assemblage-396-352	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	5	77	0	24	0	0	0	51	0	18	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	66	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	115	0	0	0	0	0	0	83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18
assemblage-178-601	6	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	35	0	70	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	79	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	0	0	21	0	0	82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47	0	0	10	0	47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14
assemblage-165-927	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	192	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	182	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	12	0	0	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16
assemblage-712-891	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	68	108	29	63	0	0	0	0	0	113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	84	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20
assemblage-635-856	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0	174	112	0	0	0	0	28	0	0	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	36	0	0	0	0	0	19	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	23
assemblage-412-358	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	82	0	93	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	25	0	16	0	0	0	0	0	0	181	0	0	0	0	0	7	0	0	0	0	0	0	0	0	6	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	10
assemblage-319-550	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	212	16	0	0	0	0	19	0	0	0	0	0	11	8	0	0	57	0	0	0	0	0	0	0	0	0	0	0	0	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	21	0	0	30	0	0	0	0	19
assemblage-259-333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	180	13	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	41	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	168	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16
assemblage-520-558	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	103	0	52	0	0	93	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	65	0	0	0	0	50	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	35
assemblage-160-196	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	4	13	0	0	0	0	0	0	0	100	7	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	186	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	106	0	0	0	4	8
assemblage-359-264	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	259	0	79	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	44	0	0	0	0	0	0	0	0	0	0	0	0	0	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18
assemblage-520-549	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	120	0	43	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	13	0	0	0	4	112	0	0	0	11	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	41
assemblage-242-242	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	186	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	232	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	18
assemblage-929-680	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	65	0	187	37	0	0	0	0	0	0	22	0	0	0	8	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	71	0	0	38	0	0	21	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10
assemblage-943-691	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	176	40	0	0	0	0	39	0	0	0	0	0	45	30	0	0	41	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	87	0	0	0	0	11
assemblage-305-132	0	0	0	0	0	0	0	0	0	0	0	0	0	94	0	0	0	0	184	0	11	0	0	0	0	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	48	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14
assemblage-526-916	0	0	0	0	0	0	0	0	0	0	0	0	0	64	0	0	0	0	219	0	18	5	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15
assemblage-358-789	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	192	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	167	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20
assemblage-611-217	14	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	32	0	78	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41	0	0	0	36	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41	0	0	2	0	64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16
assemblage-670-392	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	30	23	34	0	98	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	8	0	0	205	0	0	0	4	0	11	5	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27
assemblage-907-527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	442	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23
assemblage-358-786	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	158	0	55	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	22	0	0	0	0	0	4	133	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	22
assemblage-742-872	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	233	0	61	0	0	0	0	0	0	0	0	0	0	0	32	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29
assemblage-627-458	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	15	19	0	0	0	0	0	0	0	107	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	162	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	98	0	0	0	6	10
assemblage-545-737	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	76	0	150	135	0	0	0	0	0	0	0	0	0	0	57	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	26
assemblage-606-238	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	69	62	18	88	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	35	0	0	0	27	0	0	70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14
assemblage-195-187	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	123	0	0	0	0	0	0	0	0	108	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	199	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21
assemblage-171-608	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	103	178	0	67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	9	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	9	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22
assemblage-466-351	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	11	0	0	0	0	0	0	253	0	0	0	0	0	0	0	0	0	0	0	173	0	0	0	0	10
assemblage-687-910	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	123	43	0	0	0	0	50	0	92	0	0	0	0	0	0	0	53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8
assemblage-209-176	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	96	0	0	0	0	0	0	0	0	129	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	219	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5
assemblage-281-541	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	33	0	113	85	0	0	0	0	39	0	69	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	44	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9
assemblage-762-878	0	8	0	0	0	0	0	0	0	0	0	0	0	44	0	0	0	0	105	0	45	0	0	0	0	0	0	0	0	0	0	0	106	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	12	58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	81	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	7
assemblage-181-190	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	204	0	69	0	0	0	0	0	0	0	0	0	0	0	40	0	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	17
assemblage-168-953	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	87	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	186	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	6	0	0	0	0	0	0	35
assemblage-990-345	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44	109	29	73	0	0	0	0	0	119	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22
assemblage-549-750	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	107	0	74	17	0	0	0	0	0	0	0	0	0	0	14	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	67	0	0	76	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	5	0	0	0	0	11	0	0	0	0	0	0	0	0	25
assemblage-480-335	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	12	0	0	0	0	0	0	251	0	0	0	0	0	0	0	0	0	0	0	168	0	0	0	0	9
assemblage-535-559	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	137	0	79	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	38	0	0	0	0	7	0	0	0	0	0	8	0	0	0	0	0	0	0	25	0	0	0	0	0	10	113	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	28
assemblage-183-166	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	12	10	0	0	0	0	0	0	0	78	8	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	131	0	0	0	13	12
assemblage-176-599	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	14	32	30	0	118	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	11	0	0	189	0	0	0	15	0	13	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22
assemblage-924-289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	224	13	0	0	0	0	14	0	0	0	0	0	18	0	0	0	77	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	12	0	0	34	0	0	0	0	21
assemblage-235-847	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	44	0	138	74	0	0	0	0	0	0	0	0	0	0	41	0	0	0	52	0	0	0	0	0	0	0	0	0	6	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	30
assemblage-298-582	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	163	0	18	0	0	0	9	6	17	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	43	0	0	0	24	0	0	82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12
assemblage-172-188	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	192	0	41	55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	71	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	11
assemblage-299-556	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	211	10	0	0	0	0	18	0	0	0	0	0	11	11	0	0	53	0	0	0	0	0	0	0	0	0	0	0	0	0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	18	0	0	47	0	7	0	0	18
assemblage-809-471	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	136	190	0	0	0	0	10	0	0	0	0	0	42	7	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	9
assemblage-183-592	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	39	0	60	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	61	0	0	0	18	0	0	49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	10	0	52	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	15
assemblage-870-401	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	0	214	34	0	0	0	0	0	0	14	0	0	0	7	3	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	45	0	0	38	0	0	28	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25
assemblage-299-553	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43	145	0	8	0	0	0	9	0	24	0	0	0	0	0	0	0	53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	36	0	0	0	26	0	0	94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18
assemblage-267-236	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	223	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	14
assemblage-690-252	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	197	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	183	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	15	0	0	63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15
assemblage-889-395	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47	0	101	27	0	0	0	0	0	0	0	0	0	0	17	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	174	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0	0	13	0	0	0	0	18
assemblage-619-459	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	14	13	0	0	0	0	0	0	0	115	8	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	181	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	97	0	0	0	11	2
