Assemblage_Name	4358248-1681612-837980	4870561-3-4	2-80241-0	4-3-9446250	0-2612144-5882735	4111296-3-376799	2-3268689-806961	2210952-1-0	3837416-6982773-0	2-3268689-7467607	6485046-1-4	4-3-8903738	1585073-3-4	2210952-1-3927115	4-3-3437040	4-9001028-4	4576672-1-4180672	0-2612144-4	4576672-1-654436	9116946-3-4	4-3-1969135	4-1681612-837980	0-2849165-0	1746795-1-7994809	4-3012586-4	405781-4654105-0	0-9510391-4	2-5690429-0	4576672-1-4	5117098-1-6636356	0-9255353-4	4799098-4172716-0	4-2734931-4	0-6230072-0	8634930-3-4	2-1725246-0	305914-3-4	4-3-9978573	1630159-0-4	3926617-3268689-0	0-1-7969513	5117098-4964676-4	4-1681612-4	0-1-0	2574492-3268689-0	0-6982773-0	5117098-8880108-6636356	4-3-376799	338026-3-4	4-9246152-4	7985107-1-0	4-3-3923944	0-9616451-0	2-3268689-9571520	4-3-9222648	2-9309871-571525	4-6174101-4	1-443540-4	4-7790347-4	1017060-2612144-4	0-1134377-0	3552540-0-4	4-3-4	4-3-3477547	4-3-7888083	5117098-5517053-4	3611409-2612144-4	8329033-3-4	1-5014274-4	2-1871489-0	0-2612144-5209803	4-6679202-4	5502743-3-4	2545312-3-4	0-1-3024180	970907-1681612-8561871	4799098-4654105-0	8367407-3-4	5117098-1-1639896	2-3883310-1	7368080-1-0	5397269-3268689-0	1705057-3268689-0	7732115-1-0	4-207302-4	8060454-1-4	1-0-4	5247250-2612144-4	5803606-9001028-4	2-4654105-1181554	0-6453622-0	2-3268689-0	2-3268689-6034691	5408765-1-0	0-9501264-0	5117098-1-4	8141139-1-0	4-3-4802200	2-3268689-6347394	137766-4654105-0	451591-1-0	4-6585692-4	832217-4654105-0	2-8073975-0	4809974-1681612-837980	4-3-5979992	9355476-0-4	2-4654105-0	2210952-1-5494002	0-1-8184835	4-1681612-8561871	4-4831505-4	4001631-2612144-4	0-1374307-4
assemblage-799-965	0	0	0	0	0	0	0	69	0	0	0	0	0	0	0	0	0	113	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	7	0	0	0	0	0	0	0	59	23	0	0	0	0	0	0	0	0	0	0	0	0	10	0	3	0	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	28	0	0	0	0	36	31	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	25	0	0	8
assemblage-599-246	0	0	0	0	0	0	0	37	0	0	0	0	0	0	0	0	0	31	0	0	0	11	0	0	16	0	0	0	79	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	167	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	21	12	0	44	0	10	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	28
assemblage-398-355	0	0	0	0	0	0	0	81	0	0	0	0	0	0	0	0	0	36	0	0	0	42	0	0	0	0	0	0	47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	203	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	17	0	0	17	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	35
assemblage-526-569	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	10	0	0	0	11	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	74	0	4	0	0	0	298	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	9
assemblage-509-534	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	56	0	6	0	0	0	0	0	0	0	0	0	0	0	14	95	0	0	0	0	0	0	4	0	0	0	6	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	7	0	0	0	0	61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	121	0	0	31
assemblage-675-257	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	182	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	0	0	0	0	0	168	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	36	0	18
assemblage-612-218	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	66	0	0	0	29	0	0	0	0	0	0	72	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	193	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37	61	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10
assemblage-525-913	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	71	0	0	0	0	23	0	0	0	0	0	0	0	0	0	125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	44	0	0	0	0	104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10
assemblage-164-933	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	176	7	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	180	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	40	0	11
assemblage-470-127	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	79	0	0	0	0	0	0	0	0	0	0	0	0	0	25	66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	180	0	0	0	0	95	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	28
assemblage-257-856	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	0	0	0	0	0	0	0	0	0	0	50	0	0	0	0	14	0	0	0	0	0	0	0	0	24	160	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	38	0	0	0	0	61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33
assemblage-782-467	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	172	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	105	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	70	0	0	24
assemblage-540-938	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	147	0	0	0	0	0	0	0	0	0	0	39	0	19	0	0	0	0	0	0	0	0	0	0	0	0	185	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	6	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	26
assemblage-477-336	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	117	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	270	0	0	0	0	0	15
assemblage-370-281	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	10	107	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	78	0	0	0	0	0	8	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	45	0	0	0	0	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	73	0	0	0	0	0	36
assemblage-672-407	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	105	0	0	0	0	0	0	0	0	0	0	66	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	75	0	0	0	0	0	95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	44	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	12
assemblage-928-1006	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	6	0	0	0	0	0	0	0	79	0	0	0	0	41	0	0	0	0	0	0	0	0	0	109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	39	0	0	0	0	91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7
assemblage-250-872	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	144	0	0	0	0	0	0	0	0	0	0	40	0	17	0	0	0	0	0	0	0	0	0	0	0	0	186	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	27
assemblage-510-572	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	26	0	0	0	36	0	0	0	0	0	0	27	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43	0	0	0	0	0	217	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	71	0	20
assemblage-673-388	0	0	0	13	0	0	0	0	0	0	12	0	0	0	0	0	0	76	0	0	0	0	0	0	0	0	0	0	76	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	67	0	0	0	0	0	103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	5	0	0	0	0	0	33	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	61	0	19
assemblage-288-575	0	0	0	8	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	69	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	57	0	0	0	0	0	184	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	34	9	0	61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28
assemblage-356-329	0	0	0	11	0	0	0	11	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	78	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	48	0	0	0	0	0	172	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	33	12	0	77	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11
assemblage-935-1004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	72	0	0	0	0	28	0	0	0	0	0	0	0	0	0	108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	93	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	60	0	0	0	0	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13
assemblage-988-336	0	0	0	0	0	0	0	115	0	0	0	0	0	6	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	5	0	0	0	0	26	76	0	0	128	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	14
assemblage-344-220	0	0	0	0	0	0	39	12	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	222	11	0	0	0	0	0	0	0	0	0	0	0	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	11	0	0	30	0	0	0	0	81	0	0	0	0	0	0	0	0	0	6	0	0	18
assemblage-352-266	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	66	0	0	0	0	0	0	0	0	23	0	0	0	0	22	106	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	168	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	15
assemblage-261-343	0	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	36	0	0	0	17	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	56	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	183	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	20	43	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	11
assemblage-793-991	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	145	0	0	0	0	0	0	0	0	0	0	13	0	0	0	105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	39	88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44	0	0	18
assemblage-689-249	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	7	0	0	0	19	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	84	0	6	0	0	0	283	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	5
assemblage-923-976	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	59	0	0	0	0	30	0	0	0	0	0	0	0	0	0	133	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	93	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	28	0	0	0	0	86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26
assemblage-178-167	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	81	0	0	0	0	0	0	0	0	14	0	0	0	0	28	133	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	154	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	13
assemblage-562-744	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	0	0	0	0	0	0	0	0	0	0	64	0	0	0	0	0	0	0	0	0	0	0	0	0	12	89	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	11	0	0	0	0	70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	129	0	0	23
assemblage-263-346	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	15	0	0	0	34	7	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	37	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	24	36	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	6
assemblage-667-407	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64	0	0	0	36	0	0	0	0	0	0	83	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	171	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31
assemblage-471-161	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	67	0	0	0	0	8	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	23	209	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	72	0	0	0	0	0	0	0	0	0	0	0	7	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	63	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	17
assemblage-955-695	0	0	0	0	0	0	0	43	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	122	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0	0	0	53	21	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	121	0	0	10
assemblage-562-770	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	67	0	0	0	0	0	0	0	0	0	0	0	0	0	30	67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	171	0	0	0	0	113	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	13
assemblage-809-982	0	0	0	0	0	0	0	51	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	70	78	0	0	52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	62	0	0	8
assemblage-594-250	0	0	0	0	0	0	0	80	0	0	0	0	0	0	0	0	0	23	0	9	0	71	0	0	6	0	0	0	55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	183	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	14	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	14
assemblage-491-357	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	71	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	113	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	254	0	0	0	0	0	19
assemblage-491-516	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	65	0	0	7	0	0	0	0	0	0	0	0	0	0	11	97	0	0	0	0	0	0	9	0	0	0	6	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	19	0	0	0	0	97	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	104	0	0	29
assemblage-340-344	0	0	0	13	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	45	0	0	0	0	0	199	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	23	12	0	79	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32
assemblage-921-684	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	75	0	0	0	0	0	0	0	0	0	0	81	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	113	94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0	0	8
assemblage-900-267	0	0	0	0	0	0	0	37	0	0	0	0	0	0	0	0	0	67	0	0	0	0	0	0	0	0	0	0	69	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	71	79	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49	0	3	14
assemblage-709-471	0	0	0	6	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	51	0	0	0	0	0	330	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26
assemblage-291-540	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	164	0	0	0	0	0	0	0	0	0	0	9	0	0	0	126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	27	76	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41	0	0	10
assemblage-532-565	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	6	0	0	0	5	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64	0	2	0	0	0	331	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
assemblage-602-233	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	0	17	0	0	0	0	0	0	0	0	0	0	131	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	132	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	72	46	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17
assemblage-868-416	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	61	0	0	0	0	0	0	0	0	0	0	83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	0	0	0	0	93	104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	0	0	7
assemblage-164-945	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	50	0	0	0	0	0	0	32	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47	0	0	0	0	0	178	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	83	0	22
assemblage-609-673	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	65	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	212	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	86	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32
assemblage-361-255	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	81	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	65	0	0	0	0	135	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	143	0	0	0	0	0	9
assemblage-194-177	0	0	0	0	0	0	0	0	0	0	0	3	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	333	0	23	0	0	43	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12
assemblage-906-535	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	304	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	138	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18
