Assemblage_Name	0-0-5027680	3-1193437-0	1-0-4	3-3-0	3-3-2	1-4-410103	1-0-9900096	7412412-0-0	1781437-3-0	4-2567890-0	1-0-2571527	4-0-788356	1-0-2861031	1-3503475-4	4-0-0	7432143-3-0	3-3-9264893	0-0-1	1-6775434-4	3-7698103-0	4-9320158-0	1-9145809-4	3-8488337-0	953587-3-0	1062089-0-0	1023189-0-0	4-0-4966820	1-4-4	1-1758834-4	3-3-2357802	3-4-3	1-0-6613978	4078030-0-4	6089465-3-0
assemblage-235-847	0	0	128	86	15	0	0	0	0	0	0	0	0	0	40	0	0	19	0	0	42	0	0	0	0	0	0	17	0	0	151	0	0	2
assemblage-298-582	0	0	36	388	0	0	0	0	0	0	0	0	0	0	54	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	9	0	0	3
assemblage-172-188	14	0	223	67	19	0	0	0	0	0	0	0	0	0	67	0	0	29	0	0	28	0	0	0	0	0	0	26	0	0	24	0	0	3
assemblage-299-556	0	0	129	131	13	0	0	0	0	0	0	0	0	0	69	0	0	0	0	0	49	0	0	0	0	0	0	0	0	0	57	0	46	6
assemblage-809-471	0	0	150	69	15	0	0	0	0	0	0	0	0	0	37	0	0	25	0	0	127	0	0	39	0	0	0	0	0	0	31	0	7	0
assemblage-183-592	0	0	173	192	0	0	0	0	0	0	12	0	0	0	14	0	0	0	0	29	0	0	0	0	0	0	0	0	8	0	62	0	0	10
assemblage-870-401	0	0	168	106	29	8	0	0	0	0	0	0	0	0	65	0	0	4	0	0	77	0	0	9	0	0	0	0	0	0	29	0	0	5
assemblage-299-553	0	0	30	359	0	0	0	0	0	0	0	0	0	0	90	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	9	0	0	0
assemblage-267-236	0	0	7	439	0	0	0	0	0	0	0	0	0	0	0	0	0	49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5
assemblage-690-252	0	0	52	299	0	0	0	0	0	0	66	0	0	0	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	7
assemblage-889-395	0	0	39	193	60	0	0	0	0	0	0	0	0	0	110	0	0	15	0	0	46	0	0	0	0	0	0	0	0	0	30	0	0	7
assemblage-619-459	0	0	62	11	0	0	0	0	0	0	0	0	0	0	117	0	0	10	0	0	78	0	0	0	0	0	0	37	0	0	176	0	0	9
assemblage-296-136	0	0	150	29	0	32	0	0	0	0	0	0	0	0	138	0	0	36	0	0	58	0	0	0	0	0	0	21	0	9	15	0	0	12
assemblage-609-214	0	0	193	221	0	0	0	0	0	0	0	0	0	0	54	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	6	0	0	2
assemblage-526-929	0	0	101	62	6	7	0	0	0	0	0	0	0	0	116	0	0	0	0	0	65	0	0	0	0	0	0	118	0	0	24	0	0	1
assemblage-950-251	0	0	246	77	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	140	0	0	0	0	0	0	0	0	0	1	0	0	15
assemblage-663-393	0	0	149	214	0	0	0	0	0	0	32	0	0	0	12	0	0	0	0	27	0	0	0	0	0	0	0	0	10	0	53	0	0	3
assemblage-1000-339	0	0	99	268	0	0	0	0	0	5	0	0	0	15	104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9
assemblage-154-592	0	0	154	222	0	0	0	0	0	0	14	0	0	0	8	0	0	0	0	28	0	0	0	0	0	0	0	0	13	0	59	0	0	2
assemblage-181-932	0	0	93	262	0	0	0	0	0	0	0	0	4	0	104	0	0	0	13	0	0	0	0	0	0	0	0	0	9	0	0	0	0	15
assemblage-343-236	0	0	220	235	0	0	0	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	2
assemblage-152-958	0	0	77	154	0	0	0	0	0	0	13	0	0	0	197	0	0	0	0	26	0	0	0	0	0	0	0	0	30	0	0	0	0	3
assemblage-503-944	0	0	123	39	9	11	0	0	0	0	0	0	0	0	106	0	0	0	0	0	72	0	0	0	0	0	0	111	0	0	29	0	0	0
