Assemblage_Name	4-0-4140762	1-1-1	7386993-9325767-0	0-4563939-564943	4-1484877-0	4-0-8205579	251270-1-1	4-1-7618529	0-6554524-4	0-0-7098075	0-6554524-6989085	7386993-0-0	2924522-0-0	4-1-4	4-0-3186675	51023-4563939-564943	4-9616350-7095072	6146344-0-0	4-0-8294017	7429958-3-1	2-2-6290017	7386993-1555804-0	4-0-5755496	3-9678830-5705038	3563672-1-4	2158749-0-4	4-855217-2	9145626-0-0	4-0-0	4-0-979578	4-1-4603217	4-1-7095072	0-0-4	4362213-0-0	4-1-1163146	7666902-2-6290017	4227388-0-979578	3219171-0-0	4-1524340-0	3-9678830-8825763	2923571-0-789714	9748590-0-789714	2588763-4563939-564943	7225620-9684505-0	0-4563939-5431950	1709325-0-0	4-2-2	7225620-0-0	0-0-606052	4-9059184-4	4-0-7709253	4389351-1-4	4-0-789714	3-4371639-1	1-1-7926435	791507-0-4	0-1063087-4	7869756-0-0	4-1-6623292	4919911-0-4	5056300-0-4	6799739-0-4	3-9678830-1	3292319-0-0	9929560-9678830-1	4128305-0-0	8869967-1-4
assemblage-160-948	0	0	0	169	0	0	0	0	5	0	0	12	0	0	0	0	0	0	0	0	0	44	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	160	0	0	0	0	0	0	0	0	0	65	0	0	0	20
assemblage-357-334	0	0	0	69	0	0	0	0	0	0	0	64	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	16	0	0	15	55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	125	0	0	0	0	0	9	0	0	0	110	0	0	0	7
assemblage-679-391	0	0	0	168	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	9	0	0	0	188	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	70	0	0	0	0	0	0	0	0	0	49	0	0	0	10
assemblage-610-223	0	0	0	74	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	15	34	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	137	7	0	0	0	0	0	0	0	0	149	0	0	0	11
assemblage-688-487	0	0	0	64	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	64	0	0	0	0	0	0	0	0	9	27	89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	209	0	0	0	17
assemblage-349-339	0	0	0	99	0	0	0	0	0	0	0	106	0	0	11	0	0	0	0	0	0	45	0	0	0	0	0	0	65	0	0	27	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	19	0	0	0	64	0	0	0	9
assemblage-803-461	0	0	0	81	0	0	0	0	0	0	0	0	0	49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	177	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	158	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8
assemblage-260-232	0	49	0	39	0	0	0	0	0	0	0	0	0	118	0	0	0	0	2	0	17	0	17	0	7	0	0	0	161	0	0	0	21	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	33	0	0	0	11
assemblage-977-352	0	0	0	59	0	0	0	0	0	0	0	190	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	49	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	0	0	0	4	10	0	0	0	0	0	13	0	0	0	40	0	0	0	12
assemblage-614-667	0	0	0	62	0	0	0	0	0	0	0	0	0	47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	258	0	0	0	36	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	55	0	0	0	12
assemblage-198-177	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42	0	0	0	0	0	360	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	86	0	0	0	0	0	0	0	0	0	0	0	0	0	2
assemblage-898-542	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	61	0	0	0	0	0	0	0	311	0	0	0	68	0	0	16	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16
assemblage-942-233	0	0	0	65	0	0	0	0	0	0	0	0	15	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	220	0	0	20	52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	67	0	0	0	0	0	0	0	0	0	35	0	0	0	15
assemblage-894-247	0	0	0	28	9	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	243	0	0	0	111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	16	0	0	0	0	0	0	0	0	0	28	14	0	0	14
assemblage-894-530	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	0	74	0	0	0	0	0	0	0	282	0	0	0	68	0	0	19	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12
assemblage-930-240	0	0	0	42	0	0	0	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	286	0	0	0	71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	8	0	29	0	0	0	0	0	0	0	0	0	10	0	0	0	5
assemblage-411-344	0	0	0	99	0	0	0	0	0	0	0	103	0	0	17	0	0	0	0	0	0	76	0	0	0	0	0	0	48	0	0	32	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	17	0	0	0	40	0	0	0	18
assemblage-673-417	0	0	0	194	0	0	0	0	0	0	0	98	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45	82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	46	0	0	0	12
assemblage-254-333	0	0	0	85	0	0	0	0	0	0	0	173	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	0	0	35	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	0	0	0	8	0	0	0	0	0	0	17	0	0	0	54	0	0	0	18
assemblage-260-332	0	0	0	25	0	0	0	29	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	66	0	6	78	132	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	22	0	0	0	0	0	0	0	0	0	100	0	0	0	8
assemblage-681-262	0	0	0	71	0	0	0	0	60	0	31	39	0	0	0	0	0	0	0	0	0	51	0	0	0	0	0	0	0	0	0	38	113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	0	0	0	0	0	0	0	17	0	34	0	0	0	10
assemblage-925-280	0	0	0	106	0	0	0	0	0	0	0	9	0	24	0	0	0	0	0	0	0	0	0	9	0	0	0	0	139	0	0	0	39	0	0	0	0	0	0	0	0	0	0	0	4	0	0	42	0	0	0	77	30	0	0	0	0	0	0	0	0	0	11	0	0	0	10
assemblage-371-813	0	0	0	214	0	0	0	0	37	0	0	30	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	33	23	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	92	0	0	0	0	0	0	0	0	0	35	0	0	0	13
assemblage-172-952	0	0	0	81	0	0	0	0	0	0	0	56	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	93	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	123	0	0	0	0	0	0	0	0	0	112	0	0	0	6
assemblage-887-413	0	0	0	77	0	0	0	0	0	0	0	0	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	196	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	150	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11
assemblage-333-235	0	0	0	31	0	0	0	28	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	76	0	0	77	104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	16	0	0	0	0	0	0	0	0	0	122	0	0	0	8
assemblage-296-570	0	0	0	92	0	0	0	0	0	0	0	129	0	0	27	0	0	0	0	0	0	43	0	0	0	0	0	0	50	0	0	32	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	27	0	0	0	60	0	0	0	2
assemblage-292-563	0	0	0	124	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	6	32	204	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	2	0	0	0	0	0	0	0	0	0	0	0	0	0	66	0	0	0	3
assemblage-357-256	0	17	0	0	0	0	0	0	0	0	0	0	0	102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	234	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	62	0	0	0	24
assemblage-897-536	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	53	0	0	0	0	0	5	0	299	0	0	0	77	0	0	27	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15
assemblage-957-688	0	0	0	76	0	0	0	0	0	0	0	0	0	55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	175	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	142	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15
assemblage-344-340	0	0	0	86	0	0	0	0	0	0	0	71	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	20	0	0	6	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	105	0	0	0	0	0	9	0	0	0	102	0	0	0	6
assemblage-340-239	0	0	0	25	0	0	0	38	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	82	0	8	80	103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	35	0	0	0	0	0	0	0	0	0	89	0	0	0	8
assemblage-928-253	0	0	0	81	0	0	0	0	0	0	0	0	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	178	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	152	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18
assemblage-449-332	0	0	0	0	0	0	0	0	0	0	0	0	0	340	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	137	0	0	0	4
assemblage-261-238	0	207	0	155	0	0	6	0	0	0	0	0	0	106	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	2
assemblage-363-786	0	0	0	96	0	0	0	0	0	0	0	76	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	106	0	0	0	0	0	0	0	0	0	124	0	0	0	4
assemblage-279-115	0	0	0	24	0	0	0	0	0	0	0	0	0	69	0	0	0	0	0	0	0	0	0	0	0	0	0	0	227	0	0	0	83	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0	38	0	0	0	18
assemblage-543-930	0	0	0	52	0	0	0	0	0	0	0	0	0	84	0	0	0	0	0	0	0	0	11	0	0	0	0	0	206	14	0	0	42	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	63	0	0	0	10
assemblage-629-460	0	7	0	33	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	218	0	0	0	105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	65	0	0	34	0	0	0	0	0	0	0	0	0	16	0	0	0	10
assemblage-815-972	0	0	0	93	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	237	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	59	0	0	0	0	8	0	0	0	0	0	0	0	0	0	60	0	0	0	17
assemblage-597-662	0	0	0	69	0	0	0	0	0	0	0	0	0	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	254	0	0	0	31	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	61	0	0	0	9
assemblage-292-549	0	0	0	67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	245	0	0	6	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	63	0	0	0	0	6	0	0	0	0	0	0	0	0	0	75	0	0	0	28
assemblage-631-459	0	7	0	22	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	236	0	0	0	104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	0	0	33	0	0	0	0	0	0	0	0	0	17	0	0	0	14
assemblage-353-336	0	0	0	60	0	0	0	0	0	0	0	53	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	19	0	0	13	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	118	0	0	0	0	0	9	0	0	0	129	0	0	0	11
assemblage-293-129	0	0	0	40	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	349	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	6
assemblage-370-312	0	0	0	65	0	0	0	0	0	0	0	44	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	22	0	0	8	59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	119	0	0	0	0	0	8	0	0	0	138	0	0	0	6
assemblage-929-253	0	0	0	28	0	0	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	306	0	0	0	63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	53	0	0	0	0	0	0	0	0	0	0	0	0	0	9
assemblage-295-545	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	240	0	0	0	114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	0	0	0	0	12	0	0	0	0	0	0	0	0	0	26	31	0	0	18
assemblage-646-853	0	0	0	29	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	229	0	0	0	121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42	0	0	0	0	15	0	0	0	0	0	0	0	0	0	26	22	0	0	11
assemblage-280-126	0	0	0	71	0	0	0	0	0	0	0	0	0	93	0	0	0	0	0	0	0	0	12	0	0	0	0	0	187	18	0	0	33	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	36	0	0	0	11
assemblage-925-992	0	0	0	14	0	39	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	28	0	0	0	0	0	148	0	0	0	91	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	44	0	0	0	0	0	0	0	0	0	93	0	0	0	11
assemblage-196-186	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52	0	0	0	0	0	352	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	76	0	0	0	0	0	0	0	0	0	0	0	0	0	6
assemblage-941-247	0	0	0	72	0	0	0	0	0	0	0	0	0	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	183	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	169	0	0	0	18	0	0	0	0	0	0	0	0	0	0	7	0	0	0	15
assemblage-882-392	0	0	0	84	0	0	0	0	0	0	0	0	0	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	191	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	153	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12
assemblage-623-454	0	6	0	33	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	253	0	0	0	98	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51	0	0	25	0	0	0	0	0	0	0	0	0	22	0	0	0	4
assemblage-621-440	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0	0	0	38	0	0	0	45	0	0	0	0	0	58	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	57	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	185	0	0	0	7
assemblage-898-394	0	0	0	58	0	0	0	0	0	0	0	0	9	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	225	0	0	29	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	65	0	0	0	0	0	0	0	0	0	39	0	0	0	11
assemblage-720-910	0	0	0	21	0	0	0	16	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	91	0	6	67	120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	25	0	0	0	0	0	0	0	0	0	118	0	0	0	8
assemblage-237-258	0	196	0	160	0	0	6	0	0	0	0	0	0	104	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0
assemblage-687-249	0	0	0	102	0	0	0	0	40	0	27	29	0	0	0	0	0	0	0	0	0	54	0	0	0	0	0	0	0	0	0	37	125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	44	0	0	0	15
assemblage-642-861	0	0	0	83	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	267	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	0	0	0	0	7	0	0	0	0	0	0	0	0	0	65	0	0	0	15
assemblage-246-246	0	210	0	139	0	0	8	0	0	0	0	0	0	109	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	5
assemblage-759-877	0	70	0	29	0	0	0	0	0	0	0	0	0	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	206	0	0	0	53	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	37	0	0	0	6
assemblage-759-874	0	80	0	19	0	0	0	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	194	0	0	0	59	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	7	0	54	0	0	0	0	0	0	0	30	0	0	0	6
assemblage-923-236	0	0	0	59	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	212	0	0	33	62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	68	0	0	0	0	0	0	0	0	0	38	0	0	0	12
assemblage-280-565	0	0	0	66	0	0	0	0	0	0	0	20	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	197	0	0	16	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37	0	0	0	15	24	0	0	0	0	0	0	0	0	0	19	8	0	0	15
assemblage-628-854	0	0	0	104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	229	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41	0	0	0	0	11	0	0	0	0	0	0	0	0	0	95	0	0	0	13
assemblage-710-473	0	0	0	134	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	15	103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49	0	0	0	0	0	0	0	0	0	123	0	0	0	27
assemblage-277-528	0	0	0	15	0	0	0	7	0	0	0	127	0	56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	131	0	0	58	68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	6	0	0	0	2
assemblage-328-328	0	0	0	135	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	3	30	201	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	2	0	0	0	0	0	0	0	0	0	0	0	0	0	81	0	0	0	7
assemblage-630-846	0	0	0	20	0	0	0	19	0	0	0	83	0	69	0	0	0	0	0	0	0	0	0	0	0	0	0	0	144	0	0	52	79	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	26	0	0	0	0	0	0	0	0	0	0	0	0	0	4
assemblage-190-596	0	0	0	193	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	4	0	0	0	174	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	72	0	0	0	0	0	0	0	0	0	34	0	0	0	11
assemblage-359-271	0	73	0	20	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	181	0	0	0	81	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	40	0	0	0	0	0	0	0	52	0	0	0	19
assemblage-985-351	0	0	0	11	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	165	0	0	0	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	94	0	0	0	0	22	0	0	0	0	0	0	0	0	0	89	0	0	0	16
assemblage-597-671	0	0	0	9	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	7	0	0	295	0	0	0	97	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	38	0	0	0	13
assemblage-460-153	0	0	0	6	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	8	0	0	293	0	0	0	117	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	43	0	0	0	9
assemblage-684-472	0	0	0	232	0	0	0	0	0	0	0	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	93	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	46	0	0	0	14
assemblage-689-477	0	0	0	189	0	0	0	0	0	0	0	88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44	131	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	31	0	0	0	11
assemblage-308-566	0	0	0	104	0	0	0	0	0	0	0	112	0	0	19	0	0	0	0	0	0	67	0	0	0	0	0	0	45	0	0	29	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	14	0	0	0	65	0	0	0	9
assemblage-471-340	0	0	0	0	0	0	0	0	0	0	0	0	0	346	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	118	0	0	0	13
assemblage-922-687	0	0	0	49	0	0	0	0	0	0	0	0	12	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	252	0	0	25	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	63	0	0	0	0	0	0	0	0	0	28	0	0	0	14
assemblage-910-1006	0	0	0	16	0	0	0	0	0	0	0	0	0	77	0	0	0	0	0	0	0	0	0	0	0	0	0	0	253	0	0	0	92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	25	0	0	0	0	0	0	0	0	0	25	0	0	0	9
assemblage-774-471	0	0	0	0	0	0	0	0	0	0	0	0	0	122	0	0	0	0	0	0	0	0	0	22	0	0	0	0	170	0	0	0	96	0	0	0	0	0	5	0	0	0	0	0	0	0	0	4	0	0	0	4	15	0	0	0	0	0	0	0	0	0	53	0	0	0	9
assemblage-239-868	0	0	0	50	0	0	0	0	0	0	0	0	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	335	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	5
assemblage-543-757	0	0	0	62	0	0	0	0	0	0	0	0	0	56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	251	0	0	0	29	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	71	0	0	0	10
assemblage-615-216	0	0	0	70	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	52	0	0	0	0	0	0	0	0	6	15	90	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	235	0	0	0	6
assemblage-352-230	0	0	0	81	0	0	0	0	0	0	0	171	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0	34	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49	0	0	0	0	0	0	0	0	0	0	13	5	0	0	53	0	0	0	22
assemblage-614-458	0	21	0	5	0	0	0	0	0	0	0	0	0	114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	226	0	0	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	20	0	0	0	0	0	0	0	61	0	0	0	11
assemblage-614-459	0	15	0	29	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	254	0	0	0	80	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	24	0	0	0	0	0	0	0	0	0	28	0	0	0	10
assemblage-598-655	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	190	0	0	0	88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	112	0	0	0	0	0	0	0	0	0	75	0	0	0	16
assemblage-336-223	0	0	0	0	0	0	0	0	0	0	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	145	0	0	7	101	0	0	0	0	0	0	0	0	0	0	10	0	0	0	82	0	0	0	0	17	0	0	0	0	0	0	0	0	0	86	0	0	0	14
assemblage-787-982	0	0	0	18	0	0	0	25	0	0	0	137	0	58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	120	0	0	37	77	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	15
