Assemblage_Name	3573848-3-2	4396436-3-3401820	4-0-892269	7429622-2-9907803	1-4130068-1584425	4396436-3-8119466	7429622-3987981-4	4810541-7988434-2928704	7429622-2-9473622	4810541-7988434-0	4396436-3-9062055	1-4130068-2	3828229-2-9907803	1-3-577374	0-7988434-0	3282695-9613117-7314947	1-3-4436039	4396436-3-3	4-2784060-0	686001-3-3	7429622-5337405-9907803	2846167-4130068-2	4-0-0	4396436-5598585-3	7429622-9269281-9907803	8165717-3-2	4-2146797-0	4396436-8110273-3401820	1738936-4-4	4396436-9266315-3401820	4659605-3-3401820	2-1-2180474	835787-3-3	2751895-2-4	1-3-9197026	7429622-1803834-9907803	3573848-219884-2	1-3-2	18497-2-9907803	3027991-2-9907803	9101530-4-4	4396436-3-1807025	4396436-1994040-3401820	4396436-3-373382	7429622-9613117-9907803	7429622-9613117-7314947	1-3-8876407	7429622-2-4	4396436-3049123-3	1-4358593-9470511	4659605-3-2992180	1-2-4	4396436-4775088-3401820	4803636-0-0	4396436-927848-3401820	1-2340016-2	1-4358593-703331	8657815-4-4	4396436-6141557-3	4396436-779383-3	4396436-3-908242	4396436-3-2352411	4396436-3-8849965	1-5173068-2	4396436-3-4685328	1-2365966-2	2449968-3-3401820	4396436-3897559-3401820
assemblage-160-948	0	95	0	59	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	34	0	0	95	0	26	0	0	0	0	67	52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
assemblage-357-334	0	109	0	13	0	0	0	0	0	0	0	8	0	0	0	0	0	60	0	0	0	0	200	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	11	0	64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7
assemblage-679-391	0	110	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	26	0	0	46	0	0	0	0	0	0	105	140	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6
assemblage-610-223	0	134	0	89	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	135	0	50	0	0	0	0	39	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15
assemblage-688-487	0	109	0	101	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	9	0	0	110	0	0	0	0	0	0	68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13
assemblage-349-339	0	61	0	126	0	0	0	0	0	0	0	19	0	0	0	0	0	25	0	0	0	0	121	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	40	0	44	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	6	0	0	13
assemblage-803-461	0	47	0	91	0	0	0	0	0	0	0	125	0	0	0	0	0	82	0	0	0	0	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	41	0	0	0	24	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15
assemblage-260-232	13	16	0	11	0	0	0	0	0	44	0	0	0	0	52	0	0	48	0	0	0	0	70	0	0	0	0	0	4	0	0	0	0	0	0	0	0	61	0	0	62	0	0	0	0	0	0	48	0	45	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22
assemblage-977-352	0	208	0	119	0	0	0	0	0	0	0	48	0	0	0	0	0	24	0	0	0	0	39	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	7
assemblage-614-667	0	10	0	134	0	0	0	0	0	0	0	0	0	0	0	0	0	119	0	0	0	0	89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	15	0	91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33
assemblage-198-177	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	257	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	180	0	0	0	0	0	0	0	0	47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9
assemblage-898-542	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	95	0	0	0	0	0	0	149	0	148	0	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8
assemblage-942-233	0	152	0	18	0	0	0	0	0	0	0	89	0	0	0	0	0	75	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	74	7	0	0	0	10	0	0	18	0	19	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	13
assemblage-894-247	0	165	0	87	12	0	0	0	0	0	0	31	0	0	0	0	0	35	0	0	0	0	6	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	41	0	0	0	0	61	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27
assemblage-894-530	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	83	0	0	0	0	0	0	187	0	155	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10
assemblage-930-240	0	6	0	181	0	0	0	0	0	0	0	89	0	0	0	0	0	6	0	0	0	0	93	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	9	0	0	71	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12
assemblage-411-344	0	60	0	115	0	0	0	0	0	0	0	13	0	0	0	0	0	42	0	0	0	0	118	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	33	0	57	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	5	0	0	8
assemblage-673-417	0	53	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	188	0	0	0	0	0	0	53	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	99	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11
assemblage-254-333	0	192	0	75	0	0	0	0	0	0	0	86	0	0	0	0	0	34	0	0	0	0	46	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	12
assemblage-260-332	0	65	0	70	0	0	0	0	0	0	0	31	0	0	0	0	0	66	0	0	0	0	113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0	0	0	15	94	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5
assemblage-681-262	0	269	0	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	95	0	0	0	0	0	0	52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	14
assemblage-925-280	0	129	0	135	0	0	0	0	11	0	0	88	0	0	0	0	0	34	0	0	0	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5
assemblage-371-813	0	144	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	16	0	100	0	24	0	0	0	0	47	20	0	0	0	0	0	0	0	0	0	0	11	0	0	0	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	21
assemblage-172-952	0	132	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	66	0	0	0	0	108	114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	0	6	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15
assemblage-887-413	0	62	0	79	0	0	0	0	0	0	0	117	0	0	0	0	0	94	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	31	0	0	0	32	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13
assemblage-333-235	0	66	0	50	0	0	0	0	0	0	0	44	0	0	0	0	0	64	0	0	0	0	102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39	0	0	0	0	19	101	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8
assemblage-296-570	0	56	0	123	0	0	0	0	0	0	0	14	0	0	0	0	0	41	0	0	0	0	110	0	0	0	0	0	0	41	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	49	0	44	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	12
assemblage-292-563	0	80	0	62	0	0	0	0	0	0	0	16	0	0	0	0	0	34	0	0	0	0	84	0	0	0	0	0	0	8	100	0	0	0	0	0	0	0	0	10	0	0	0	0	0	11	0	76	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19
assemblage-357-256	0	36	15	0	0	0	0	0	0	0	0	0	0	0	82	0	0	12	0	0	0	0	53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	227	0	0	10	0	0	0	0	0	0	26	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19
assemblage-897-536	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	97	0	0	0	0	0	0	172	0	118	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8
assemblage-957-688	0	55	0	71	0	0	0	0	0	0	0	117	0	0	0	0	0	89	0	0	0	0	47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	46	0	0	0	29	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8
assemblage-344-340	0	101	0	29	0	0	0	0	0	0	0	7	0	0	0	0	0	46	0	0	0	0	220	0	0	0	0	13	0	19	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	7	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	3
assemblage-340-239	0	93	0	51	0	0	0	0	0	0	0	33	0	0	0	0	0	74	0	0	0	0	104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37	0	0	0	0	13	80	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8
assemblage-928-253	0	54	0	93	0	0	0	0	4	0	0	120	0	0	0	0	0	81	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	37	0	0	0	36	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9
assemblage-449-332	42	70	0	0	0	0	0	0	0	0	0	0	0	0	13	0	10	74	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	4	0	0	245	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20
assemblage-261-238	0	0	0	0	0	0	0	0	0	181	0	0	0	0	217	0	0	95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7
assemblage-363-786	0	134	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	5	0	52	0	0	0	0	138	95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	10	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24
assemblage-279-115	26	33	24	31	0	0	0	0	0	0	0	0	0	0	0	0	0	12	13	0	0	0	214	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0	0	6	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20
assemblage-543-930	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	133	0	0	0	0	113	0	0	0	0	0	0	0	0	0	0	0	0	0	13	72	0	0	6	0	0	0	0	0	0	105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30
assemblage-629-460	0	0	0	26	0	0	0	23	0	11	0	0	0	0	15	0	0	42	0	0	0	0	180	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	69	0	0	0	0	0	0	84	0	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8
assemblage-815-972	0	109	0	116	0	0	0	0	0	0	0	93	0	0	0	0	0	80	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	10	0	0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12
assemblage-597-662	0	7	0	139	0	0	0	0	0	0	0	0	0	0	0	0	0	141	0	0	0	0	67	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	28	0	84	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13
assemblage-292-549	0	102	0	126	0	0	0	0	0	0	0	99	0	0	0	0	0	79	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	15	0	0	0	4	0	0	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8
assemblage-631-459	0	0	0	32	0	0	0	12	0	8	0	0	0	0	16	0	0	36	0	0	0	0	183	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	65	0	0	0	0	0	0	77	0	53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8
assemblage-353-336	0	99	0	31	0	0	0	0	0	0	0	4	0	0	0	0	0	43	0	0	0	0	221	0	0	0	0	6	0	17	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	20	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	10
assemblage-293-129	44	11	0	81	0	0	0	0	0	0	19	0	0	0	0	0	0	110	3	0	0	0	78	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44	0	0	0	0	0	0	0	0	0	0	0	75	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	18
assemblage-370-312	0	116	0	31	0	0	0	0	0	0	0	12	0	0	0	0	0	42	0	0	0	0	198	0	0	0	0	8	0	16	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	11	0	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	8
assemblage-929-253	0	0	0	196	0	0	0	0	0	0	0	108	0	0	0	0	0	0	0	0	0	0	93	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	9	0	0	60	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12
assemblage-295-545	0	157	0	87	8	0	0	0	0	0	0	30	0	0	0	0	0	37	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	51	0	0	0	0	69	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15
assemblage-646-853	0	190	0	90	6	0	0	0	0	0	0	24	0	0	0	0	0	37	0	0	0	0	5	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	41	0	0	0	0	63	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19
assemblage-280-126	0	4	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	138	0	0	0	0	115	0	0	0	0	0	0	0	0	0	0	0	0	0	18	57	0	0	3	0	0	0	0	0	0	118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16
assemblage-925-992	37	32	0	42	0	0	0	0	0	0	0	54	0	0	0	0	0	9	0	0	0	0	123	0	0	0	0	0	0	0	0	0	0	0	0	0	0	102	0	0	57	0	0	0	0	0	0	6	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21
assemblage-196-186	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	246	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	182	0	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8
assemblage-941-247	0	75	0	77	0	0	0	0	0	0	0	109	0	0	0	0	0	91	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	48	0	0	0	41	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5
assemblage-882-392	0	66	0	86	0	0	0	0	3	0	0	122	0	0	0	0	0	70	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	48	0	0	0	38	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
assemblage-623-454	0	0	0	31	0	0	0	18	0	15	0	0	0	0	17	0	0	29	0	0	0	0	194	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	62	0	0	0	0	0	0	87	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13
assemblage-621-440	7	166	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	51	17	0	0	0	136	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52	0	0	11	0	0	0	0	0	0	31	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10
assemblage-898-394	0	141	0	14	0	0	0	0	0	0	0	117	0	0	0	0	0	72	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	81	7	0	0	0	17	0	0	17	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6
assemblage-720-910	0	58	0	61	0	0	0	0	0	0	0	30	0	0	0	0	0	87	0	0	0	0	102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41	0	0	0	0	17	95	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7
assemblage-237-258	0	0	0	0	0	0	0	0	0	177	0	0	0	0	211	0	0	93	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5
assemblage-687-249	0	231	0	58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	101	0	0	0	0	0	0	71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	17
assemblage-642-861	0	119	0	114	0	0	0	0	0	0	0	68	0	0	0	0	0	97	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	15	0	0	0	11	0	0	56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10
assemblage-246-246	0	0	0	0	0	0	0	0	0	182	0	0	0	0	235	0	0	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8
assemblage-759-877	26	7	0	0	0	0	0	0	0	51	0	0	0	0	18	0	0	165	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41	0	0	0	0	0	0	53	0	121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18
assemblage-759-874	38	12	0	0	0	0	0	0	0	69	0	0	0	0	25	0	0	159	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	46	0	103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24
assemblage-923-236	0	123	0	25	0	0	0	0	0	0	0	110	0	0	0	0	0	80	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	91	18	0	0	0	8	0	0	16	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15
assemblage-280-565	0	131	0	96	0	0	0	0	0	0	0	65	0	0	0	0	0	54	0	0	0	0	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	20	0	0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27
assemblage-628-854	0	106	0	129	0	0	0	0	0	0	0	98	0	0	0	0	0	72	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	14	0	0	0	5	0	0	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9
assemblage-710-473	0	105	0	54	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	9	0	0	116	0	16	0	0	0	0	48	52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9
assemblage-277-528	0	178	0	32	0	0	0	0	0	0	0	23	0	0	0	0	0	20	0	0	0	0	165	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7
assemblage-328-328	0	79	0	41	0	0	0	0	0	0	0	10	0	0	0	0	0	46	0	0	0	5	93	0	0	0	0	0	0	10	91	0	0	0	0	0	0	0	0	6	0	0	0	0	0	8	0	93	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18
assemblage-630-846	0	169	0	24	0	0	0	0	0	0	0	26	0	0	0	0	0	20	0	0	0	0	157	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	76	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11
assemblage-190-596	0	104	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	34	0	0	65	0	0	0	0	0	0	113	122	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9
assemblage-359-271	27	15	0	0	0	0	0	0	0	52	0	0	0	0	21	0	0	162	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44	0	0	0	0	0	0	66	0	96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17
assemblage-985-351	0	185	0	59	0	0	0	0	0	0	0	28	0	0	0	0	0	15	0	0	0	0	65	0	0	0	0	0	0	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
assemblage-597-671	0	16	0	155	0	0	0	0	0	0	23	28	0	0	0	0	0	24	0	0	0	0	184	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	22	0	0	0	14	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12
assemblage-460-153	0	7	0	143	0	0	0	0	0	0	21	29	0	0	0	0	0	19	0	0	0	0	192	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	21	0	0	0	23	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9
assemblage-684-472	0	78	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	184	0	0	0	0	0	0	44	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	91	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15
assemblage-689-477	0	51	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	201	0	0	0	0	0	0	65	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	88	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7
assemblage-308-566	0	65	0	135	0	0	0	0	0	0	0	13	0	0	0	0	0	39	0	0	0	0	103	0	0	0	0	0	0	27	7	0	0	0	0	0	0	0	4	0	0	0	0	0	0	33	0	46	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	5	0	0	7
assemblage-471-340	39	78	0	0	0	0	0	0	0	6	0	0	0	0	24	0	14	85	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	3	0	0	217	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
assemblage-922-687	0	135	0	15	0	0	0	0	0	0	0	104	0	0	0	0	0	82	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	90	11	0	0	0	10	0	0	12	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21
assemblage-910-1006	29	21	20	23	0	0	0	0	0	0	0	0	0	0	0	0	0	12	11	0	0	0	193	0	0	0	0	0	0	0	0	0	0	0	0	0	0	145	0	0	6	0	0	7	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21
assemblage-774-471	0	90	0	135	0	0	0	0	0	0	0	72	0	0	0	0	0	65	0	0	0	0	61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	27	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21
assemblage-239-868	38	25	0	95	0	0	0	0	0	0	16	0	0	0	0	0	0	107	0	0	0	0	89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	69	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	19
assemblage-543-757	0	10	0	110	0	0	0	0	0	0	0	0	0	0	0	0	0	101	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	50	0	87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27
assemblage-615-216	0	125	0	132	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	6	0	0	92	0	0	0	0	0	0	66	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14
assemblage-352-230	0	174	0	100	0	0	0	0	0	0	0	65	0	0	0	0	0	34	0	0	0	0	49	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	6
assemblage-614-458	0	36	10	0	0	0	0	0	0	0	0	0	0	0	100	0	0	17	0	0	0	0	67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	206	0	0	7	0	0	0	0	0	0	19	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13
assemblage-614-459	0	5	0	45	0	0	0	13	0	10	0	0	0	0	14	0	0	35	0	0	0	0	175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	75	0	0	0	0	0	0	74	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11
assemblage-598-655	0	57	0	32	0	0	0	0	0	0	0	103	0	0	0	0	0	33	0	0	0	0	129	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	29	0	0	0	38	0	0	5	0	11	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	22
assemblage-336-223	0	207	0	64	0	0	0	0	0	0	0	18	0	0	0	0	0	10	0	0	0	0	68	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5
