Assemblage_Name	0-3731468-2	4-4742269-3	8426723-0-3	2-3-4	8225307-3-2	0-1-4348437	4-0-3287143	8225307-3-7794810	0-8230468-2	188961-0-3	0-1-1849687	0-8230468-988909	188961-0-1353812	0-1-2	0-9473612-2	0-7802105-2	9152710-0-3047486	4-4830362-3	9152710-0-3	4-0-3	4-2970034-3	0-0-1	4-1773106-3	5568015-0-3	0-8230468-8803984	0-816519-4802851	9152710-3071375-3	0-9473612-4802851	0-2315853-2	0-1226362-2	4-3390923-3	0-8230468-7597093	4-8827250-3	2-7569902-4	2-6107023-2118455	2-6107023-4	4-3713788-3	4-2970034-5441056	3-2-1	3-2-477318	9152710-4716236-3
assemblage-525-934	0	0	0	27	0	5	0	0	23	0	0	0	18	48	0	0	0	0	193	59	0	123	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
assemblage-325-227	0	0	0	0	0	0	0	0	12	0	0	0	0	46	0	0	38	0	157	93	113	0	0	0	0	0	0	0	0	0	0	0	0	0	7	27	0	0	0	0	7
assemblage-352-801	0	0	0	0	0	0	0	0	26	0	0	0	0	246	0	0	0	0	23	17	96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	90	0	0	2
assemblage-254-348	0	0	0	0	0	0	0	0	0	0	0	0	0	147	0	0	0	0	135	90	106	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	10
assemblage-391-369	0	0	0	0	0	0	0	0	37	0	0	0	0	62	0	0	0	0	97	36	263	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5
assemblage-873-390	0	0	0	0	0	36	0	0	104	0	0	0	0	83	0	0	0	0	85	107	39	15	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	3
assemblage-664-252	0	0	0	0	0	0	0	0	93	0	0	0	0	178	0	0	0	0	36	0	104	0	0	0	0	0	0	0	0	60	0	0	0	0	0	0	0	23	0	0	6
assemblage-351-254	0	0	0	112	0	21	0	0	116	0	0	0	0	107	55	0	0	0	42	0	0	26	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	9
assemblage-638-844	0	0	0	0	0	0	0	0	138	0	0	0	0	25	0	0	54	5	31	138	72	0	0	0	0	0	0	0	0	0	0	11	0	0	0	21	0	0	0	0	5
assemblage-406-358	0	0	0	0	0	0	0	0	30	0	0	0	0	150	0	7	0	0	42	99	170	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
assemblage-478-349	0	0	0	0	0	0	0	0	0	151	0	0	0	0	0	0	0	0	89	242	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
assemblage-294-127	0	0	0	23	0	84	0	0	65	0	0	0	0	22	13	0	0	0	77	75	13	111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17
assemblage-894-551	0	0	0	0	46	5	0	0	286	0	0	0	0	148	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
assemblage-185-590	0	0	0	0	0	0	0	0	6	0	0	0	0	176	0	0	0	0	9	14	207	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	88	0	0	0
assemblage-708-462	0	0	0	0	0	0	0	0	15	0	0	0	0	153	0	0	0	0	7	9	200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	116	0	0	0
assemblage-371-811	0	0	0	0	0	0	0	0	109	0	0	0	0	172	0	0	0	0	101	0	103	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
assemblage-960-692	0	0	0	0	0	30	0	0	98	0	0	0	0	83	0	0	0	0	91	134	24	23	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0
assemblage-619-655	0	0	0	15	0	53	0	0	29	0	0	0	0	157	0	0	0	0	64	118	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	6
assemblage-884-412	0	0	0	0	0	0	13	0	0	0	0	0	0	141	0	0	0	9	80	149	22	13	0	0	0	0	2	0	0	0	0	0	0	0	0	65	0	0	0	0	6
assemblage-934-1004	0	0	0	12	0	7	0	0	71	0	0	0	0	131	38	0	0	0	57	47	0	84	0	0	0	0	0	29	0	0	0	0	0	0	0	10	0	0	0	0	14
assemblage-713-915	0	0	0	0	0	0	0	0	73	0	0	0	0	103	0	0	4	0	39	73	152	0	0	0	0	0	0	0	0	0	0	42	0	0	0	6	0	0	0	0	8
assemblage-820-982	0	0	0	0	0	0	0	0	44	0	0	0	0	96	0	0	0	0	157	88	47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	0	0	0	14
assemblage-980-351	0	0	0	0	0	0	0	0	13	0	0	0	0	46	0	0	29	0	177	100	93	0	0	0	0	0	0	0	0	0	0	0	0	0	11	23	0	0	0	0	8
assemblage-457-134	0	0	0	0	0	36	0	0	0	0	0	0	0	98	0	0	0	0	187	62	0	104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13
assemblage-341-212	0	0	0	0	0	0	0	0	48	0	0	0	0	68	0	0	16	0	101	83	140	0	0	0	0	0	0	0	0	0	0	21	0	0	0	13	0	0	0	0	10
