Assemblage_Name	4-1-4354783	4-2155655-1	4-1-4590315	3969811-1-1	3-4-4562238	4-3757640-1	4-1-4	4-1-1	4-9267671-1	6060709-3535929-1	7998063-2-2	7279130-1-4809230	4-1-8611296	6481165-1-1	4-1-1193822	4-1537228-1	495536-1-1	6060709-1-1	3-1-0	4-1-6874504	5440078-1-1	0-2-2	5725945-1-1	9342397-1-1	4-4318745-1	4-1-8905774	4-1-1954752	4-1-8632513	4-7656763-1	4-2605795-1	2-1-1	9988552-1-1	4-1-2269865	3814254-1-1	4-1068184-1	7279130-1-1	7279130-5913661-1
assemblage-236-458	0	0	24	0	0	9	0	389	0	0	0	0	0	0	0	0	0	0	49	0	0	0	0	0	16	0	0	13	0	0	0	0	0	0	0	0	0
assemblage-358-487	0	0	0	0	0	0	0	292	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	81	0	0	0	0	0	0	0	122	5
assemblage-370-248	0	0	0	0	0	0	0	444	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0
assemblage-212-161	0	0	0	0	0	0	0	199	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	218	0	0	0	0	0	0	0	72	0
assemblage-359-472	6	0	0	0	0	0	0	252	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	136	0	0	0	0	0	0	0	72	8
assemblage-352-687	25	0	12	0	0	0	0	362	0	0	0	0	0	0	0	0	0	0	56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	7
assemblage-896-872	27	0	13	0	0	0	0	358	0	0	0	0	0	0	0	0	0	0	52	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	42	3
assemblage-818-651	0	0	0	0	79	0	133	275	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13
assemblage-817-130	0	0	0	0	21	0	0	464	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
assemblage-228-644	0	0	0	0	0	0	0	259	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	108	0	0	0	0	0	0	0	131	2
assemblage-262-660	0	0	0	0	0	0	0	311	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	135	0	0	0	0	0	0	0	47	3
assemblage-261-342	0	0	21	0	0	0	0	254	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	82	0	0	0	0	0	0	0	134	3
assemblage-224-659	0	0	0	0	0	0	0	281	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	85	0	0	0	0	0	0	0	134	0
assemblage-909-972	0	0	0	0	19	0	0	375	0	0	0	0	0	0	0	0	0	0	81	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	18
assemblage-665-923	0	0	0	0	0	0	0	276	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	127	0	0	0	0	0	0	0	64	14
assemblage-752-603	0	0	0	0	0	0	0	447	0	0	0	0	0	6	0	0	0	0	11	0	0	0	0	0	14	0	0	20	0	0	0	0	0	0	0	0	2
assemblage-262-104	0	0	0	0	0	0	0	220	0	0	0	5	0	0	0	41	0	0	0	0	0	0	0	0	0	0	0	67	0	0	0	0	0	0	0	167	0
assemblage-858-890	0	0	0	0	13	0	0	403	0	0	0	0	0	28	0	0	0	0	52	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	1
assemblage-583-465	0	0	0	0	0	0	0	268	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	136	0	0	0	0	0	0	0	89	2
assemblage-258-727	0	0	0	0	279	0	4	45	0	0	0	0	0	0	0	0	0	0	170	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
assemblage-680-942	0	0	0	0	0	0	0	270	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	115	0	0	0	0	0	0	0	110	5
assemblage-594-508	0	0	0	0	110	0	61	223	0	0	0	0	0	0	0	0	0	12	83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11
assemblage-608-915	0	0	0	0	148	0	108	135	0	0	0	0	0	0	0	0	0	14	93	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
assemblage-339-716	0	0	0	0	87	0	9	202	0	39	0	0	0	0	0	0	0	10	98	0	0	52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
assemblage-111-900	0	0	0	0	16	0	53	352	0	0	0	0	0	0	0	0	0	0	0	0	0	63	0	0	0	0	9	0	0	0	0	0	0	0	0	0	7
assemblage-608-767	0	0	0	0	0	0	0	320	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	135	0	0	0	0	0	0	0	37	0
assemblage-211-786	0	0	0	0	0	0	0	266	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	97	0	0	0	0	0	0	0	137	0
