Assemblage_Name	7359192-4-1	2968173-3-2	5006049-0-2	3-3-4385846	0-1145470-2	2-4-1820047	3-3-4858268	3-3-1111799	1-3-2	1-0-2	2-2-1	381130-4-1	2-4-1	2-3-1	3-3-2	1-3-7996347	3-7561757-2	2-4-413222	2-9374947-1	0-3-2	2-2-9957332	2-6013449-1	2-4-7092929
assemblage-458-410	0	0	0	0	0	0	0	0	0	0	55	0	262	0	118	0	0	0	18	13	0	32	2
assemblage-685-923	0	0	0	0	0	0	0	0	0	0	0	0	370	0	127	0	0	0	0	0	0	0	3
assemblage-477-657	0	0	136	0	0	0	0	0	0	0	71	0	2	0	195	0	0	0	0	89	0	0	7
assemblage-612-275	0	0	40	42	0	0	0	0	0	0	0	0	226	0	191	0	0	0	0	0	0	0	1
assemblage-210-937	0	0	0	0	0	0	0	0	0	0	12	0	236	0	236	0	0	13	0	0	0	0	3
assemblage-240-109	0	0	0	0	0	0	0	0	0	0	0	0	197	0	302	0	0	0	0	0	0	0	1
assemblage-879-838	0	0	38	0	0	0	0	0	0	0	0	0	395	0	65	0	0	0	0	0	0	0	2
assemblage-524-131	0	0	9	0	0	0	0	0	0	0	0	0	184	0	302	0	0	0	0	0	0	0	5
assemblage-255-725	0	0	18	0	61	0	0	0	10	0	0	0	161	0	50	39	0	0	0	157	0	0	4
assemblage-745-570	0	0	0	0	0	0	0	0	0	0	7	0	253	0	227	0	0	12	0	0	0	0	1
assemblage-585-727	0	0	17	0	7	0	0	0	0	0	167	0	120	0	158	0	11	0	0	13	0	0	7
assemblage-243-162	0	0	0	0	0	0	13	0	0	0	0	0	162	0	324	0	0	0	0	0	0	0	1
assemblage-246-669	0	0	9	0	0	0	0	0	0	0	0	0	268	0	222	0	0	0	0	0	0	0	1
assemblage-478-642	0	0	128	0	0	0	0	0	0	0	67	0	0	0	200	0	0	0	0	94	0	0	11
assemblage-821-647	0	0	0	0	0	0	0	0	0	0	28	0	297	69	95	0	0	0	0	0	0	0	11
assemblage-243-797	0	0	10	0	0	0	0	0	0	0	0	0	295	0	190	0	0	0	0	0	0	0	5
assemblage-821-643	0	0	0	0	0	0	0	0	0	0	32	0	304	73	84	0	0	0	0	0	0	0	7
assemblage-611-922	0	0	75	0	0	0	0	0	0	0	98	0	131	17	145	0	0	0	0	33	0	0	1
assemblage-724-995	0	0	30	0	8	0	0	0	0	0	94	0	158	0	176	0	0	0	0	27	0	0	7
assemblage-393-321	0	0	0	0	0	0	0	0	0	0	0	0	174	0	325	0	0	0	0	0	0	0	1
assemblage-728-992	0	0	24	0	31	0	0	0	0	0	74	0	282	0	20	0	0	0	0	41	15	0	13
assemblage-597-731	0	0	22	0	0	0	0	11	0	0	47	0	160	0	220	0	0	0	0	34	0	0	6
assemblage-605-717	0	0	39	0	10	0	0	0	0	0	52	0	303	0	32	0	0	0	0	53	6	0	5
assemblage-668-930	0	0	0	0	0	0	0	0	0	0	0	0	139	0	359	0	0	0	0	0	0	0	2
assemblage-405-318	0	0	0	0	0	0	0	0	0	0	0	0	288	0	208	0	0	0	0	0	0	0	4
assemblage-121-343	0	0	5	19	0	0	0	0	0	0	0	0	401	0	67	0	0	0	0	8	0	0	0
assemblage-576-485	0	0	0	0	0	0	0	0	0	0	0	0	261	0	238	0	0	0	0	0	0	0	1
assemblage-387-847	4	0	21	0	0	0	0	0	0	0	0	0	277	0	196	0	0	0	0	0	0	0	2
assemblage-453-406	0	0	0	0	0	0	0	0	0	0	56	0	285	0	102	0	0	0	26	9	0	21	1
assemblage-739-488	0	0	16	0	0	0	0	10	0	0	47	0	181	6	194	0	0	0	0	46	0	0	0
assemblage-412-860	0	0	0	0	0	0	0	0	0	0	0	0	229	0	268	0	0	0	0	0	0	0	3
assemblage-472-664	0	0	122	0	0	0	0	0	0	0	74	0	0	0	194	0	0	0	0	104	0	0	6
assemblage-348-188	0	0	0	0	0	0	0	0	0	0	0	0	180	0	319	0	0	0	0	0	0	0	1
assemblage-932-368	0	0	59	30	0	0	0	0	0	0	0	0	222	0	187	0	0	0	0	0	0	0	2
assemblage-235-123	0	0	0	0	0	0	0	0	0	0	0	0	286	0	212	0	0	0	0	0	0	0	2
assemblage-209-484	0	0	0	20	0	0	0	0	0	0	0	0	387	0	82	0	0	0	0	9	0	0	2
assemblage-420-841	8	0	41	0	0	0	0	0	0	0	0	0	250	0	200	0	0	0	0	0	0	0	1
assemblage-360-710	0	0	20	0	11	0	0	0	0	0	69	0	142	30	140	0	0	0	0	87	0	0	1
assemblage-234-940	0	0	0	0	0	0	0	0	0	0	10	0	260	0	219	0	0	8	0	0	0	0	3
assemblage-827-631	0	0	0	0	0	0	0	0	0	0	25	0	296	94	79	0	0	0	0	0	0	0	6
assemblage-254-112	0	0	0	0	0	0	0	0	0	0	0	0	274	0	226	0	0	0	0	0	0	0	0
assemblage-214-177	0	0	0	0	0	0	0	0	0	0	0	0	272	0	227	0	0	0	0	0	0	0	1
assemblage-224-778	0	0	0	0	0	0	0	0	0	0	0	0	187	0	307	0	0	0	0	0	0	0	6
assemblage-441-398	0	0	76	0	0	0	0	0	0	0	44	0	243	0	125	0	0	0	0	8	0	0	4
assemblage-743-627	0	0	58	0	0	0	0	0	0	0	30	0	274	0	119	0	0	0	0	9	0	0	10
assemblage-519-125	0	0	0	0	0	0	0	0	0	0	0	0	338	0	158	0	0	0	0	0	0	0	4
assemblage-483-768	0	0	30	0	0	0	0	0	0	0	0	0	226	0	240	0	0	0	0	0	0	0	4
assemblage-526-107	0	0	11	0	0	0	0	0	0	0	0	0	172	0	313	0	0	0	0	0	0	0	4
assemblage-211-180	0	0	0	0	0	0	12	0	0	0	0	0	150	0	338	0	0	0	0	0	0	0	0
assemblage-264-360	0	0	0	0	0	0	0	0	0	0	0	0	230	0	263	0	0	0	0	0	0	0	7
assemblage-264-339	0	0	0	0	0	0	0	0	0	0	0	0	228	0	267	0	0	0	0	0	0	0	5
assemblage-109-340	0	0	0	3	0	0	0	0	0	0	0	0	152	0	330	0	0	0	8	0	0	0	7
assemblage-675-940	7	0	44	0	0	0	0	0	0	0	0	0	274	0	174	0	0	0	0	0	0	0	1
assemblage-918-974	0	0	31	0	10	0	0	0	0	0	148	0	116	5	171	0	0	0	0	8	0	0	11
assemblage-609-945	0	0	26	0	22	0	0	0	0	0	263	0	58	13	92	0	0	0	0	18	0	0	8
assemblage-399-852	0	0	42	0	0	0	0	0	0	0	0	0	282	0	174	0	0	0	0	0	0	0	2
assemblage-350-720	0	0	64	0	0	0	0	0	0	0	104	0	137	19	139	0	0	0	0	35	0	0	2
assemblage-762-597	0	0	0	0	0	0	0	0	0	0	13	0	238	0	239	0	0	7	0	0	0	0	3
assemblage-818-138	0	0	0	0	0	0	0	0	0	0	53	0	284	0	106	0	0	0	21	11	0	23	2
assemblage-252-346	0	0	0	0	0	0	0	0	0	0	0	0	363	0	131	0	0	0	0	0	0	0	6
assemblage-362-702	0	0	13	0	9	0	0	0	0	0	63	0	184	25	136	0	0	0	0	62	5	0	3
assemblage-516-120	0	0	12	0	0	0	0	0	0	0	0	0	171	0	311	0	0	0	0	0	0	0	6
assemblage-122-342	0	0	0	10	0	0	0	0	0	0	0	0	179	0	301	0	0	0	0	0	0	0	10
assemblage-516-122	0	0	0	0	0	0	0	0	0	0	0	0	343	0	151	0	0	0	0	0	0	0	6
assemblage-733-469	0	0	32	0	22	0	0	0	0	0	63	0	275	0	40	0	0	0	0	48	11	0	9
assemblage-602-744	0	0	33	0	22	0	0	0	0	0	56	0	289	0	39	0	0	0	0	41	13	0	7
assemblage-412-842	0	0	0	0	0	0	0	0	0	0	0	0	351	0	146	0	0	0	0	0	0	0	3
assemblage-496-749	0	0	21	0	0	0	0	0	0	0	12	0	382	0	78	0	0	0	6	0	0	0	1
assemblage-758-647	0	0	67	11	0	0	0	0	0	0	0	0	158	0	188	0	0	0	0	75	0	0	1
assemblage-605-283	0	0	0	19	0	0	0	0	0	0	0	0	412	0	57	0	0	0	0	10	0	0	2
assemblage-559-476	0	0	0	0	0	0	0	0	0	0	0	0	255	0	243	0	0	0	0	0	0	0	2
assemblage-110-339	0	0	40	29	0	0	0	0	0	0	0	0	220	0	208	0	0	0	0	0	0	0	3
